Plate_ID,Steel_Type,Steel_Plate_Thickness,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Edges_Index,Square_Index,Orientation_Index,Luminosity_Index,Length_of_Conveyer,Needs_Manual_Review
1490,A400,300,168,36,29,18671,99,124,0.1182,0.5385,0.4615,-0.1317,1692,1
1491,A400,300,703,123,87,71130,63,111,0.2825,0.4754,0.5246,-0.2095,1692,1
1492,A400,300,460,49,44,46972,86,111,0.2884,0.3954,0.6047,-0.2022,1692,1
1493,A400,300,509,68,57,53843,49,124,0.1088,0.4038,0.5961,-0.1736,1692,1
1494,A400,300,192,44,28,24070,112,140,0.1277,0.5926,0.4074,-0.0206,1692,1
1495,A400,300,305,37,46,14320,7,86,0.2872,0.2391,0.7609,-0.6332,1692,1
1496,A400,300,323,51,53,33607,88,119,0.1064,0.3061,0.6939,-0.1871,1692,1
1497,A400,300,123,19,17,10646,77,103,0.1111,0.7059,0.2941,-0.3238,1692,1
1498,A400,300,200,30,25,18651,66,108,0.2991,0.48,0.52,-0.2715,1692,1
1499,A400,300,833,91,80,86329,85,117,0.3026,0.3429,0.6571,-0.1903,1692,1
1500,A400,300,196,29,27,19434,90,110,0.2991,0.72,0.28,-0.2254,1692,1
1501,A400,300,430,73,59,49094,93,127,0.2967,0.5854,0.4146,-0.108,1692,1
1502,A400,300,549,54,58,60860,94,124,0.2908,0.2807,0.7193,-0.1339,1692,1
1503,A400,300,1570,176,128,128770,29,111,0.0969,0.4419,0.5581,-0.3592,1692,1
1504,A400,300,2293,107,140,217759,82,116,0.3917,0.2286,0.7714,-0.2581,1353,1
1505,A400,300,4860,406,366,552220,96,133,0.4346,0.1437,0.8562,-0.1123,1353,1
1506,A400,300,6102,251,303,655912,87,133,0.4804,0.2083,0.7917,-0.1602,1353,1
1507,A400,120,122,30,28,13961,107,127,0.264,0.5652,0.4348,-0.106,1394,1
1508,A400,120,279,58,51,35410,118,141,0.2178,0.3333,0.6667,-0.0085,1396,1
1509,A400,120,461,64,60,54676,112,132,0.212,0.4706,0.5294,-0.0734,1396,1
1510,A400,70,87,33,19,10070,108,127,0.1053,0.75,0.25,-0.0957,1690,1
1511,A400,70,99,35,20,10357,97,116,0.1194,0.8889,-0.1111,-0.1827,1692,1
1512,A400,70,1421,239,204,162939,104,127,0.0827,0.1588,0.8412,-0.1042,1692,1
1513,A400,70,87,20,15,9275,99,124,0.1183,0.6667,0.3333,-0.1671,1690,1
1514,A400,70,137,32,25,15359,103,126,0.0768,0.6087,0.3913,-0.1241,1692,1
1515,A400,40,171,28,28,17727,95,117,0.1703,0.3214,0.6786,-0.1901,1362,1
1516,A400,40,229,25,23,25182,101,127,0.0323,0.7143,0.2857,-0.1409,1362,1
1517,A400,40,2962,231,284,342202,101,127,0.0896,0.1079,0.8921,-0.0974,1362,1
1518,A300,80,318,12,62,21582,19,99,0.0012,0.1129,0.8871,-0.4698,1687,1
1519,A400,50,353,13,38,27389,45,108,0.013,0.3514,0.6486,-0.3938,1387,1
1520,A400,50,115,9,19,9441,44,109,0.0188,0.4737,0.5263,-0.3586,1387,1
1521,A400,50,101,7,29,7514,44,95,0.013,0.2069,0.7931,-0.4188,1387,1
1522,A400,70,1934,82,246,178741,11,127,0.0,0.0537,0.9463,-0.278,1353,1
1523,A400,70,148,8,58,14298,61,121,0.0,0.0862,0.9138,-0.2453,1353,1
1524,A400,70,260,23,56,27344,46,127,0.0,0.25,0.75,-0.1784,1353,1
1525,A400,70,3325,117,257,326345,0,134,0.0,0.1435,0.8565,-0.2332,1353,1
1526,A400,70,309,13,59,27035,36,117,0.0,0.2034,0.7966,-0.3165,1353,1
1527,A400,70,247,46,61,31824,121,141,0.0,0.425,0.575,0.0066,1353,1
1528,A400,50,102,9,15,8359,70,95,0.0023,0.5333,0.4667,-0.3598,1715,1
1529,A400,70,297,59,43,34779,110,127,0.0754,0.3611,0.6389,-0.0852,1353,1
1530,A400,50,5323,245,395,460547,19,120,0.0035,0.16,0.84,-0.3241,1715,1
1531,A300,60,52,13,13,5448,87,126,0.0462,0.5385,0.4615,-0.1815,1688,1
1532,A300,60,200,23,24,18075,77,110,0.0024,0.5417,0.4583,-0.2939,1686,1
1533,A300,70,468,70,54,41524,80,101,0.0366,0.3469,0.6531,-0.3068,1692,1
1534,A300,70,652,49,48,56018,73,108,0.0261,0.5435,0.4565,-0.3288,1688,1
1535,A300,70,93,13,14,5606,42,84,0.0071,0.6429,0.3571,-0.5291,1692,1
1536,A300,70,6965,271,317,650853,68,124,0.2835,0.3284,0.6716,-0.27,1686,1
1537,A300,69,244,39,25,30769,113,140,0.2324,0.8846,-0.1154,-0.0148,1652,1
1538,A300,69,51,21,9,5843,102,127,0.109,0.2632,-0.7368,-0.1049,1652,1
1539,A300,143,80,24,12,9778,103,143,0.9846,0.3043,-0.6956,-0.0451,1692,1
1540,A400,180,121,18,17,15526,119,141,0.7456,0.9286,-0.0714,0.0025,1360,1
1541,A400,40,99,30,18,13131,125,143,0.8331,0.3333,-0.6667,0.0362,1378,1
1542,A400,40,252,21,23,27453,87,127,0.0508,0.7391,0.2609,-0.1489,1378,1
1543,A400,40,55,22,11,7553,132,143,0.4949,0.2632,-0.7368,0.0729,1374,1
1544,A400,40,3432,258,330,389429,92,143,0.2094,0.3667,0.6333,-0.1135,1366,1
1545,A400,40,271,56,26,32459,112,134,0.1504,0.4359,-0.5641,-0.0643,1370,1
1546,A400,40,89,14,13,11759,125,143,0.5927,0.8461,0.1539,0.0322,1370,1
1547,A400,40,131,16,15,13742,95,118,0.0609,1.0,0.0,-0.1805,1346,1
1548,A400,40,138,25,25,7331,21,79,0.0593,0.5652,0.4348,-0.585,1348,1
1549,A400,40,68,13,13,7873,102,134,0.1876,0.6923,0.3077,-0.0955,1354,1
1550,A400,40,90,13,16,11422,114,141,0.2171,0.5,0.5,-0.0085,1354,1
1551,A400,40,72,36,12,9217,120,140,0.3269,0.375,-0.625,0.0001,1352,1
1552,A400,40,57,12,12,6994,114,140,0.1391,0.5833,0.4167,-0.0414,1352,1
1553,A400,40,63,10,11,7769,111,140,0.0341,0.8182,0.1818,-0.0366,1350,1
1554,A400,40,105,14,36,12615,111,135,0.0325,0.1389,0.8611,-0.0614,1354,1
1555,A400,40,86,13,26,10024,108,126,0.0355,0.1923,0.8077,-0.0894,1352,1
1556,A400,40,74,12,33,8995,112,132,0.0296,0.0909,0.9091,-0.0504,1352,1
1557,A400,40,82,44,4,10361,58,188,0.5546,0.0454,-0.9546,-0.0129,1374,1
1558,A400,40,75,30,7,9556,104,149,0.1439,0.1333,-0.8667,-0.0046,1376,1
1559,A300,100,82,23,6,10827,123,141,0.2638,0.2174,-0.7826,0.0315,1630,1
1560,A300,100,126,32,24,16734,125,143,0.3436,0.5454,0.4545,0.0376,1630,1
1561,A300,100,18,4,5,2034,102,124,0.7167,0.8,0.2,-0.1172,1694,1
1562,A400,180,35,13,6,4606,125,143,0.091,0.3846,-0.6154,0.0281,1362,1
1563,A400,50,129,50,25,16937,123,141,0.2289,0.3438,-0.6563,0.0257,1354,1
1564,A300,50,90,28,20,9057,91,111,0.8588,0.6667,-0.3333,-0.2138,1353,1
1565,A300,80,824,100,61,93355,100,134,0.6517,0.7778,-0.2222,-0.1149,1694,1
1566,A300,80,1939,192,116,239860,109,247,0.6217,0.4333,-0.5667,-0.0336,1692,1
1567,A300,150,392,19,39,40498,77,127,0.8882,0.3846,0.6154,-0.1929,1360,1
1568,A300,150,836,38,101,86830,80,129,0.1941,0.16,0.84,-0.1886,1360,1
1569,A300,80,159,25,29,18514,105,128,0.4564,0.56,0.44,-0.0903,1687,1
1570,A300,80,113,12,12,11369,86,115,0.2537,1.0,0.0,-0.214,1687,1
1571,A300,80,114,10,15,11618,77,122,0.7777,0.6667,0.3333,-0.2038,1687,1
1572,A300,80,116,10,15,11910,75,123,0.6011,0.6667,0.3333,-0.1979,1687,1
1573,A300,80,169,9,24,18067,87,127,0.6283,0.3333,0.6667,-0.1648,1687,1
1574,A300,80,3583,130,314,349860,65,122,0.6568,0.0675,0.9325,-0.2371,1687,1
1575,A300,80,1613,104,172,144769,72,104,0.0,0.125,0.875,-0.2988,1687,1
1576,A300,80,745,42,125,55239,56,94,0.0,0.0968,0.9032,-0.4207,1687,1
1577,A300,80,1949,68,162,144252,56,99,0.0,0.1429,0.8571,-0.4218,1687,1
1578,A300,80,806,61,140,87496,83,132,0.7694,0.0876,0.9124,-0.1519,1687,1
1579,A300,80,709,39,108,68984,81,110,0.0,0.0833,0.9167,-0.2399,1687,1
1580,A300,80,949,43,118,76361,59,106,0.0,0.1197,0.8803,-0.3714,1687,1
1581,A300,80,1183,80,162,91488,57,101,0.0,0.0897,0.9103,-0.3958,1687,1
1582,A300,80,996,45,120,78978,59,106,0.0,0.1177,0.8824,-0.3805,1687,1
1583,A300,80,754,55,106,61497,63,106,0.0,0.1359,0.8641,-0.3628,1687,1
1584,A300,80,862,37,113,69375,63,101,0.0,0.125,0.875,-0.3712,1687,1
1585,A300,80,61,16,13,7145,105,127,0.4576,0.6667,-0.3333,-0.0849,1687,1
1586,A300,80,169,34,43,17673,85,120,0.0948,0.225,0.775,-0.183,1687,1
1587,A300,100,54,22,22,6470,110,129,0.2672,0.9231,-0.0769,-0.064,1467,1
1588,A300,100,333,28,27,35740,91,123,0.8651,0.9565,-0.0435,-0.1615,1623,1
1589,A400,150,369,18,34,41469,52,148,0.5169,0.5,0.5,-0.122,1687,1
1590,A400,200,360,52,48,45627,113,141,0.971,0.8,0.2,-0.0098,1687,1
1591,A400,200,185,15,31,20399,97,124,0.4967,0.2581,0.7419,-0.1386,1687,1
1592,A400,40,226,12,27,24102,84,133,0.9337,0.4074,0.5926,-0.1668,1373,1
1593,A400,40,37334,908,903,3918209,19,134,0.0216,0.3252,0.6748,-0.1801,1387,1
1594,A400,70,230,41,42,20570,82,101,0.0931,0.75,0.25,-0.3013,1353,1
1595,A400,70,1467,37,68,146487,83,124,0.2143,0.5714,0.4286,-0.2199,1353,1
1596,A400,70,1283,109,118,160146,110,136,0.2587,0.2653,0.7347,-0.0248,1353,1
1597,A400,70,107,13,26,10888,96,111,0.071,0.24,0.76,-0.205,1353,1
1598,A400,70,788,67,137,65200,61,96,0.0133,0.0992,0.9008,-0.3536,1353,1
1599,A400,70,419,40,60,44609,97,119,0.405,0.2632,0.7368,-0.1682,1353,1
1600,A400,70,184,21,24,16987,85,103,0.1227,0.5454,0.4545,-0.2787,1353,1
1601,A400,70,260,34,42,27974,96,119,0.2675,0.4857,0.5143,-0.1594,1353,1
1602,A300,100,747,62,72,76627,85,127,0.2344,0.2676,0.7324,-0.1986,1280,1
1603,A400,300,1002,97,64,99456,87,116,0.0894,0.5538,-0.4462,-0.2245,1633,1
1604,A400,250,138,17,25,16548,101,133,0.2241,0.4,0.6,-0.0632,1633,1
1605,A400,40,191,17,16,20590,67,133,0.3995,0.9375,0.0625,-0.1578,1627,1
1606,A300,80,1055,69,56,110262,72,125,0.6319,0.6727,0.3273,-0.1835,1687,1
1607,A300,60,64,14,15,6761,91,116,0.3621,0.5333,0.4667,-0.1747,1690,1
1608,A300,70,109,18,11,11746,100,119,0.104,0.6111,-0.3889,-0.1581,1692,1
1609,A300,70,63,10,10,6207,78,114,0.9905,0.9,0.1,-0.2303,1690,1
1610,A300,70,147,22,20,15513,91,127,0.4107,0.5,0.5,-0.1755,1690,1
1611,A300,70,77,11,15,8602,98,125,0.6785,0.5333,0.4667,-0.1272,1692,1
1612,A300,70,137,21,19,15397,95,131,0.9314,0.5789,0.4211,-0.122,1690,1
1613,A300,70,101,15,12,10160,66,133,0.8357,0.9167,0.0833,-0.2141,1692,1
1614,A300,70,2782,179,42,334869,66,159,0.1102,0.16,-0.84,-0.0596,1688,1
1615,A300,70,293,50,29,41492,133,151,0.6613,0.7241,-0.2759,0.1063,1364,1
1616,A300,70,78,20,13,10621,129,148,0.783,0.8461,0.1539,0.0638,1364,1
1617,A300,70,74,26,10,10476,129,151,0.7551,0.2727,-0.7273,0.106,1364,1
1618,A300,70,6019,211,119,541426,16,125,0.5191,0.8319,-0.1681,-0.2972,1364,1
1619,A300,70,83,14,10,9452,101,127,0.0521,0.75,-0.25,-0.1103,1650,1
1620,A300,70,72,13,10,8537,97,133,0.9236,0.9091,-0.0909,-0.0737,1650,1
1621,A300,70,73,14,12,7241,86,118,0.5738,1.0,0.0,-0.2251,1652,1
1622,A300,70,278,32,33,23817,68,103,0.6505,0.4839,0.5161,-0.3307,1654,1
1623,A300,70,80,25,11,8595,97,117,0.0787,0.2083,-0.7917,-0.1606,1652,1
1624,A300,70,83,15,14,9956,101,134,0.3632,0.8571,0.1429,-0.0629,1652,1
1625,A300,70,409,65,53,47513,103,132,0.1233,0.3617,0.6383,-0.0924,1654,1
1626,A300,70,102,15,13,10855,95,118,0.1673,1.0,0.0,-0.1686,1650,1
1627,A300,70,55,10,9,6243,96,127,0.7127,0.8889,0.1111,-0.1132,1650,1
1628,A300,70,155,28,17,17114,92,129,0.5685,0.7391,-0.2609,-0.1374,1650,1
1629,A300,70,57,11,10,6396,97,126,0.4146,0.8,0.2,-0.1234,1650,1
1630,A300,100,74,12,13,6557,76,102,0.9952,0.5385,0.4615,-0.3077,1652,1
1631,A300,100,145,16,21,13334,67,118,0.3915,0.4762,0.5238,-0.2816,1650,1
1632,A300,100,82,14,11,8485,90,116,0.7418,0.9091,0.0909,-0.1916,1712,1
1633,A300,100,53,20,12,6554,113,141,0.3614,0.4667,-0.5333,-0.0339,1710,1
1634,A300,120,71,21,15,9944,131,151,0.2786,0.9231,0.0769,0.0942,1364,1
1635,A300,80,78,13,12,8448,89,129,0.8136,0.75,0.25,-0.1539,1652,1
1636,A300,80,89,12,11,8193,78,103,0.0896,0.9091,0.0909,-0.2808,1652,1
1637,A300,80,149,16,16,16217,95,125,0.9203,0.75,0.25,-0.1497,1656,1
1638,A300,80,784,66,54,82565,67,133,0.0255,1.0,0.0,-0.1772,1648,1
1639,A300,70,52,8,7,6293,104,142,0.5543,0.875,-0.125,-0.0545,1620,1
1640,A300,70,88,17,11,10515,111,132,0.3913,0.625,-0.375,-0.0665,1692,1
1641,A400,40,150,17,24,17768,105,132,0.6794,0.4167,0.5833,-0.0746,1360,1
1642,A400,40,110,13,12,12304,100,124,0.8235,1.0,0.0,-0.1261,1360,1
1643,A400,40,42,10,12,4998,112,125,0.6941,0.5454,0.4545,-0.0703,1360,1
1644,A400,40,66,8,10,7605,97,134,0.7338,0.8,0.2,-0.0998,1360,1
1645,A400,40,49,9,13,5907,115,132,0.7265,0.5,0.5,-0.0582,1360,1
1646,A400,40,289,35,40,30229,75,124,0.9243,0.3,0.7,-0.1828,1374,1
1647,A400,40,657,53,62,73236,71,132,0.7467,0.3387,0.6613,-0.1291,1374,1
1648,A400,130,45,8,10,4552,93,118,0.5243,0.7,0.3,-0.2097,1358,1
1649,A400,130,25,7,7,2576,99,110,0.6162,0.7143,0.2857,-0.195,1360,1
1650,A400,130,81,11,15,9462,107,125,0.6,0.5333,0.4667,-0.0874,1360,1
1651,A400,130,68,11,13,7451,97,124,0.4838,0.5385,0.4615,-0.144,1360,1
1652,A400,130,366,34,29,37407,80,132,0.6662,0.6207,0.3793,-0.2015,1360,1
1653,A400,40,193,19,21,19028,66,125,0.1838,0.5714,0.4286,-0.2298,1360,1
1654,A400,40,415,29,37,45783,82,127,0.6441,0.4857,0.5143,-0.1381,1360,1
1655,A400,185,54,12,10,6634,114,133,0.4129,1.0,0.0,-0.0402,1366,1
1656,A400,175,73,15,20,8836,110,134,0.41,0.25,0.75,-0.0544,1356,1
1657,A400,70,224,34,30,26255,108,127,0.3503,0.4828,0.5172,-0.0843,1690,1
1658,A400,70,345,86,56,45673,123,143,0.8855,0.5185,-0.4815,0.0343,1694,1
1659,A400,70,263,31,31,28320,86,126,0.9266,0.4516,0.5484,-0.1587,1690,1
1660,A400,70,68,12,15,7836,107,127,0.9279,0.5333,0.4667,-0.0997,1692,1
1661,A400,40,121,17,12,11890,67,125,0.0133,0.8571,-0.1429,-0.2323,1356,1
1662,A300,80,103,14,11,11535,85,133,0.4014,0.9167,-0.0833,-0.1251,1694,1
1663,A400,40,139,14,25,16593,108,133,0.6637,0.28,0.72,-0.0674,1356,1
1664,A300,200,139,13,26,10685,61,94,0.9295,0.3077,0.6923,-0.3995,1362,1
1665,A300,200,161,17,17,11803,41,95,0.1085,0.7647,0.2353,-0.4273,1364,1
1666,A300,200,168,19,11,15757,61,124,0.4823,0.5789,-0.4211,-0.2673,1360,1
1667,A300,200,980,80,46,92750,24,133,0.3687,0.4444,-0.5556,-0.2606,1356,1
1668,A300,200,150,19,20,15635,81,126,0.8687,0.6,0.4,-0.1857,1356,1
1669,A300,200,19818,905,583,1966409,46,135,0.5184,0.7382,0.2618,-0.2248,1358,1
1670,A300,200,249,32,31,17250,49,87,0.9292,0.6333,0.3667,-0.4588,1356,1
1671,A300,200,206,41,21,25181,104,143,0.5919,0.5172,-0.4828,-0.045,1632,1
1672,A300,200,282,38,27,30746,77,126,0.9277,0.9565,0.0435,-0.1482,1356,1
1673,A300,200,206,27,28,22484,95,127,0.3928,0.7143,0.2857,-0.1473,1614,1
1674,A400,70,250,16,65,28818,106,125,0.7406,0.0769,0.9231,-0.0994,1353,1
1675,A400,40,170,28,33,16182,84,109,0.0345,0.2727,0.7273,-0.2563,1333,1
1676,A300,100,71,13,11,7264,84,118,0.5089,0.8461,-0.1539,-0.2007,1623,1
1677,A300,69,1241,183,102,22191,0,37,0.5867,0.7606,-0.2394,-0.8603,1650,1
1678,A300,69,60,26,4,7043,111,127,0.2817,0.1539,-0.8461,-0.0829,1654,1
1679,A300,69,65,15,11,7193,102,124,0.1201,0.9091,-0.0909,-0.1355,1648,1
1680,A400,70,265,74,46,32153,114,134,0.6324,0.3256,-0.6744,-0.0521,1692,1
1681,A300,100,1970,210,181,29002,0,39,0.0906,0.255,0.745,-0.885,1346,1
1682,A400,40,235,43,45,27135,106,127,0.4126,0.3659,0.6342,-0.0979,1362,1
1683,A400,40,91,16,16,9860,103,118,0.2243,0.6667,0.3333,-0.1535,1364,1
1684,A400,200,3042,198,284,262543,70,103,0.0485,0.2218,0.7782,-0.3257,1360,1
1685,A400,200,2691,204,209,275133,89,124,0.0826,0.2048,0.7952,-0.2012,1356,1
1686,A400,200,1126,88,115,118631,93,119,0.075,0.25,0.75,-0.1769,1360,1
1687,A400,200,51,15,13,6335,117,134,0.0736,0.7273,-0.2727,-0.0296,1358,1
1688,A400,200,69,19,13,8813,118,141,0.1075,0.6429,-0.3571,-0.0022,1358,1
1689,A400,200,2822,102,127,275539,79,124,0.0721,0.2619,0.7381,-0.2372,1360,1
1690,A400,200,62,24,14,7716,117,134,0.0662,0.4706,-0.5294,-0.0277,1360,1
1691,A400,200,8035,189,214,782154,80,134,0.1441,0.3483,0.6517,-0.2395,1360,1
1692,A400,200,64,21,9,6613,94,119,0.1294,0.3333,-0.6667,-0.1928,1360,1
1693,A400,200,1760,174,180,178588,87,124,0.0559,0.1477,0.8523,-0.2073,1360,1
1694,A400,200,1170,99,174,67967,29,93,0.0279,0.0532,0.9467,-0.5462,1362,1
1695,A400,200,6156,233,211,543449,69,109,0.1057,0.4867,0.5133,-0.3103,1362,1
1696,A400,200,104,29,18,11981,108,125,0.3025,0.9333,0.0667,-0.1,1362,1
1697,A400,200,414,57,78,36600,78,101,0.4368,0.1539,0.8461,-0.3093,1360,1
1698,A400,220,160,22,29,12173,70,86,0.7446,0.3333,0.6667,-0.4056,1394,1
1699,A400,220,938,102,112,80754,75,95,0.4095,0.2933,0.7067,-0.3274,1392,1
1700,A400,220,407,42,63,38223,84,108,0.7331,0.1936,0.8065,-0.2663,1394,1
1701,A400,220,500,83,76,49038,86,110,0.7831,0.1972,0.8028,-0.2338,1392,1
1702,A400,220,188,43,36,17560,86,101,0.2917,0.6539,0.3462,-0.2703,1392,1
1703,A400,220,532,75,73,54451,94,111,0.1638,0.3226,0.6774,-0.2004,1392,1
1704,A400,220,952,79,90,83708,77,103,0.2984,0.2299,0.7701,-0.3131,1394,1
1705,A400,220,1499,168,174,156200,90,119,0.1825,0.1274,0.8726,-0.1859,1392,1
1706,A400,220,1006,120,96,116653,104,127,0.7471,0.321,0.679,-0.0941,1392,1
1707,A400,220,1275,96,112,125462,84,117,0.6327,0.1963,0.8037,-0.2312,1394,1
1708,A400,220,1994,214,220,236010,104,135,0.208,0.1275,0.8726,-0.0753,1394,1
1709,A400,220,3297,367,270,414252,113,143,0.1621,0.227,0.773,-0.0184,1394,1
1710,A400,220,2281,365,268,287273,113,143,0.1621,0.2273,0.7727,-0.0161,1394,1
1711,A400,220,1058,142,151,132331,112,143,0.7736,0.1729,0.8271,-0.0228,1396,1
1712,A400,70,103,28,13,10477,95,111,0.3669,0.4737,-0.5263,-0.2053,1690,1
1713,A400,70,160,40,18,20199,117,140,0.458,0.2778,-0.7222,-0.0137,1690,1
1714,A400,140,182,22,18,14763,72,93,0.9411,0.9444,0.0556,-0.3663,1630,1
1715,A400,40,347,43,51,37960,95,127,0.069,0.2553,0.7447,-0.1453,1362,1
1716,A400,40,110,21,16,20245,178,197,0.7094,1.0,0.0,0.4379,1387,1
1717,A400,40,145,61,35,19450,128,143,0.7772,0.8182,-0.1818,0.0479,1387,1
1718,A400,40,146,38,22,19116,124,140,0.2278,0.8947,-0.1053,0.0229,1387,1
1719,A400,40,140,18,20,16070,103,126,0.013,0.8125,-0.1875,-0.1032,1387,1
1720,A400,40,205,14,34,21556,92,119,0.013,0.3448,0.6552,-0.1785,1387,1
1721,A400,40,226,23,27,23587,86,119,0.013,0.95,-0.05,-0.1846,1387,1
1722,A400,40,113,13,20,11635,94,116,0.0115,0.45,0.55,-0.1956,1387,1
1723,A400,40,151,21,18,16849,104,119,0.0216,1.0,0.0,-0.1283,1387,1
1724,A400,40,132,18,20,14926,105,124,0.0216,0.8947,0.1053,-0.1166,1387,1
1725,A400,40,230,17,24,26034,93,127,0.0188,0.625,0.375,-0.1157,1387,1
1726,A400,40,110,9,21,11570,93,118,0.0072,0.381,0.6191,-0.1783,1387,1
1727,A400,40,158,18,22,17923,106,125,0.0291,0.5,0.5,-0.1138,1373,1
1728,A400,40,166,17,22,18656,104,119,0.0218,0.6364,0.3636,-0.122,1373,1
1729,A400,40,133,18,14,14132,77,119,0.0072,0.7647,-0.2353,-0.1699,1387,1
1730,A400,40,128,17,21,14278,104,119,0.0218,0.7368,0.2632,-0.1285,1373,1
1731,A400,40,217,18,23,22124,53,125,0.0073,0.8,0.2,-0.2035,1373,1
1732,A400,40,127,15,19,14830,111,127,0.0189,0.6667,0.3333,-0.0877,1373,1
1733,A400,40,117,11,15,12317,86,124,0.0131,0.6667,0.3333,-0.1776,1373,1
1734,A400,40,114,16,15,13193,110,125,0.0277,0.9286,-0.0714,-0.0959,1373,1
1735,A400,40,140,13,23,14835,82,124,0.0131,0.5238,0.4762,-0.1722,1373,1
1736,A400,40,141,12,19,15646,105,124,0.0146,0.6667,0.3333,-0.1331,1373,1
1737,A400,40,130,13,17,12480,61,119,0.0073,0.75,0.25,-0.25,1373,1
1738,A400,40,128,12,42,11931,75,118,0.0131,0.1191,0.8809,-0.2718,1373,1
1739,A300,69,65,28,8,8344,118,143,0.9685,0.1852,-0.8148,0.0029,1648,1
1740,A300,100,106,19,15,8602,63,95,0.0931,0.7333,0.2667,-0.366,1654,1
1741,A400,40,243,43,34,27326,104,126,0.6005,0.8148,0.1852,-0.1215,1602,1
1742,A400,40,294,69,41,35659,116,128,0.4657,0.9546,-0.0454,-0.0524,1602,1
1743,A400,40,373,61,42,42582,107,127,0.6733,0.8214,0.1786,-0.1081,1604,1
1744,A400,40,203,40,31,26321,121,141,0.405,0.72,-0.28,0.013,1600,1
1745,A400,40,152,36,23,19464,121,140,0.4275,0.6956,-0.3043,0.0004,1600,1
1746,A300,300,359,71,43,31349,73,116,0.7,0.54,-0.46,-0.3178,1360,1
1747,A300,300,54,12,11,4761,79,102,0.6451,0.9,0.1,-0.3112,1358,1
1748,A300,100,162,37,34,18471,104,127,0.5373,0.5,-0.5,-0.1092,1623,1
1749,A400,40,2059,134,200,374117,169,199,0.4686,0.2,0.8,0.4195,1387,1
1750,A400,40,1981,219,206,230693,104,127,0.8724,0.9632,0.0368,-0.0902,1387,1
1751,A300,70,67,15,16,7882,107,127,0.1536,0.8333,-0.1667,-0.0809,1354,1
1752,A300,70,838,67,80,85442,90,119,0.0795,0.2763,0.7237,-0.2034,1358,1
1753,A300,70,59,11,9,5637,86,103,0.2227,0.9,-0.1,-0.2536,1356,1
1754,A300,70,624,72,67,61079,85,118,0.1047,0.3636,0.6364,-0.2353,1356,1
1755,A300,70,80,23,13,10030,113,140,0.1738,0.7059,-0.2941,-0.0205,1358,1
1756,A300,70,55,13,12,6782,114,135,0.1226,0.8182,0.1818,-0.0366,1354,1
1757,A300,70,62,13,14,6764,97,126,0.109,0.4286,0.5714,-0.1477,1358,1
1758,A300,70,70,19,14,8127,104,127,0.1431,0.9091,0.0909,-0.093,1356,1
1759,A300,70,77,25,10,6702,76,101,0.1359,0.3043,-0.6956,-0.32,1354,1
1760,A300,70,543,81,46,58157,93,119,0.6785,0.4426,-0.5574,-0.1633,1350,1
1761,A300,70,86,17,19,9690,102,123,0.117,0.3684,0.6316,-0.1197,1350,1
1762,A300,70,529,47,32,58088,91,133,0.7991,0.9063,-0.0938,-0.1421,1354,1
1763,A400,130,463,69,54,60518,118,141,0.1147,0.32,0.68,0.0212,1360,1
1764,A400,175,563,109,59,66987,107,135,0.1399,0.3514,-0.6486,-0.0705,1358,1
1765,A400,175,289,64,37,34165,109,133,0.19,0.6364,-0.3636,-0.0764,1358,1
1766,A400,175,366,59,42,42778,107,134,0.19,0.5227,-0.4773,-0.0869,1358,1
1767,A400,175,206,34,18,23642,101,127,0.2106,0.6522,-0.3478,-0.1034,1358,1
1768,A400,50,269,49,33,31538,109,127,0.6305,0.7941,-0.2059,-0.084,1364,1
1769,A400,50,236,52,32,28625,112,133,0.6994,0.8696,0.1304,-0.0524,1364,1
1770,A400,50,238,56,31,30361,118,140,0.6906,0.5172,-0.4828,-0.0034,1364,1
1771,A400,50,243,24,25,31245,118,140,0.7067,0.8636,0.1364,0.0045,1364,1
1772,A400,50,337,57,43,43551,119,143,0.7797,0.9412,-0.0588,0.0096,1362,1
1773,A400,50,254,42,25,31667,116,135,0.6535,0.4118,-0.5882,-0.026,1362,1
1774,A400,50,212,56,37,27232,119,142,0.7273,0.9032,-0.0968,0.0035,1364,1
1775,A400,50,361,51,35,46442,121,143,0.6417,0.9643,-0.0357,0.0051,1362,1
1776,A400,40,128,29,16,13352,96,116,0.4985,0.6316,-0.3684,-0.1851,1360,1
1777,A400,40,128,29,16,13352,96,116,0.5052,0.6316,-0.3684,-0.1851,1358,1
1778,A400,40,649,110,71,61937,85,117,0.1162,0.7708,0.2292,-0.2544,1360,1
1779,A400,40,288,62,34,27785,84,127,0.2183,0.6364,-0.3636,-0.2463,1356,1
1780,A400,40,434,76,51,47440,97,127,0.2371,0.8182,-0.1818,-0.146,1358,1
1781,A400,40,383,91,58,47204,114,140,0.2068,0.5952,-0.4048,-0.0371,1354,1
1782,A400,40,203,33,23,21098,96,118,0.223,0.95,-0.05,-0.188,1354,1
1783,A400,40,1666,186,121,182339,96,127,0.1209,0.4343,-0.5657,-0.1449,1356,1
1784,A400,40,617,125,83,75121,113,133,0.1374,0.3934,0.6066,-0.0488,1354,1
1785,A400,40,204,68,38,25491,114,141,0.2047,1.0,0.0,-0.0238,1358,1
