session_id,session_start_hour,initial_soc_pct,charger_type,vehicle_battery_kwh,station_region,is_weekend,energy_charged_kwh
LZ-EV-002846,14,41.4,fast_22kw,43.5,barcelona,0,24.64
LZ-EV-002847,17,51.9,fast_22kw,86.0,bilbao,0,38.12
LZ-EV-002848,18,35.2,rapid_50kw,44.8,malaga,0,9.1
LZ-EV-002849,0,12.0,rapid_50kw,51.7,madrid,0,44.62
LZ-EV-002850,9,56.0,slow_7kw,52.7,malaga,0,20.8
LZ-EV-002851,13,29.4,fast_22kw,42.9,sevilla,0,28.69
LZ-EV-002852,5,18.6,slow_7kw,79.6,sevilla,0,21.53
LZ-EV-002853,21,34.6,slow_7kw,76.6,zaragoza,0,32.33
LZ-EV-002854,22,63.8,fast_22kw,51.1,murcia,0,16.91
LZ-EV-002855,22,19.3,slow_7kw,28.0,barcelona,1,21.12
LZ-EV-002856,15,45.2,slow_7kw,61.9,bilbao,0,31.22
LZ-EV-002857,22,81.2,ultra_150kw,38.7,sevilla,0,7.14
LZ-EV-002858,7,69.9,fast_22kw,43.8,zaragoza,0,11.77
LZ-EV-002859,20,36.2,rapid_50kw,72.5,murcia,1,43.02
LZ-EV-002860,16,46.6,fast_22kw,57.8,bilbao,1,27.57
LZ-EV-002861,3,61.1,fast_22kw,48.5,bilbao,0,16.75
LZ-EV-002862,20,22.0,fast_22kw,59.7,sevilla,0,40.16
LZ-EV-002863,6,37.5,rapid_50kw,51.3,bilbao,1,27.48
LZ-EV-002864,12,52.8,slow_7kw,48.0,valencia,0,18.65
LZ-EV-002865,16,22.4,fast_22kw,45.7,barcelona,0,35.84
LZ-EV-002866,10,22.4,fast_22kw,77.5,murcia,0,55.01
LZ-EV-002867,5,40.2,slow_7kw,76.8,zaragoza,0,17.65
LZ-EV-002868,8,26.7,slow_7kw,55.8,valencia,1,39.13
LZ-EV-002869,12,23.2,fast_22kw,46.9,madrid,0,34.19
LZ-EV-002870,16,44.3,slow_7kw,69.0,madrid,0,31.59
LZ-EV-002871,6,58.7,slow_7kw,58.2,zaragoza,0,21.38
LZ-EV-002872,13,45.3,fast_22kw,47.7,murcia,0,23.59
LZ-EV-002873,10,32.7,ultra_150kw,48.7,bilbao,0,28.72
LZ-EV-002874,22,31.4,fast_22kw,68.1,bilbao,0,42.94
LZ-EV-002875,17,54.8,rapid_50kw,68.1,valencia,0,13.11
LZ-EV-002876,21,32.7,fast_22kw,52.9,murcia,0,31.94
LZ-EV-002877,1,57.9,rapid_50kw,79.8,sevilla,0,31.31
LZ-EV-002878,21,24.5,slow_7kw,65.6,sevilla,1,38.43
LZ-EV-002879,15,56.5,ultra_150kw,68.1,malaga,0,26.51
LZ-EV-002880,1,78.7,slow_7kw,74.4,madrid,0,15.51
LZ-EV-002881,2,39.2,slow_7kw,48.4,zaragoza,1,25.5
LZ-EV-002882,0,26.7,rapid_50kw,68.6,barcelona,1,23.86
LZ-EV-002883,13,61.6,slow_7kw,63.3,valencia,1,24.05
LZ-EV-002884,20,41.0,slow_7kw,52.3,zaragoza,0,31.72
LZ-EV-002885,20,80.0,slow_7kw,28.0,malaga,0,4.98
LZ-EV-002886,17,54.1,rapid_50kw,56.5,bilbao,1,20.24
LZ-EV-002887,10,43.7,slow_7kw,78.7,sevilla,1,39.53
LZ-EV-002888,18,54.3,slow_7kw,37.5,bilbao,0,15.47
LZ-EV-002889,4,32.0,ultra_150kw,44.8,malaga,0,26.67
LZ-EV-002890,8,13.6,fast_22kw,69.8,barcelona,1,49.13
LZ-EV-002891,12,57.7,rapid_50kw,51.2,zaragoza,0,20.88
LZ-EV-002892,11,44.4,fast_22kw,54.8,sevilla,0,25.41
LZ-EV-002893,2,9.6,fast_22kw,77.0,barcelona,1,65.79
LZ-EV-002894,11,4.0,rapid_50kw,102.8,barcelona,0,23.6
LZ-EV-002895,14,30.2,slow_7kw,61.2,bilbao,0,37.07
LZ-EV-002896,12,2.5,rapid_50kw,59.6,barcelona,0,26.12
LZ-EV-002897,6,45.5,ultra_150kw,51.7,bilbao,0,25.49
LZ-EV-002898,23,56.3,rapid_50kw,51.4,bilbao,0,18.22
LZ-EV-002899,6,31.0,slow_7kw,47.6,barcelona,1,29.2
LZ-EV-002900,12,65.0,ultra_150kw,52.5,murcia,0,16.58
LZ-EV-002901,21,57.1,fast_22kw,74.7,zaragoza,1,30.25
LZ-EV-002902,18,41.6,ultra_150kw,89.8,murcia,0,50.53
LZ-EV-002903,21,41.1,rapid_50kw,71.9,zaragoza,1,29.71
LZ-EV-002904,3,57.9,ultra_150kw,47.3,barcelona,0,17.64
LZ-EV-002905,17,2.0,fast_22kw,55.6,madrid,1,42.8
LZ-EV-002906,12,10.9,slow_7kw,46.1,malaga,0,36.77
LZ-EV-002907,7,2.0,slow_7kw,110.0,zaragoza,0,45.45
LZ-EV-002908,23,28.0,rapid_50kw,73.0,valencia,0,21.96
LZ-EV-002909,10,41.3,fast_22kw,59.7,barcelona,1,29.7
LZ-EV-002910,6,42.8,rapid_50kw,50.4,valencia,0,27.49
LZ-EV-002911,2,20.4,fast_22kw,33.3,barcelona,1,21.31
LZ-EV-002912,8,29.2,slow_7kw,49.5,malaga,0,29.62
LZ-EV-002913,21,31.3,fast_22kw,61.0,valencia,0,38.19
LZ-EV-002914,0,62.3,slow_7kw,72.2,malaga,1,24.94
LZ-EV-002915,21,30.7,rapid_50kw,62.1,valencia,1,39.93
LZ-EV-002916,6,40.6,fast_22kw,52.9,bilbao,0,28.76
LZ-EV-002917,0,46.5,slow_7kw,83.2,zaragoza,0,38.8
LZ-EV-002918,18,17.4,fast_22kw,40.2,madrid,0,30.74
LZ-EV-002919,7,38.2,slow_7kw,51.6,zaragoza,1,25.41
LZ-EV-002920,18,26.6,slow_7kw,58.0,zaragoza,1,38.11
LZ-EV-002921,1,21.3,rapid_50kw,64.1,zaragoza,0,12.35
LZ-EV-002922,5,81.5,fast_22kw,76.6,barcelona,0,12.29
LZ-EV-002923,18,47.1,slow_7kw,59.4,murcia,0,26.88
LZ-EV-002924,9,27.2,fast_22kw,58.7,valencia,0,38.45
LZ-EV-002925,10,6.9,slow_7kw,81.6,murcia,0,48.75
LZ-EV-002926,23,41.7,slow_7kw,73.7,zaragoza,0,35.23
LZ-EV-002927,16,43.5,fast_22kw,67.3,valencia,0,34.52
LZ-EV-002928,8,62.0,slow_7kw,71.9,sevilla,1,27.32
LZ-EV-002929,3,36.9,fast_22kw,46.1,barcelona,0,29.75
LZ-EV-002930,11,61.1,slow_7kw,37.6,murcia,0,13.15
LZ-EV-002931,17,41.0,slow_7kw,71.2,valencia,1,40.1
LZ-EV-002932,9,37.9,slow_7kw,37.4,bilbao,0,21.26
LZ-EV-002933,1,38.8,rapid_50kw,60.7,sevilla,0,19.83
LZ-EV-002934,16,40.6,fast_22kw,44.7,valencia,0,24.89
LZ-EV-002935,1,71.2,slow_7kw,91.6,barcelona,1,24.79
LZ-EV-002936,17,32.5,rapid_50kw,66.5,murcia,0,17.89
LZ-EV-002937,20,14.7,rapid_50kw,86.1,valencia,1,38.91
LZ-EV-002938,10,53.4,slow_7kw,46.2,sevilla,0,21.25
LZ-EV-002939,22,57.8,ultra_150kw,61.1,valencia,1,22.2
LZ-EV-002940,9,30.7,rapid_50kw,61.4,madrid,0,28.86
LZ-EV-002941,12,46.3,slow_7kw,87.2,murcia,0,31.23
LZ-EV-002942,5,15.4,fast_22kw,77.1,valencia,1,27.82
LZ-EV-002943,12,45.8,rapid_50kw,68.5,valencia,1,34.8
LZ-EV-002944,1,24.6,slow_7kw,47.5,murcia,0,33.86
LZ-EV-002945,8,26.5,slow_7kw,68.6,valencia,0,31.16
LZ-EV-002946,21,30.1,rapid_50kw,42.8,malaga,0,28.25
LZ-EV-002947,21,3.2,slow_7kw,38.9,bilbao,0,32.45
LZ-EV-002948,23,13.0,fast_22kw,73.3,zaragoza,1,32.44
LZ-EV-002949,21,41.2,slow_7kw,60.5,barcelona,0,29.69
LZ-EV-002950,5,57.5,fast_22kw,57.1,madrid,0,24.18
LZ-EV-002951,14,68.2,rapid_50kw,66.4,sevilla,1,15.86
LZ-EV-002952,23,39.7,slow_7kw,43.0,madrid,0,23.02
LZ-EV-002953,0,61.9,slow_7kw,74.8,sevilla,0,26.4
LZ-EV-002954,12,34.1,rapid_50kw,85.5,valencia,0,25.09
LZ-EV-002955,13,36.2,rapid_50kw,91.3,madrid,0,29.03
LZ-EV-002956,5,37.8,slow_7kw,77.5,zaragoza,0,47.69
LZ-EV-002957,20,20.9,fast_22kw,41.9,malaga,1,30.43
LZ-EV-002958,9,35.0,rapid_50kw,67.8,barcelona,0,20.68
LZ-EV-002959,17,32.2,slow_7kw,63.5,madrid,1,35.69
LZ-EV-002960,10,46.2,rapid_50kw,79.6,bilbao,0,23.4
LZ-EV-002961,9,27.0,fast_22kw,80.7,bilbao,0,46.59
LZ-EV-002962,23,37.6,fast_22kw,45.7,murcia,1,26.6
LZ-EV-002963,22,26.2,rapid_50kw,63.5,malaga,0,27.38
LZ-EV-002964,0,59.3,rapid_50kw,67.5,zaragoza,0,17.66
LZ-EV-002965,22,31.3,slow_7kw,46.3,murcia,0,31.2
LZ-EV-002966,3,32.7,slow_7kw,70.5,murcia,1,25.59
LZ-EV-002967,8,44.4,slow_7kw,65.5,murcia,0,29.18
LZ-EV-002968,11,44.2,ultra_150kw,85.4,madrid,0,43.06
LZ-EV-002969,20,59.9,fast_22kw,52.8,murcia,1,19.91
LZ-EV-002970,13,23.5,fast_22kw,33.5,barcelona,0,23.8
LZ-EV-002971,21,4.7,fast_22kw,52.7,zaragoza,0,29.52
LZ-EV-002972,8,13.2,rapid_50kw,56.6,malaga,0,37.3
LZ-EV-002973,9,24.2,fast_22kw,44.1,zaragoza,1,36.16
LZ-EV-002974,15,43.4,fast_22kw,67.2,madrid,1,28.12
LZ-EV-002975,23,62.1,slow_7kw,54.0,murcia,1,19.59
LZ-EV-002976,5,67.3,slow_7kw,56.0,valencia,0,16.55
LZ-EV-002977,0,36.6,fast_22kw,61.0,malaga,0,32.16
LZ-EV-002978,18,60.9,slow_7kw,57.4,zaragoza,0,20.03
LZ-EV-002979,3,59.6,slow_7kw,74.6,bilbao,0,27.24
LZ-EV-002980,20,40.3,slow_7kw,74.6,barcelona,0,31.8
LZ-EV-002981,8,37.0,fast_22kw,63.7,sevilla,0,36.72
LZ-EV-002982,7,49.5,ultra_150kw,73.9,murcia,0,33.65
LZ-EV-002983,14,59.2,slow_7kw,69.3,bilbao,0,28.86
LZ-EV-002984,22,17.0,fast_22kw,58.4,bilbao,0,42.19
LZ-EV-002985,7,2.0,rapid_50kw,55.3,malaga,0,34.38
LZ-EV-002986,2,55.0,rapid_50kw,97.3,murcia,0,41.38
LZ-EV-002987,7,80.2,rapid_50kw,50.4,zaragoza,0,8.57
LZ-EV-002988,11,44.6,fast_22kw,78.7,zaragoza,1,40.34
LZ-EV-002989,18,45.2,fast_22kw,58.3,malaga,1,27.81
LZ-EV-002990,23,6.4,slow_7kw,50.2,malaga,0,41.03
LZ-EV-002991,8,30.7,fast_22kw,74.9,murcia,0,25.31
LZ-EV-002992,21,43.2,rapid_50kw,67.1,valencia,1,23.3
LZ-EV-002993,2,50.5,rapid_50kw,38.5,sevilla,0,19.11
LZ-EV-002994,3,22.4,slow_7kw,71.0,valencia,1,29.73
LZ-EV-002995,1,44.9,rapid_50kw,52.6,murcia,1,24.17
LZ-EV-002996,5,45.7,slow_7kw,62.3,madrid,0,31.35
LZ-EV-002997,17,31.7,rapid_50kw,57.7,bilbao,0,22.09
LZ-EV-002998,13,22.4,slow_7kw,45.7,bilbao,0,25.66
LZ-EV-002999,9,21.5,fast_22kw,63.6,madrid,1,35.43
LZ-EV-003000,21,32.8,slow_7kw,55.4,bilbao,1,26.59
LZ-EV-003001,2,47.8,fast_22kw,70.0,sevilla,0,32.17
LZ-EV-003002,17,40.0,slow_7kw,58.3,madrid,1,31.87
LZ-EV-003003,20,23.8,fast_22kw,50.2,sevilla,0,18.63
LZ-EV-003004,22,58.0,slow_7kw,49.3,valencia,1,17.68
LZ-EV-003005,20,50.4,fast_22kw,49.8,madrid,0,21.7
LZ-EV-003006,9,53.4,slow_7kw,63.8,bilbao,0,27.64
LZ-EV-003007,9,58.3,fast_22kw,42.3,bilbao,0,16.1
LZ-EV-003008,21,26.9,slow_7kw,73.5,barcelona,0,26.99
LZ-EV-003009,11,65.5,fast_22kw,103.6,malaga,0,30.44
LZ-EV-003010,16,23.4,ultra_150kw,65.7,bilbao,0,30.51
LZ-EV-003011,10,50.9,fast_22kw,37.8,murcia,1,17.92
LZ-EV-003012,15,48.9,rapid_50kw,51.3,bilbao,0,24.54
LZ-EV-003013,7,6.5,rapid_50kw,47.5,madrid,1,28.55
LZ-EV-003014,4,42.5,slow_7kw,72.6,malaga,1,37.82
LZ-EV-003015,9,60.4,ultra_150kw,77.0,malaga,0,26.85
LZ-EV-003016,13,25.3,rapid_50kw,54.0,malaga,1,30.0
LZ-EV-003017,8,15.3,fast_22kw,62.0,murcia,1,37.07
LZ-EV-003018,19,29.1,rapid_50kw,85.6,sevilla,1,24.57
LZ-EV-003019,17,38.8,fast_22kw,71.4,zaragoza,0,40.35
LZ-EV-003020,23,55.8,slow_7kw,52.9,bilbao,1,20.79
LZ-EV-003021,5,46.2,slow_7kw,60.2,zaragoza,0,29.32
LZ-EV-003022,14,12.5,slow_7kw,34.3,madrid,0,25.42
LZ-EV-003023,20,35.2,fast_22kw,73.9,sevilla,0,35.43
LZ-EV-003024,14,66.5,fast_22kw,91.7,bilbao,1,28.76
LZ-EV-003025,10,37.8,rapid_50kw,33.4,bilbao,0,19.99
LZ-EV-003026,9,2.0,slow_7kw,56.5,madrid,0,41.37
LZ-EV-003027,12,53.2,rapid_50kw,73.2,murcia,1,31.48
LZ-EV-003028,3,33.1,fast_22kw,66.7,bilbao,0,39.89
LZ-EV-003029,23,80.0,fast_22kw,61.5,murcia,0,11.52
LZ-EV-003030,22,16.1,rapid_50kw,47.3,murcia,0,18.34
LZ-EV-003031,16,80.6,rapid_50kw,37.7,sevilla,0,6.03
LZ-EV-003032,17,29.9,fast_22kw,50.2,malaga,0,30.67
LZ-EV-003033,9,46.9,slow_7kw,64.0,malaga,0,24.86
LZ-EV-003034,5,16.5,slow_7kw,52.0,bilbao,0,25.64
LZ-EV-003035,8,21.6,rapid_50kw,55.5,zaragoza,0,37.24
LZ-EV-003036,3,58.8,rapid_50kw,43.4,malaga,0,16.91
LZ-EV-003037,0,2.0,fast_22kw,58.9,valencia,0,37.37
LZ-EV-003038,9,68.3,ultra_150kw,33.9,madrid,0,10.49
LZ-EV-003039,11,35.8,slow_7kw,72.6,malaga,0,18.71
LZ-EV-003040,9,35.4,ultra_150kw,75.7,sevilla,1,30.35
LZ-EV-003041,12,44.4,rapid_50kw,63.6,zaragoza,0,17.97
LZ-EV-003042,19,26.8,rapid_50kw,62.7,valencia,0,34.25
LZ-EV-003043,8,24.8,slow_7kw,67.1,bilbao,0,42.06
LZ-EV-003044,5,75.7,fast_22kw,57.6,malaga,0,11.65
LZ-EV-003045,13,52.8,slow_7kw,65.7,zaragoza,0,27.97
LZ-EV-003046,2,60.1,fast_22kw,47.1,zaragoza,1,17.6
LZ-EV-003047,9,65.4,slow_7kw,41.3,valencia,0,12.5
LZ-EV-003048,9,21.6,ultra_150kw,50.0,zaragoza,1,35.08
LZ-EV-003049,23,25.3,rapid_50kw,81.8,zaragoza,1,30.82
LZ-EV-003050,1,34.2,ultra_150kw,68.4,bilbao,0,40.5
LZ-EV-003051,7,47.0,fast_22kw,65.4,sevilla,1,31.93
LZ-EV-003052,17,82.6,fast_22kw,63.5,bilbao,0,11.43
LZ-EV-003053,9,52.6,fast_22kw,66.8,madrid,0,27.53
LZ-EV-003054,23,27.3,slow_7kw,61.0,bilbao,0,44.11
LZ-EV-003055,10,20.5,rapid_50kw,44.5,zaragoza,0,24.05
LZ-EV-003056,16,33.4,rapid_50kw,79.3,valencia,0,26.93
LZ-EV-003057,17,48.9,ultra_150kw,55.8,barcelona,0,27.61
LZ-EV-003058,5,23.2,slow_7kw,46.7,madrid,0,30.79
LZ-EV-003059,19,29.0,fast_22kw,64.3,sevilla,0,28.84
LZ-EV-003060,23,66.8,fast_22kw,61.0,zaragoza,0,18.48
LZ-EV-003061,6,80.3,slow_7kw,80.9,valencia,1,14.75
LZ-EV-003062,19,53.6,fast_22kw,62.0,sevilla,0,29.78
LZ-EV-003063,16,34.5,slow_7kw,49.7,bilbao,0,28.21
LZ-EV-003064,21,54.5,ultra_150kw,48.5,valencia,1,20.98
LZ-EV-003065,3,38.3,fast_22kw,56.2,valencia,0,33.15
LZ-EV-003066,11,54.1,slow_7kw,66.6,zaragoza,0,28.21
LZ-EV-003067,18,33.2,rapid_50kw,77.4,murcia,1,45.72
LZ-EV-003068,18,29.0,ultra_150kw,77.9,barcelona,0,23.73
LZ-EV-003069,8,76.1,rapid_50kw,51.2,sevilla,0,10.56
LZ-EV-003070,12,19.5,fast_22kw,55.6,malaga,0,34.8
LZ-EV-003071,23,33.2,fast_22kw,83.5,valencia,1,52.4
LZ-EV-003072,6,14.9,ultra_150kw,73.2,malaga,0,35.9
LZ-EV-003073,18,59.1,slow_7kw,57.4,murcia,0,21.64
LZ-EV-003074,9,20.1,fast_22kw,73.5,madrid,1,39.28
LZ-EV-003075,6,55.5,slow_7kw,67.2,bilbao,1,26.68
LZ-EV-003076,10,24.7,fast_22kw,45.5,bilbao,1,32.85
LZ-EV-003077,2,28.3,fast_22kw,57.3,zaragoza,1,41.94
LZ-EV-003078,13,32.7,slow_7kw,59.3,zaragoza,0,21.39
LZ-EV-003079,22,21.5,ultra_150kw,38.5,malaga,1,31.39
LZ-EV-003080,13,19.2,fast_22kw,59.2,malaga,0,32.08
LZ-EV-003081,3,32.2,fast_22kw,56.2,zaragoza,1,34.7
LZ-EV-003082,5,13.7,fast_22kw,92.6,malaga,0,60.25
LZ-EV-003083,18,30.9,rapid_50kw,50.4,malaga,0,20.42
LZ-EV-003084,2,41.7,rapid_50kw,65.4,barcelona,0,19.29
LZ-EV-003085,8,25.2,fast_22kw,68.9,murcia,0,42.07
LZ-EV-003086,19,42.6,fast_22kw,52.9,valencia,0,28.64
LZ-EV-003087,11,33.6,rapid_50kw,50.6,malaga,1,31.62
LZ-EV-003088,11,19.8,ultra_150kw,43.1,valencia,0,32.42
LZ-EV-003089,21,24.0,fast_22kw,61.0,sevilla,0,41.53
LZ-EV-003090,4,2.0,slow_7kw,65.1,valencia,0,38.35
LZ-EV-003091,0,47.9,ultra_150kw,96.8,murcia,1,44.43
LZ-EV-003092,23,26.1,fast_22kw,74.4,barcelona,1,22.16
LZ-EV-003093,9,31.7,rapid_50kw,53.1,barcelona,1,23.45
LZ-EV-003094,19,16.2,fast_22kw,63.5,murcia,0,28.06
LZ-EV-003095,14,26.4,slow_7kw,74.9,malaga,0,27.27
LZ-EV-003096,1,42.0,ultra_150kw,44.5,zaragoza,0,23.35
LZ-EV-003097,12,51.0,rapid_50kw,54.3,zaragoza,1,21.43
LZ-EV-003098,5,64.1,fast_22kw,68.1,murcia,0,23.91
LZ-EV-003099,6,66.3,fast_22kw,65.2,madrid,0,19.48
LZ-EV-003100,10,48.9,slow_7kw,59.1,barcelona,1,26.68
LZ-EV-003101,20,55.3,fast_22kw,81.2,barcelona,0,29.13
LZ-EV-003102,23,30.3,slow_7kw,77.9,barcelona,1,51.42
LZ-EV-003103,20,51.0,slow_7kw,35.4,valencia,0,16.59
LZ-EV-003104,4,35.8,fast_22kw,60.5,zaragoza,0,23.71
LZ-EV-003105,4,44.9,slow_7kw,86.1,barcelona,0,23.5
LZ-EV-003106,12,26.2,fast_22kw,85.6,malaga,0,33.21
LZ-EV-003107,7,31.5,fast_22kw,63.1,bilbao,0,35.72
LZ-EV-003108,13,30.4,fast_22kw,73.4,malaga,1,42.28
LZ-EV-003109,22,19.4,fast_22kw,76.4,sevilla,1,55.37
LZ-EV-003110,22,55.7,fast_22kw,39.5,valencia,0,16.49
LZ-EV-003111,12,36.7,fast_22kw,54.6,malaga,0,29.4
LZ-EV-003112,2,68.9,fast_22kw,82.9,murcia,0,23.98
LZ-EV-003113,1,40.7,rapid_50kw,64.3,sevilla,1,31.09
LZ-EV-003114,19,25.0,rapid_50kw,94.8,sevilla,1,27.7
LZ-EV-003115,12,35.8,slow_7kw,45.4,barcelona,1,28.02
LZ-EV-003116,1,58.4,fast_22kw,64.4,barcelona,0,27.35
LZ-EV-003117,0,21.1,fast_22kw,30.0,murcia,0,22.92
LZ-EV-003118,0,63.4,slow_7kw,63.5,madrid,1,22.18
LZ-EV-003119,12,39.7,rapid_50kw,48.6,sevilla,0,18.82
LZ-EV-003120,16,21.6,slow_7kw,71.8,madrid,0,43.07
LZ-EV-003121,10,45.0,slow_7kw,67.6,murcia,1,37.35
LZ-EV-003122,22,31.3,slow_7kw,77.7,bilbao,0,25.31
LZ-EV-003123,6,34.9,slow_7kw,54.5,madrid,0,33.38
LZ-EV-003124,16,53.1,fast_22kw,75.6,murcia,0,32.77
LZ-EV-003125,23,41.2,rapid_50kw,33.4,zaragoza,0,17.53
LZ-EV-003126,1,2.0,fast_22kw,64.9,murcia,0,23.06
LZ-EV-003127,9,24.1,fast_22kw,95.0,madrid,0,41.13
LZ-EV-003128,20,74.7,slow_7kw,57.3,madrid,1,13.56
LZ-EV-003129,23,39.1,slow_7kw,50.5,valencia,1,32.42
LZ-EV-003130,1,2.5,slow_7kw,77.9,sevilla,0,33.84
LZ-EV-003131,11,2.0,rapid_50kw,77.5,zaragoza,0,27.42
LZ-EV-003132,2,5.6,fast_22kw,90.4,sevilla,0,26.15
LZ-EV-003133,19,52.3,fast_22kw,77.4,barcelona,0,25.05
LZ-EV-003134,7,87.8,ultra_150kw,45.0,barcelona,0,5.14
LZ-EV-003135,8,51.2,fast_22kw,85.2,malaga,0,31.92
LZ-EV-003136,6,33.4,fast_22kw,60.8,valencia,0,35.78
LZ-EV-003137,19,77.1,fast_22kw,56.3,valencia,1,12.31
LZ-EV-003138,3,6.0,fast_22kw,40.6,madrid,1,35.35
LZ-EV-003139,1,4.3,fast_22kw,41.0,barcelona,0,37.64
LZ-EV-003140,3,60.2,fast_22kw,62.6,madrid,1,24.23
LZ-EV-003141,11,48.6,slow_7kw,50.7,zaragoza,0,22.61
LZ-EV-003142,1,54.3,fast_22kw,90.9,malaga,1,37.51
LZ-EV-003143,14,46.8,rapid_50kw,49.4,murcia,0,18.99
LZ-EV-003144,2,27.9,fast_22kw,62.0,madrid,0,22.81
LZ-EV-003145,23,30.7,fast_22kw,28.3,malaga,1,20.84
LZ-EV-003146,5,43.7,slow_7kw,63.1,madrid,0,31.98
LZ-EV-003147,20,41.6,ultra_150kw,63.7,zaragoza,0,22.31
LZ-EV-003148,5,62.1,slow_7kw,49.2,sevilla,0,17.46
LZ-EV-003149,7,38.9,slow_7kw,49.3,barcelona,1,28.11
LZ-EV-003150,13,41.7,rapid_50kw,75.5,madrid,0,13.97
LZ-EV-003151,16,53.3,fast_22kw,73.5,sevilla,0,29.96
LZ-EV-003152,17,38.9,fast_22kw,67.6,barcelona,0,41.78
LZ-EV-003153,18,48.1,rapid_50kw,64.5,valencia,1,27.2
LZ-EV-003154,2,28.1,rapid_50kw,51.3,sevilla,0,24.01
LZ-EV-003155,6,22.7,rapid_50kw,80.4,malaga,0,20.15
LZ-EV-003156,16,56.8,slow_7kw,45.8,malaga,0,20.2
LZ-EV-003157,4,79.6,ultra_150kw,35.0,bilbao,1,6.5
LZ-EV-003158,13,42.0,slow_7kw,57.2,valencia,0,30.49
LZ-EV-003159,0,31.5,fast_22kw,46.6,zaragoza,0,28.67
LZ-EV-003160,3,37.1,rapid_50kw,43.1,barcelona,0,22.97
LZ-EV-003161,3,64.1,slow_7kw,67.4,valencia,1,23.36
LZ-EV-003162,14,50.9,fast_22kw,83.6,bilbao,0,35.01
LZ-EV-003163,13,39.4,fast_22kw,51.6,murcia,0,27.36
LZ-EV-003164,19,29.1,slow_7kw,63.7,bilbao,1,41.25
LZ-EV-003165,15,46.2,rapid_50kw,63.9,valencia,0,32.02
LZ-EV-003166,12,10.2,fast_22kw,68.9,murcia,0,49.52
LZ-EV-003167,0,18.1,slow_7kw,51.4,malaga,0,36.97
LZ-EV-003168,0,52.7,rapid_50kw,65.6,murcia,1,21.52
LZ-EV-003169,2,37.4,slow_7kw,63.2,valencia,0,36.8
LZ-EV-003170,20,28.8,slow_7kw,55.2,valencia,1,36.27
LZ-EV-003171,16,2.0,fast_22kw,44.4,barcelona,0,34.62
LZ-EV-003172,18,3.8,slow_7kw,59.4,malaga,0,28.96
LZ-EV-003173,16,20.4,fast_22kw,48.2,valencia,0,36.41
LZ-EV-003174,22,48.4,slow_7kw,43.7,bilbao,1,19.31
LZ-EV-003175,11,37.2,ultra_150kw,77.1,valencia,1,40.47
LZ-EV-003176,17,16.9,slow_7kw,89.0,zaragoza,0,28.18
LZ-EV-003177,5,69.6,slow_7kw,56.5,sevilla,0,17.14
LZ-EV-003178,4,49.7,slow_7kw,86.6,valencia,1,41.32
LZ-EV-003179,19,20.9,rapid_50kw,60.3,malaga,0,14.63
LZ-EV-003180,23,15.5,fast_22kw,28.0,malaga,0,24.76
LZ-EV-003181,15,33.8,slow_7kw,52.7,bilbao,0,26.35
LZ-EV-003182,20,33.8,rapid_50kw,67.4,madrid,0,25.39
LZ-EV-003183,8,24.4,slow_7kw,60.1,valencia,1,22.41
LZ-EV-003184,15,72.2,fast_22kw,59.5,valencia,0,14.76
LZ-EV-003185,11,2.0,fast_22kw,90.1,madrid,1,38.58
LZ-EV-003186,0,53.6,slow_7kw,79.7,malaga,1,36.13
LZ-EV-003187,16,33.0,slow_7kw,59.9,barcelona,0,41.42
LZ-EV-003188,22,49.2,fast_22kw,63.6,murcia,0,29.6
LZ-EV-003189,1,66.4,fast_22kw,65.9,zaragoza,0,20.65
LZ-EV-003190,9,31.9,fast_22kw,72.6,sevilla,0,44.51
LZ-EV-003191,1,28.9,slow_7kw,47.2,murcia,0,31.74
LZ-EV-003192,20,59.6,slow_7kw,60.3,bilbao,0,22.32
LZ-EV-003193,23,26.3,fast_22kw,44.6,valencia,0,26.3
LZ-EV-003194,12,21.8,rapid_50kw,34.9,malaga,0,25.81
LZ-EV-003195,11,57.0,fast_22kw,59.7,sevilla,0,24.39
LZ-EV-003196,13,38.9,fast_22kw,52.9,murcia,0,26.33
LZ-EV-003197,7,15.8,fast_22kw,46.7,zaragoza,0,38.97
LZ-EV-003198,13,37.7,slow_7kw,58.0,murcia,0,33.18
LZ-EV-003199,13,40.8,fast_22kw,68.7,sevilla,1,39.96
LZ-EV-003200,0,44.1,fast_22kw,51.2,valencia,0,26.34
LZ-EV-003201,7,29.8,rapid_50kw,92.5,sevilla,1,13.83
LZ-EV-003202,2,47.6,rapid_50kw,44.4,barcelona,1,21.15
LZ-EV-003203,19,26.2,fast_22kw,56.8,zaragoza,0,36.09
LZ-EV-003204,19,42.6,fast_22kw,63.4,barcelona,0,31.86
LZ-EV-003205,22,36.9,fast_22kw,51.5,barcelona,0,32.62
LZ-EV-003206,10,65.6,fast_22kw,72.5,madrid,0,21.83
LZ-EV-003207,13,44.1,ultra_150kw,68.6,malaga,0,33.18
LZ-EV-003208,1,34.4,slow_7kw,43.9,madrid,0,27.68
LZ-EV-003209,19,48.3,ultra_150kw,75.1,sevilla,1,34.07
LZ-EV-003210,7,17.7,rapid_50kw,60.3,zaragoza,0,45.56
LZ-EV-003211,1,27.2,slow_7kw,71.3,sevilla,0,37.5
LZ-EV-003212,17,45.0,slow_7kw,78.9,malaga,0,32.62
