row_id,unit_number,time_in_cycles,op_setting_1,op_setting_2,sensor_2,sensor_3,sensor_4,sensor_6,sensor_7,sensor_8,sensor_9,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_17,sensor_20,sensor_21,RUL
12_64,12,64,0.0025,-0.0001,642.72,1592.81,1411.9,21.61,553.6,2388.17,9053.41,47.42,521.79,2388.16,8125.3,8.4087,393,38.79,23.3106,106
12_67,12,67,0.0027,-0.0001,642.81,1586.58,1406.37,21.61,553.17,2388.14,9049.52,47.58,521.19,2388.14,8132.69,8.4348,392,38.63,23.2567,103
12_69,12,69,-0.0002,0.0002,642.78,1588.31,1420.36,21.61,553.19,2388.12,9043.71,47.52,520.98,2388.11,8125.23,8.4554,394,38.88,23.2297,101
12_70,12,70,0.0034,0.0001,642.93,1588.41,1406.66,21.61,553.53,2388.14,9046.07,47.58,521.52,2388.16,8129.31,8.4116,392,38.82,23.3584,100
12_72,12,72,0.0024,-0.0002,642.41,1590.65,1414.47,21.61,553.17,2388.12,9056.26,47.52,520.84,2388.17,8126.94,8.4585,394,38.72,23.2232,98
12_73,12,73,0.0027,-0.0002,642.62,1591.9,1405.42,21.61,553.24,2388.13,9051.4,47.66,522.18,2388.15,8123.25,8.4597,395,38.78,23.328,97
12_74,12,74,-0.0021,0.0,642.62,1584.62,1406.39,21.61,553.31,2388.15,9047.56,47.79,521.47,2388.14,8125.93,8.4208,393,38.84,23.3163,96
12_75,12,75,-0.0005,-0.0002,642.64,1588.03,1406.82,21.61,553.07,2388.14,9043.55,47.66,520.75,2388.07,8127.52,8.4235,394,38.72,23.2164,95
12_77,12,77,0.0007,-0.0003,643.27,1591.27,1406.28,21.61,554.03,2388.11,9045.54,47.41,521.33,2388.08,8123.64,8.4669,391,38.81,23.2573,93
12_78,12,78,-0.0005,0.0001,643.25,1591.94,1413.68,21.61,553.33,2388.1,9044.5,47.65,521.46,2388.15,8127.91,8.4515,392,38.86,23.3066,92
12_80,12,80,0.0012,0.0004,643.14,1586.51,1415.59,21.61,553.56,2388.16,9040.82,47.39,521.12,2388.13,8122.86,8.4599,392,38.73,23.3178,90
12_81,12,81,-0.002,0.0003,643.02,1584.68,1412.22,21.61,553.27,2388.13,9054.63,47.66,521.53,2388.15,8127.68,8.4732,393,38.74,23.284,89
12_82,12,82,0.0053,0.0005,643.25,1589.34,1404.4,21.61,553.66,2388.14,9049.13,47.47,520.85,2388.2,8125.46,8.449,392,38.81,23.3187,88
12_83,12,83,-0.0018,0.0001,642.02,1594.89,1408.9,21.61,552.5,2388.19,9035.95,47.69,520.65,2388.11,8122.64,8.4449,392,38.98,23.2296,87
12_84,12,84,0.0016,0.0004,642.47,1594.14,1407.82,21.61,552.3,2388.09,9051.21,47.58,521.19,2388.13,8124.38,8.4478,394,38.73,23.1737,86
12_92,12,92,0.0021,0.0001,643.14,1593.57,1405.97,21.61,552.31,2388.17,9045.81,47.87,520.6,2388.12,8132.41,8.4352,393,38.6,23.2152,78
12_95,12,95,0.0006,0.0003,642.9,1590.23,1408.66,21.61,552.31,2388.11,9042.87,47.73,521.45,2388.16,8127.39,8.4852,394,38.83,23.2761,75
12_96,12,96,-0.0021,-0.0004,642.54,1584.94,1412.03,21.61,552.85,2388.14,9050.54,47.7,521.06,2388.18,8124.55,8.4466,392,38.82,23.1321,74
12_98,12,98,-0.0007,0.0,642.89,1590.63,1407.46,21.61,553.0,2388.15,9038.1,47.49,521.48,2388.09,8132.61,8.4301,395,38.92,23.239,72
12_99,12,99,0.0027,-0.0001,642.65,1592.47,1414.0,21.61,552.84,2388.12,9046.59,47.67,521.24,2388.14,8129.29,8.4132,393,38.64,23.2527,71
12_102,12,102,0.0016,-0.0003,643.08,1596.33,1416.0,21.61,553.38,2388.11,9046.83,47.69,520.93,2388.13,8122.67,8.4379,393,38.88,23.2423,68
12_103,12,103,0.0027,-0.0001,642.77,1597.71,1413.83,21.61,552.81,2388.12,9051.41,47.71,521.2,2388.14,8130.39,8.4985,393,38.86,23.2156,67
12_105,12,105,-0.0005,0.0003,642.89,1597.38,1412.6,21.61,553.2,2388.2,9041.94,47.68,520.6,2388.12,8124.19,8.4639,394,38.79,23.1808,65
12_106,12,106,0.0018,-0.0004,643.09,1597.25,1409.57,21.61,552.82,2388.15,9041.48,47.5,520.94,2388.17,8128.52,8.4269,393,38.99,23.3442,64
12_108,12,108,0.0012,0.0001,642.91,1594.45,1408.39,21.61,552.79,2388.13,9046.87,47.74,521.2,2388.14,8126.8,8.4474,395,38.7,23.1949,62
12_110,12,110,0.0013,-0.0002,642.84,1592.11,1412.7,21.61,553.39,2388.17,9051.24,47.7,521.69,2388.14,8128.89,8.4621,392,38.59,23.1781,60
12_112,12,112,0.0004,0.0003,642.74,1595.7,1409.29,21.61,553.11,2388.17,9048.04,47.74,520.55,2388.17,8127.24,8.4565,395,38.62,23.3082,58
12_118,12,118,0.0011,-0.0003,643.7,1585.24,1415.05,21.61,552.76,2388.18,9050.59,47.78,521.02,2388.19,8126.15,8.4605,395,38.91,23.2145,52
12_120,12,120,-0.002,0.0001,643.18,1587.28,1412.59,21.61,551.93,2388.17,9045.56,47.9,521.01,2388.18,8131.78,8.4773,393,38.75,23.3242,50
12_122,12,122,0.0001,0.0004,643.26,1590.54,1416.51,21.61,551.64,2388.19,9040.01,47.73,520.38,2388.19,8124.48,8.478,392,38.78,23.1837,48
12_123,12,123,0.0006,0.0003,642.76,1593.18,1412.84,21.61,552.58,2388.17,9052.98,47.84,520.49,2388.18,8131.92,8.4807,394,38.85,23.2708,47
12_124,12,124,-0.0012,0.0003,643.11,1602.74,1420.25,21.61,552.98,2388.17,9050.51,47.59,521.09,2388.17,8130.74,8.4259,393,38.51,23.292,46
12_126,12,126,-0.0004,0.0005,642.94,1591.82,1418.62,21.61,552.88,2388.14,9050.58,47.87,520.93,2388.2,8129.45,8.4351,394,38.8,23.2132,44
12_128,12,128,0.0002,0.0002,642.93,1592.17,1417.31,21.61,553.26,2388.13,9045.0,47.87,520.14,2388.22,8128.25,8.4577,394,38.59,23.2346,42
12_129,12,129,-0.0021,0.0,643.16,1587.1,1426.19,21.61,552.39,2388.2,9048.27,47.97,520.76,2388.23,8131.67,8.4545,395,38.59,23.2877,41
12_130,12,130,0.0001,0.0001,642.42,1590.42,1427.28,21.61,552.5,2388.15,9045.59,47.8,520.5,2388.17,8125.55,8.4619,395,38.4,23.2302,40
12_132,12,132,0.0018,0.0004,643.34,1591.07,1418.45,21.61,553.0,2388.18,9049.74,47.86,520.9,2388.21,8128.53,8.4995,396,38.64,23.1266,38
12_137,12,137,-0.0036,0.0002,642.65,1589.72,1419.0,21.61,552.48,2388.18,9049.43,47.99,520.65,2388.2,8125.75,8.4807,396,38.67,23.1929,33
12_141,12,141,0.0026,-0.0001,643.39,1592.31,1425.51,21.61,551.84,2388.23,9049.89,48.05,520.33,2388.24,8126.0,8.4676,396,38.62,23.3154,29
12_142,12,142,-0.002,0.0001,643.6,1596.32,1422.42,21.61,552.64,2388.2,9042.52,47.85,520.25,2388.2,8124.63,8.481,395,38.51,23.3021,28
12_143,12,143,0.0039,0.0003,642.82,1600.64,1421.68,21.61,552.03,2388.18,9050.46,47.86,520.62,2388.18,8122.01,8.4773,396,38.49,23.1289,27
12_144,12,144,-0.0019,-0.0004,643.65,1590.16,1421.96,21.61,552.17,2388.21,9052.91,47.78,519.94,2388.19,8118.74,8.4481,394,38.68,23.0626,26
12_147,12,147,0.0019,0.0001,643.06,1596.79,1419.6,21.61,551.33,2388.23,9049.13,47.94,520.82,2388.22,8129.72,8.5152,395,38.64,23.1366,23
12_150,12,150,-0.0003,0.0005,643.34,1597.62,1426.32,21.61,552.37,2388.2,9050.58,47.87,520.3,2388.28,8128.98,8.516,395,38.57,23.1088,20
12_152,12,152,0.0017,0.0003,643.03,1600.52,1422.8,21.61,551.86,2388.2,9049.81,48.08,519.98,2388.22,8124.46,8.5233,396,38.57,23.074,18
12_153,12,153,-0.0007,-0.0004,643.06,1593.88,1425.5,21.61,551.2,2388.23,9051.41,47.93,520.25,2388.21,8130.45,8.5024,396,38.55,23.2636,17
12_154,12,154,-0.0014,-0.0,643.42,1594.76,1424.54,21.61,552.03,2388.26,9042.89,48.12,520.61,2388.27,8127.18,8.4748,394,38.74,23.1146,16
12_156,12,156,0.0022,0.0004,643.3,1596.61,1420.52,21.61,552.47,2388.24,9056.93,47.94,519.94,2388.25,8129.13,8.4975,395,38.32,23.0739,14
12_158,12,158,-0.0026,-0.0002,643.62,1607.1,1424.96,21.61,551.95,2388.25,9051.35,47.95,520.28,2388.25,8127.19,8.4895,396,38.57,23.0512,12
12_159,12,159,0.0031,0.0004,643.63,1598.16,1430.89,21.61,551.85,2388.28,9045.15,48.1,520.13,2388.27,8119.77,8.4929,395,38.48,23.175,11
12_161,12,161,0.0008,0.0002,643.1,1595.35,1428.39,21.61,552.11,2388.28,9045.91,48.17,519.72,2388.26,8124.91,8.5164,396,38.46,23.1629,9
12_163,12,163,0.0008,0.0003,643.59,1593.01,1434.05,21.61,551.09,2388.22,9054.26,48.08,519.25,2388.3,8127.89,8.5654,397,38.57,23.1024,7
12_165,12,165,0.0034,0.0001,643.76,1597.89,1425.13,21.61,552.4,2388.28,9051.42,48.21,520.11,2388.25,8122.72,8.487,396,38.42,23.0516,5
12_168,12,168,0.0007,0.0002,643.59,1596.25,1429.19,21.61,551.27,2388.29,9055.55,48.18,519.01,2388.27,8125.62,8.5275,396,38.52,23.1209,2
12_170,12,170,0.0002,-0.0001,643.31,1601.76,1434.94,21.61,551.1,2388.32,9050.4,48.08,519.55,2388.29,8122.87,8.5213,395,38.64,23.0102,0
13_1,13,1,-0.001,-0.0002,641.94,1594.32,1405.5,21.61,554.14,2388.07,9051.55,47.46,520.87,2388.11,8131.99,8.4393,392,38.76,23.3793,162
13_3,13,3,-0.0034,-0.0001,642.23,1589.66,1410.36,21.61,553.29,2388.1,9061.71,47.43,521.66,2388.1,8137.34,8.4642,393,38.67,23.2775,160
13_4,13,4,-0.0013,0.0002,642.67,1593.12,1408.66,21.61,553.71,2388.12,9047.99,47.65,521.44,2388.16,8133.29,8.4115,391,38.8,23.3566,159
13_7,13,7,-0.0011,0.0003,642.69,1591.14,1402.15,21.61,553.16,2388.09,9057.27,47.42,521.31,2388.06,8140.95,8.43,392,38.92,23.285,156
13_9,13,9,0.0028,0.0004,642.76,1589.31,1416.61,21.61,553.56,2388.1,9053.53,47.54,521.28,2388.1,8136.5,8.4141,393,38.61,23.2479,154
13_11,13,11,-0.0014,0.0003,642.81,1590.74,1403.72,21.61,553.43,2388.08,9057.06,47.57,522.2,2388.1,8132.71,8.4001,394,38.86,23.3338,152
13_13,13,13,-0.001,-0.0,643.25,1599.99,1409.62,21.61,553.27,2388.13,9055.24,47.43,521.66,2388.1,8135.84,8.4336,394,38.83,23.2979,150
13_14,13,14,-0.0002,0.0004,642.22,1591.18,1409.34,21.61,553.57,2388.08,9059.89,47.5,520.85,2388.07,8139.03,8.4295,392,38.9,23.2906,149
13_16,13,16,0.0028,-0.0004,642.59,1595.91,1409.0,21.61,553.08,2388.07,9052.1,47.42,521.74,2388.05,8136.84,8.4156,394,38.97,23.3014,147
13_17,13,17,0.0029,-0.0001,643.01,1593.27,1404.03,21.61,553.22,2388.09,9050.42,47.37,521.73,2388.1,8135.74,8.4232,393,38.86,23.3667,146
13_19,13,19,-0.0024,-0.0002,642.47,1584.56,1408.11,21.61,553.13,2388.09,9061.64,47.48,521.39,2388.06,8131.57,8.4485,394,38.82,23.3526,144
13_21,13,21,0.0007,0.0003,642.25,1581.62,1407.08,21.61,553.16,2388.06,9054.83,47.62,521.26,2388.08,8131.2,8.4389,393,38.83,23.4299,142
13_25,13,25,0.0025,0.0003,642.1,1594.3,1407.62,21.61,553.55,2388.1,9062.26,47.51,522.5,2388.14,8131.96,8.4366,393,38.86,23.3473,138
13_26,13,26,-0.001,0.0003,642.19,1586.42,1402.94,21.61,553.7,2388.1,9063.15,47.58,521.49,2388.11,8133.23,8.4346,391,38.83,23.3003,137
13_29,13,29,-0.0003,0.0002,642.89,1588.97,1408.82,21.61,553.25,2388.09,9047.99,47.48,521.67,2388.08,8135.18,8.4534,394,38.85,23.2946,134
13_33,13,33,-0.0,0.0002,642.48,1588.69,1406.37,21.61,552.64,2388.1,9057.65,47.49,521.57,2388.11,8139.33,8.4294,394,38.82,23.349,130
13_34,13,34,-0.0007,0.0003,642.35,1590.06,1409.85,21.61,553.9,2388.09,9061.24,47.5,521.78,2388.1,8132.94,8.4597,393,38.92,23.3717,129
13_37,13,37,-0.0041,0.0002,642.68,1582.58,1412.44,21.61,553.58,2388.06,9050.5,47.48,521.86,2388.07,8132.14,8.4326,392,38.74,23.1862,126
13_38,13,38,0.0001,0.0004,642.69,1593.33,1406.92,21.61,553.62,2388.13,9049.92,47.7,521.55,2388.09,8135.67,8.4576,393,39.07,23.2141,125
13_39,13,39,-0.0005,-0.0003,642.63,1581.24,1403.8,21.61,553.23,2388.03,9053.6,47.5,521.63,2388.05,8140.86,8.4236,392,38.94,23.343,124
13_40,13,40,0.0013,0.0004,641.99,1585.55,1411.86,21.61,553.69,2388.13,9062.62,47.41,521.68,2388.12,8134.21,8.4448,393,38.55,23.3491,123
13_44,13,44,0.0024,0.0001,642.45,1590.56,1412.61,21.61,553.88,2388.07,9055.21,47.59,521.3,2388.04,8136.66,8.4059,394,38.94,23.3218,119
13_48,13,48,-0.0026,-0.0,642.85,1594.55,1406.57,21.61,553.8,2388.09,9063.15,47.57,521.28,2388.13,8131.54,8.4592,393,38.96,23.3012,115
13_50,13,50,-0.0013,0.0,642.89,1592.76,1409.34,21.61,553.74,2388.11,9053.83,47.61,521.04,2388.09,8134.3,8.436,394,38.67,23.2642,113
13_51,13,51,0.0011,-0.0003,641.96,1590.8,1405.96,21.61,553.51,2388.09,9052.06,47.6,521.78,2388.11,8129.46,8.413,393,38.95,23.2755,112
13_57,13,57,0.0008,0.0004,642.78,1594.82,1403.8,21.61,554.07,2388.04,9061.05,47.45,521.46,2388.12,8138.71,8.4077,394,38.82,23.2318,106
13_59,13,59,-0.0021,-0.0001,642.61,1584.02,1413.87,21.61,552.84,2388.1,9058.18,47.56,521.97,2388.14,8131.28,8.4369,394,38.8,23.3658,104
13_60,13,60,0.0033,0.0004,642.51,1589.07,1404.27,21.61,553.74,2388.08,9063.64,47.42,521.64,2388.1,8144.2,8.4227,394,38.69,23.3591,103
13_61,13,61,-0.0015,-0.0005,642.63,1585.86,1411.08,21.61,553.26,2388.12,9061.46,47.54,521.36,2388.14,8140.09,8.4149,393,39.0,23.293,102
13_63,13,63,0.001,-0.0003,642.61,1582.69,1399.34,21.61,553.22,2388.09,9060.4,47.48,522.14,2388.06,8133.47,8.4244,392,38.91,23.2965,100
13_64,13,64,0.0022,0.0002,642.8,1592.07,1402.07,21.61,553.46,2388.08,9053.94,47.53,521.86,2388.1,8136.91,8.4536,394,38.78,23.2062,99
13_66,13,66,0.0034,-0.0002,642.68,1586.39,1403.29,21.61,553.59,2388.13,9057.5,47.58,521.86,2388.07,8142.94,8.4566,395,38.83,23.2897,97
13_68,13,68,0.0002,-0.0002,643.05,1593.84,1410.46,21.61,554.39,2388.1,9056.67,47.46,521.06,2388.09,8141.04,8.4091,393,38.94,23.2666,95
13_69,13,69,0.0012,-0.0003,642.94,1590.66,1408.67,21.61,553.61,2388.09,9058.86,47.62,521.68,2388.09,8135.55,8.4165,393,38.73,23.229,94
13_70,13,70,-0.0005,0.0002,642.22,1591.39,1406.78,21.61,553.3,2388.09,9056.85,47.62,521.14,2388.06,8136.82,8.4562,390,38.78,23.2932,93
13_71,13,71,-0.0033,0.0002,642.73,1591.12,1414.31,21.61,554.25,2388.13,9062.22,47.51,521.21,2388.08,8140.42,8.4381,392,38.76,23.2452,92
13_72,13,72,0.0041,-0.0004,642.54,1591.82,1409.41,21.61,553.82,2388.11,9060.47,47.61,521.39,2388.17,8135.27,8.4537,394,38.93,23.3227,91
13_74,13,74,-0.0,-0.0002,642.87,1586.46,1415.71,21.61,553.38,2388.06,9056.09,47.37,521.54,2388.12,8141.35,8.4046,392,38.89,23.2266,89
13_76,13,76,0.0013,-0.0003,642.76,1588.78,1409.33,21.61,553.19,2388.12,9057.88,47.65,521.72,2388.11,8139.66,8.477,394,38.76,23.3218,87
13_77,13,77,0.0022,-0.0005,642.98,1592.44,1407.09,21.61,553.44,2388.12,9059.92,47.44,520.77,2388.03,8138.42,8.4119,394,39.0,23.2637,86
13_79,13,79,-0.0002,-0.0004,642.88,1589.69,1406.53,21.61,553.71,2388.14,9067.65,47.56,521.63,2388.09,8143.04,8.4337,392,38.96,23.2119,84
13_81,13,81,-0.0033,-0.0002,642.13,1588.28,1412.8,21.61,553.35,2388.11,9055.69,47.79,521.23,2388.11,8144.43,8.4056,393,38.82,23.2447,82
13_83,13,83,0.0009,0.0002,642.47,1587.71,1406.15,21.61,553.21,2388.1,9062.17,47.66,521.02,2388.09,8143.73,8.4517,392,38.77,23.3331,80
13_84,13,84,0.0013,-0.0001,642.74,1586.75,1407.51,21.61,553.4,2388.07,9062.51,47.37,521.42,2388.07,8137.21,8.4447,393,38.61,23.2227,79
13_86,13,86,-0.0011,-0.0004,642.95,1597.2,1411.47,21.61,553.6,2388.08,9057.25,47.31,521.94,2388.09,8136.97,8.3863,394,38.94,23.3206,77
13_88,13,88,-0.001,-0.0003,643.2,1584.99,1410.14,21.61,554.31,2388.07,9066.42,47.53,521.32,2388.09,8143.06,8.4165,394,38.77,23.2396,75
13_90,13,90,0.0011,0.0005,643.21,1590.21,1404.97,21.61,552.96,2388.1,9064.05,47.58,520.82,2388.07,8141.49,8.4168,393,38.66,23.3462,73
13_91,13,91,-0.0026,0.0004,642.84,1584.29,1408.55,21.61,553.49,2388.12,9068.06,47.51,521.26,2388.08,8145.81,8.4242,394,38.82,23.2589,72
13_93,13,93,-0.0013,0.0,642.79,1590.43,1418.25,21.61,553.16,2388.13,9067.12,47.54,521.63,2388.14,8145.51,8.4684,393,38.87,23.29,70
13_95,13,95,-0.0002,-0.0004,642.58,1593.74,1416.13,21.61,552.6,2388.13,9074.47,47.77,521.46,2388.09,8149.73,8.4234,393,38.73,23.2496,68
13_96,13,96,-0.0024,0.0005,642.51,1590.91,1410.02,21.61,552.94,2388.05,9064.09,47.57,521.87,2388.05,8145.81,8.4371,393,38.64,23.2385,67
13_102,13,102,0.0008,-0.0001,642.65,1591.57,1417.22,21.61,553.56,2388.05,9066.89,47.48,521.41,2388.13,8144.01,8.4534,394,38.87,23.3309,61
13_104,13,104,-0.0019,-0.0002,642.36,1583.37,1407.82,21.61,552.65,2388.13,9074.41,47.7,521.26,2388.12,8147.53,8.4414,392,38.8,23.1497,59
13_107,13,107,-0.0011,0.0005,642.95,1587.55,1413.53,21.61,552.95,2388.15,9077.44,47.55,520.97,2388.11,8151.73,8.4574,393,38.84,23.2927,56
13_110,13,110,-0.0001,-0.0004,643.13,1594.1,1410.86,21.61,553.41,2388.11,9078.58,47.53,520.8,2388.12,8152.88,8.4475,394,38.68,23.2126,53
13_111,13,111,-0.0013,0.0005,643.28,1590.26,1414.54,21.61,553.37,2388.08,9075.37,47.75,521.57,2388.16,8149.36,8.4847,394,38.75,23.3012,52
13_116,13,116,0.0011,0.0004,643.39,1589.76,1414.51,21.61,552.85,2388.14,9068.97,47.65,521.22,2388.15,8153.74,8.4555,395,38.7,23.2549,47
13_117,13,117,-0.0005,-0.0003,643.12,1589.98,1416.63,21.61,552.69,2388.13,9084.03,47.77,521.21,2388.08,8158.16,8.4526,396,38.79,23.1676,46
13_119,13,119,-0.0012,0.0002,643.25,1592.73,1409.92,21.61,552.74,2388.12,9078.64,47.88,521.08,2388.12,8149.97,8.4402,393,38.74,23.2929,44
13_128,13,128,0.001,-0.0004,643.27,1597.19,1418.92,21.61,552.56,2388.15,9081.87,47.77,520.88,2388.15,8161.47,8.448,395,38.87,23.2494,35
13_130,13,130,0.0016,-0.0001,643.05,1587.82,1414.59,21.61,552.81,2388.04,9091.8,47.76,520.33,2388.09,8163.47,8.4322,396,38.78,23.1092,33
13_131,13,131,-0.0013,0.0,643.07,1597.57,1418.82,21.61,552.14,2388.08,9090.13,47.82,521.22,2388.11,8164.86,8.4116,395,38.67,23.1022,32
13_132,13,132,0.0033,-0.0003,642.95,1592.71,1419.52,21.61,552.51,2388.05,9094.23,47.85,520.9,2388.09,8165.49,8.4794,395,38.67,23.1766,31
13_133,13,133,-0.0027,-0.0001,643.17,1595.73,1421.87,21.61,552.6,2388.16,9086.35,47.84,520.7,2388.1,8166.49,8.4554,393,38.73,23.2046,30
13_134,13,134,0.0008,0.0001,643.69,1595.99,1418.5,21.61,552.91,2388.19,9098.66,47.77,521.07,2388.1,8166.1,8.4572,394,38.61,23.2138,29
13_135,13,135,0.0001,-0.0001,642.98,1590.64,1417.78,21.61,552.19,2388.13,9099.87,47.76,520.8,2388.13,8165.13,8.5038,393,38.6,23.1608,28
13_138,13,138,0.0012,-0.0004,642.93,1593.15,1420.71,21.61,552.82,2388.2,9099.01,47.79,520.95,2388.14,8173.3,8.4903,394,38.59,23.2389,25
13_139,13,139,0.0027,-0.0004,643.14,1598.42,1420.01,21.61,552.51,2388.15,9104.41,47.84,520.6,2388.13,8169.16,8.4811,393,38.64,23.284,24
13_142,13,142,0.0004,-0.0002,643.32,1595.55,1424.19,21.61,552.29,2388.11,9107.28,47.78,520.54,2388.1,8179.36,8.4915,395,38.64,23.1678,21
13_143,13,143,0.0024,0.0003,642.84,1598.36,1422.59,21.61,552.88,2388.14,9112.81,47.9,521.08,2388.11,8178.82,8.5333,397,38.47,23.2542,20
13_147,13,147,-0.0,0.0003,643.23,1599.5,1417.04,21.61,551.78,2388.16,9122.41,48.03,520.84,2388.13,8183.6,8.5129,394,38.65,23.2254,16
13_149,13,149,0.0012,-0.0001,643.46,1602.85,1421.16,21.61,552.1,2388.16,9124.86,48.03,520.18,2388.14,8185.03,8.5221,394,38.64,23.0922,14
13_152,13,152,0.0002,0.0004,643.54,1597.82,1421.46,21.61,551.85,2388.14,9121.6,47.92,521.02,2388.13,8192.52,8.4987,396,38.57,23.13,11
13_153,13,153,-0.0008,-0.0001,643.73,1598.38,1421.08,21.61,552.27,2388.14,9129.24,47.78,519.94,2388.17,8193.7,8.5,397,38.31,23.1185,10
13_154,13,154,-0.0003,-0.0003,643.23,1602.57,1418.94,21.61,551.8,2388.16,9124.75,47.8,520.35,2388.15,8199.6,8.5346,396,38.56,23.1418,9
13_156,13,156,-0.0016,-0.0004,643.71,1599.54,1419.52,21.61,552.08,2388.17,9133.8,47.87,520.4,2388.16,8205.99,8.4988,395,38.48,23.0585,7
13_157,13,157,0.0004,0.0,643.43,1604.86,1432.39,21.61,552.42,2388.16,9136.94,48.12,520.61,2388.14,8207.5,8.4845,397,38.45,23.0453,6
13_158,13,158,-0.0024,0.0001,643.17,1610.57,1427.79,21.61,552.3,2388.17,9131.0,48.07,520.74,2388.17,8208.97,8.5075,396,38.58,23.1415,5
13_159,13,159,-0.0008,-0.0004,643.53,1612.88,1418.86,21.61,551.15,2388.15,9146.79,48.11,520.5,2388.2,8212.93,8.554,396,38.28,23.1357,4
14_4,14,4,-0.0004,0.0002,643.18,1593.24,1408.2,21.61,553.41,2388.1,9056.91,47.54,521.17,2388.12,8138.78,8.4396,393,38.87,23.2598,176
14_6,14,6,-0.0016,0.0003,642.42,1588.53,1406.54,21.61,553.79,2388.14,9059.66,47.27,521.66,2388.09,8147.72,8.4172,394,38.91,23.3354,174
14_7,14,7,0.0021,0.0004,642.47,1591.83,1404.6,21.61,553.38,2388.12,9058.61,47.37,521.67,2388.1,8142.97,8.4311,394,38.88,23.429,173
14_10,14,10,-0.0,-0.0003,642.64,1586.29,1413.81,21.61,554.64,2388.1,9061.74,47.17,521.87,2388.12,8138.49,8.4202,394,38.94,23.3552,170
14_15,14,15,0.0008,0.0,642.84,1586.6,1407.27,21.61,553.38,2388.05,9059.64,47.63,521.63,2388.16,8134.56,8.4218,394,38.95,23.3988,165
14_16,14,16,0.0021,-0.0003,642.43,1584.07,1405.92,21.61,553.53,2388.12,9052.41,47.54,521.72,2388.07,8138.77,8.4326,395,38.94,23.3217,164
14_17,14,17,-0.0022,-0.0005,642.56,1593.7,1396.55,21.61,552.92,2388.11,9050.59,47.56,521.26,2388.1,8140.49,8.4495,394,38.92,23.2859,163
14_18,14,18,-0.0021,0.0002,642.66,1587.51,1406.41,21.61,554.08,2388.1,9048.91,47.47,521.56,2388.08,8139.42,8.4212,392,38.77,23.3168,162
14_19,14,19,0.0025,-0.0,642.54,1591.13,1406.7,21.61,553.96,2388.11,9060.99,47.62,521.3,2388.07,8140.25,8.4424,391,38.93,23.2043,161
14_21,14,21,-0.0014,-0.0003,642.31,1585.18,1417.39,21.61,554.54,2388.12,9055.23,47.55,521.97,2388.12,8132.92,8.4251,393,39.01,23.419,159
14_22,14,22,0.0001,-0.0005,642.03,1589.16,1405.64,21.61,553.06,2388.11,9062.86,47.42,521.12,2388.12,8137.94,8.4183,394,38.71,23.3975,158
14_25,14,25,-0.0006,-0.0001,642.26,1588.91,1409.97,21.61,553.4,2388.06,9059.0,47.44,520.82,2388.06,8135.34,8.4329,394,38.84,23.3075,155
14_26,14,26,0.0011,0.0004,642.74,1590.78,1407.04,21.61,554.08,2388.08,9056.2,47.47,521.76,2388.14,8138.29,8.4652,392,38.83,23.2542,154
14_28,14,28,0.0,-0.0001,643.21,1591.82,1409.04,21.61,554.03,2388.12,9057.41,47.44,521.86,2388.11,8146.12,8.4266,391,38.71,23.3203,152
14_29,14,29,0.002,-0.0002,642.92,1583.32,1406.08,21.61,553.4,2388.09,9058.04,47.42,521.19,2388.17,8137.37,8.4098,394,38.98,23.4181,151
14_32,14,32,0.0043,-0.0003,642.35,1589.81,1409.75,21.61,552.85,2388.11,9062.39,47.55,521.89,2388.13,8139.32,8.4473,392,38.79,23.4354,148
14_34,14,34,-0.0017,0.0002,642.62,1592.83,1407.9,21.61,553.71,2388.06,9061.47,47.59,521.7,2388.07,8137.26,8.4299,394,38.87,23.3331,146
14_35,14,35,0.0015,-0.0002,642.9,1599.38,1408.93,21.61,553.72,2388.13,9061.49,47.45,521.37,2388.05,8135.89,8.4524,395,38.82,23.3082,145
14_38,14,38,-0.003,0.0001,642.61,1588.61,1408.78,21.61,553.41,2388.11,9048.76,47.69,521.56,2388.07,8143.57,8.4549,392,38.55,23.4042,142
14_40,14,40,0.0027,-0.0001,642.8,1588.46,1406.36,21.61,552.83,2388.12,9058.72,47.42,521.53,2388.1,8139.24,8.4502,394,38.89,23.2606,140
14_43,14,43,-0.0007,-0.0003,642.68,1587.17,1405.54,21.61,553.36,2388.09,9055.04,47.69,521.55,2388.14,8139.23,8.4323,392,38.58,23.2188,137
14_44,14,44,-0.002,0.0003,642.94,1589.81,1406.23,21.61,553.71,2388.1,9063.14,47.49,521.25,2388.11,8138.57,8.4431,392,38.89,23.2996,136
14_45,14,45,0.001,0.0004,643.14,1587.64,1405.8,21.61,553.88,2388.09,9056.59,47.53,521.06,2388.14,8143.86,8.458,393,38.95,23.2552,135
14_46,14,46,-0.0027,-0.0002,642.91,1589.98,1402.73,21.61,553.76,2388.12,9056.86,47.4,521.27,2388.09,8145.62,8.446,392,38.96,23.4121,134
14_47,14,47,-0.0006,-0.0001,642.36,1587.09,1407.12,21.61,552.85,2388.14,9063.61,47.41,521.16,2388.11,8144.15,8.4292,392,38.96,23.23,133
14_52,14,52,-0.0003,0.0003,642.87,1588.13,1406.8,21.61,553.53,2388.11,9057.31,47.54,521.72,2388.1,8141.28,8.4538,394,38.84,23.3937,128
