date,Appliances,T1,RH_1,T2,RH_2,T3,RH_3,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,year,month,day,hour,day_of_week,is_holiday
2016-01-30 07:20:00,20,18.89,44.79,18.2,44.7,20.0,45.0,8.37,754.57,93.0,11.33,24.67,7.3,2016,1,30,7,5,False
2016-03-09 11:10:00,60,19.5,39.6,16.7,42.83,20.0,37.09,5.98,744.38,59.0,9.83,40.0,-1.45,2016,3,9,11,2,False
2016-05-21 16:20:00,110,24.68,47.07,25.1,42.71,26.37,41.86,22.83,754.2,49.67,7.0,40.0,11.77,2016,5,21,16,5,False
2016-03-30 18:40:00,220,22.0,38.66,21.1,37.63,22.5,37.4,10.47,753.17,64.0,2.0,40.0,3.93,2016,3,30,18,2,False
2016-03-13 00:30:00,60,21.36,35.9,18.39,38.83,20.0,36.23,1.25,768.15,87.5,2.0,55.0,-0.6,2016,3,13,0,6,False
2016-04-22 16:50:00,120,22.82,36.53,22.6,34.56,27.46,38.19,13.25,757.68,57.5,6.0,40.0,4.95,2016,4,22,16,4,False
2016-02-04 21:10:00,110,23.0,44.2,22.39,42.59,22.39,44.39,6.48,764.82,92.0,2.0,27.83,5.23,2016,2,4,21,3,False
2016-05-06 04:20:00,50,23.0,36.09,20.7,37.9,23.89,37.2,9.43,756.07,77.67,3.33,40.0,5.67,2016,5,6,4,4,False
2016-03-22 06:00:00,60,21.29,37.2,18.32,40.7,22.2,37.4,1.6,758.1,98.0,1.0,4.0,1.3,2016,3,22,6,1,False
2016-03-16 12:40:00,100,21.1,39.29,21.26,36.7,21.82,38.6,7.07,764.8,57.33,8.33,29.0,-0.93,2016,3,16,12,2,False
2016-03-09 03:00:00,40,20.1,37.2,17.07,40.5,20.1,37.9,4.1,751.3,72.0,6.0,40.0,-0.5,2016,3,9,3,2,False
2016-01-11 19:50:00,70,20.86,53.66,20.2,47.06,20.2,48.45,6.0,735.08,88.5,6.0,40.0,4.18,2016,1,11,19,0,False
2016-04-08 14:40:00,90,21.53,45.33,21.07,43.03,22.29,40.02,10.5,754.1,69.0,3.0,27.33,4.93,2016,4,8,14,4,False
2016-05-13 20:00:00,140,26.0,39.03,25.1,37.36,27.6,33.67,18.4,749.6,48.0,9.0,40.0,7.0,2016,5,13,20,4,False
2016-01-20 22:20:00,160,19.89,37.9,19.6,37.2,19.0,39.53,0.3,761.6,88.67,2.0,61.0,-1.43,2016,1,20,22,2,False
2016-04-04 02:30:00,40,21.89,44.53,20.39,46.13,23.0,41.7,13.3,748.55,85.5,2.5,27.5,10.95,2016,4,4,2,0,False
2016-01-16 14:30:00,70,21.89,39.47,21.0,38.79,21.0,41.29,5.5,763.7,73.5,5.5,40.0,0.95,2016,1,16,14,5,False
2016-01-13 15:20:00,30,19.2,40.93,18.5,40.0,19.29,42.5,6.33,757.33,67.0,5.33,40.0,0.63,2016,1,13,15,2,False
2016-04-11 08:50:00,50,21.89,39.09,20.43,40.33,22.89,37.7,12.58,749.8,58.83,5.67,29.17,4.53,2016,4,11,8,0,False
2016-02-22 04:00:00,50,21.5,44.0,20.1,44.7,22.1,44.0,10.0,752.7,82.0,9.0,40.0,7.1,2016,2,22,4,0,False
2016-03-28 23:00:00,40,23.1,38.2,20.32,40.7,23.17,38.59,6.5,745.0,88.0,7.0,29.0,4.6,2016,3,28,23,0,True
2016-02-05 14:30:00,30,22.0,45.26,21.7,43.79,22.0,44.59,9.8,761.8,89.5,6.0,40.0,8.15,2016,2,5,14,4,False
2016-05-20 16:20:00,30,23.2,46.97,23.39,44.16,24.6,41.86,17.2,758.2,74.0,4.33,40.0,12.43,2016,5,20,16,4,False
2016-01-13 14:30:00,40,19.0,41.2,18.39,40.4,19.26,42.7,6.6,757.45,70.0,5.5,33.5,1.45,2016,1,13,14,2,False
2016-02-28 03:30:00,40,20.5,35.09,18.53,35.79,20.79,36.53,0.35,754.35,74.5,5.0,24.5,-3.75,2016,2,28,3,6,False
2016-05-02 01:40:00,50,21.79,35.53,18.82,37.53,22.2,35.79,4.3,765.73,82.33,1.0,40.0,1.47,2016,5,2,1,0,False
2016-01-15 06:30:00,50,22.17,39.7,21.2,39.29,21.29,43.59,3.2,752.05,74.0,9.5,40.0,-1.0,2016,1,15,6,4,False
2016-04-17 16:10:00,180,22.79,37.83,21.2,37.0,22.7,36.9,9.58,756.67,70.0,7.17,40.0,4.28,2016,4,17,16,6,False
2016-01-29 04:20:00,50,18.39,43.09,17.43,43.83,19.1,42.36,4.3,764.7,81.67,6.0,40.0,1.37,2016,1,29,4,4,False
2016-05-21 05:40:00,50,22.89,46.0,21.07,48.13,25.1,42.23,12.93,756.4,94.0,3.67,24.67,12.03,2016,5,21,5,5,False
2016-03-31 01:00:00,50,22.29,39.2,19.7,41.93,22.7,38.7,6.3,754.2,96.0,1.0,40.0,5.7,2016,3,31,1,3,False
2016-02-15 18:00:00,100,20.6,36.7,19.2,36.59,20.79,36.97,3.6,763.7,72.0,4.0,40.0,-1.0,2016,2,15,18,0,False
2016-05-07 10:30:00,360,24.0,38.59,28.6,28.9,25.0,36.86,20.5,752.5,45.0,3.5,40.0,8.0,2016,5,7,10,5,False
2016-02-12 20:40:00,110,22.2,38.2,20.6,38.4,21.5,38.79,2.3,741.3,83.0,2.33,40.0,-0.3,2016,2,12,20,4,False
2016-03-10 13:20:00,70,20.5,37.36,20.5,35.7,20.17,37.06,9.4,758.73,57.67,1.0,24.33,1.37,2016,3,10,13,3,False
2016-03-16 21:00:00,130,22.7,36.03,20.29,36.93,23.32,35.59,4.6,765.4,64.0,5.0,22.0,-1.7,2016,3,16,21,2,False
2016-04-12 16:00:00,70,22.5,41.4,22.89,38.2,23.29,39.2,13.1,751.6,44.0,4.0,40.0,1.0,2016,4,12,16,1,False
2016-04-12 16:10:00,60,22.5,41.33,22.89,38.13,23.29,39.2,12.98,751.55,46.0,3.83,40.0,1.47,2016,4,12,16,1,False
2016-02-03 03:20:00,40,21.29,43.9,20.7,42.33,21.89,45.59,4.5,758.1,89.0,4.33,32.0,2.83,2016,2,3,3,2,False
2016-03-06 10:30:00,40,18.86,39.5,16.89,41.23,19.89,37.5,2.8,746.65,95.0,6.0,21.0,2.0,2016,3,6,10,6,False
2016-02-29 23:50:00,40,21.79,35.0,19.43,37.09,21.23,35.2,-1.07,763.63,91.67,1.17,62.17,-2.22,2016,2,29,23,0,False
2016-05-20 02:30:00,20,23.0,41.09,21.01,42.13,24.7,39.73,9.55,757.75,86.5,3.0,40.0,7.4,2016,5,20,2,4,False
2016-03-18 17:30:00,80,21.36,36.56,19.2,38.5,21.29,35.23,6.05,762.1,86.0,4.0,40.0,3.8,2016,3,18,17,4,False
2016-04-18 01:30:00,80,21.96,38.7,18.39,42.66,22.46,37.76,2.75,760.35,91.0,1.0,40.0,1.35,2016,4,18,1,0,False
2016-02-11 08:10:00,70,19.89,42.13,19.29,40.63,20.79,41.9,1.5,748.87,97.83,3.0,61.33,1.18,2016,2,11,8,3,False
2016-04-19 02:30:00,50,21.2,37.4,18.6,39.76,22.6,36.7,6.5,764.0,79.5,2.5,40.0,3.2,2016,4,19,2,1,False
2016-05-12 10:50:00,60,24.89,48.0,24.82,46.0,26.0,43.89,16.58,744.38,74.33,3.0,20.33,11.97,2016,5,12,10,3,False
2016-05-13 18:40:00,310,26.26,41.62,25.76,37.39,28.7,36.25,20.57,748.73,49.0,9.33,29.0,9.37,2016,5,13,18,4,False
2016-02-05 19:30:00,100,22.89,49.53,22.57,44.26,22.29,46.97,9.35,759.85,91.5,6.0,25.0,8.0,2016,2,5,19,4,False
2016-02-18 17:20:00,80,20.0,34.26,18.63,34.93,19.74,36.2,2.87,756.27,81.33,2.0,26.67,-0.13,2016,2,18,17,3,False
2016-03-20 23:40:00,30,22.42,37.4,19.5,40.47,22.2,36.66,5.83,761.43,90.67,1.67,50.0,4.4,2016,3,20,23,6,False
2016-02-25 13:30:00,280,20.89,38.07,19.89,37.8,23.07,42.65,5.9,756.8,57.5,3.5,33.5,-1.9,2016,2,25,13,3,False
2016-05-05 20:00:00,100,24.1,33.59,23.57,31.57,23.6,34.63,17.7,757.9,45.0,3.0,40.0,5.4,2016,5,5,20,3,True
2016-03-31 21:00:00,40,22.7,39.53,21.0,40.93,22.2,38.4,6.8,755.2,89.0,4.0,24.0,5.1,2016,3,31,21,3,False
2016-03-09 17:30:00,130,19.5,36.79,17.23,39.86,19.79,36.59,6.3,746.0,63.5,4.5,40.0,-0.2,2016,3,9,17,2,False
2016-05-02 01:50:00,50,21.73,35.59,18.79,37.59,22.2,35.73,4.0,765.67,84.67,1.0,40.0,1.58,2016,5,2,1,0,False
2016-02-17 20:40:00,100,21.46,33.66,20.0,33.93,20.12,35.57,0.6,755.93,89.67,1.0,61.67,-0.9,2016,2,17,20,2,False
2016-03-24 06:10:00,80,21.39,38.8,18.63,42.23,22.39,39.2,5.52,756.22,88.83,2.0,65.0,3.78,2016,3,24,6,3,False
2016-05-11 19:00:00,90,25.5,49.83,25.1,47.2,26.31,45.83,18.3,745.8,61.0,5.0,40.0,10.7,2016,5,11,19,2,False
2016-04-27 17:20:00,90,20.89,35.0,19.46,35.09,21.1,33.93,7.2,753.6,65.67,5.67,40.0,1.1,2016,4,27,17,2,False
2016-03-11 11:40:00,50,19.7,32.9,18.63,33.23,19.2,32.79,6.03,765.3,72.67,3.33,58.0,1.4,2016,3,11,11,4,False
2016-04-06 00:50:00,60,22.5,41.0,19.39,45.73,24.1,38.86,6.98,754.28,91.33,3.0,28.33,5.58,2016,4,6,0,2,False
2016-03-06 15:30:00,90,20.6,37.7,19.57,38.09,19.79,37.59,3.35,747.3,91.5,5.0,31.0,2.1,2016,3,6,15,6,False
2016-03-28 06:30:00,50,21.29,38.29,18.6,41.79,22.79,38.29,7.95,741.4,76.5,12.0,40.0,4.0,2016,3,28,6,0,True
2016-03-17 12:40:00,60,21.63,35.99,21.5,33.26,21.39,34.2,9.1,765.93,52.33,4.0,26.0,-0.33,2016,3,17,12,3,False
2016-02-27 04:00:00,60,20.2,36.59,18.29,37.29,20.46,37.26,1.3,750.0,83.0,3.0,21.0,-1.3,2016,2,27,4,5,False
2016-02-06 21:10:00,90,23.1,44.59,22.67,43.13,21.82,44.86,11.77,743.73,62.5,9.83,40.0,4.77,2016,2,6,21,5,False
2016-02-07 22:30:00,60,22.29,42.0,21.5,40.93,21.7,43.09,7.8,745.2,69.5,12.0,40.0,2.55,2016,2,7,22,6,False
2016-01-22 19:30:00,40,18.0,40.29,16.89,40.79,18.2,39.79,3.65,760.85,96.0,6.5,48.5,3.05,2016,1,22,19,4,False
2016-03-12 14:00:00,110,20.6,36.95,19.7,34.13,19.89,35.93,8.8,767.0,57.0,3.0,22.0,0.6,2016,3,12,14,5,False
2016-05-27 17:50:00,420,25.5,46.99,25.41,43.04,26.89,41.29,22.33,755.2,56.67,3.83,26.17,13.23,2016,5,27,17,4,False
2016-04-18 22:40:00,50,21.6,37.26,19.46,37.83,22.5,36.06,6.33,763.57,68.67,2.0,40.0,0.93,2016,4,18,22,0,False
2016-03-25 21:40:00,110,23.5,40.03,20.76,43.36,24.03,37.66,4.23,759.17,89.33,1.0,27.0,2.57,2016,3,25,21,4,False
2016-02-01 16:00:00,230,23.5,45.66,22.89,42.29,24.96,46.13,11.1,760.0,84.0,10.0,24.0,8.5,2016,2,1,16,0,False
2016-04-10 10:30:00,100,21.5,40.77,23.26,37.43,22.39,38.4,8.65,753.45,74.5,2.5,40.0,4.35,2016,4,10,10,6,False
2016-02-25 07:40:00,40,20.29,38.5,18.2,40.2,20.7,39.59,-0.6,756.03,95.33,1.33,61.67,-1.27,2016,2,25,7,3,False
2016-01-23 17:20:00,410,16.79,45.29,16.1,45.36,17.2,42.59,6.0,770.57,97.67,3.33,48.33,5.67,2016,1,23,17,5,False
2016-04-28 00:50:00,50,21.39,35.72,18.32,37.7,21.39,34.83,0.45,755.18,93.83,1.83,21.17,-0.38,2016,4,28,0,3,False
2016-02-10 14:20:00,60,20.57,42.26,19.79,40.09,21.0,40.33,5.5,742.5,91.33,5.67,32.67,4.13,2016,2,10,14,2,False
2016-02-16 19:30:00,120,21.73,38.89,19.7,36.83,21.0,36.72,0.45,770.05,71.5,1.0,34.5,-4.2,2016,2,16,19,1,False
2016-04-11 11:40:00,110,22.2,39.03,23.79,35.09,23.03,37.63,15.83,750.17,50.67,4.67,40.0,5.53,2016,4,11,11,0,False
2016-02-22 04:10:00,20,21.5,44.0,20.03,44.63,22.1,43.9,10.02,752.67,82.0,9.17,40.0,7.1,2016,2,22,4,0,False
2016-03-15 22:40:00,40,21.5,41.2,19.1,45.2,21.0,39.09,5.27,764.63,86.67,3.33,61.33,3.13,2016,3,15,22,1,False
2016-02-03 09:50:00,90,21.32,43.53,21.07,41.03,21.62,44.42,4.23,759.3,83.83,4.0,29.0,1.68,2016,2,3,9,2,False
2016-02-12 19:50:00,100,22.03,38.63,20.23,38.29,21.39,38.7,2.58,741.28,82.5,3.0,40.0,-0.12,2016,2,12,19,4,False
2016-02-03 03:50:00,60,21.2,43.79,20.6,42.29,21.79,45.59,4.5,757.95,89.0,4.83,38.0,2.88,2016,2,3,3,2,False
2016-04-12 11:30:00,40,22.23,42.13,24.32,37.26,23.17,39.16,13.55,751.95,65.0,3.0,40.0,7.1,2016,4,12,11,1,False
2016-03-08 22:30:00,40,21.03,38.33,18.5,40.66,20.29,38.0,4.65,755.2,75.0,4.5,40.0,0.55,2016,3,8,22,1,False
2016-05-16 20:30:00,80,23.43,38.13,22.2,36.58,24.39,35.7,13.2,760.3,52.5,2.0,40.0,3.55,2016,5,16,20,0,True
2016-05-14 00:00:00,50,25.2,39.7,23.1,41.03,25.86,34.5,10.0,752.8,85.0,7.0,22.0,7.5,2016,5,14,0,5,False
2016-03-17 17:00:00,100,22.86,31.83,21.0,32.0,21.6,33.63,10.1,764.5,49.0,5.0,25.0,-0.2,2016,3,17,17,3,False
2016-04-30 22:50:00,50,21.29,38.36,18.7,41.13,23.29,36.16,5.6,763.18,80.83,3.17,40.0,2.5,2016,4,30,22,5,False
2016-02-25 00:50:00,50,21.5,37.63,19.6,38.53,20.6,38.59,0.23,755.8,89.5,2.0,20.83,-1.35,2016,2,25,0,3,False
2016-01-18 10:40:00,30,19.6,41.09,18.13,41.7,19.79,40.59,-2.63,759.03,82.33,2.33,34.33,-5.33,2016,1,18,10,0,False
2016-05-26 14:20:00,70,24.2,41.76,25.79,35.34,26.5,37.53,19.93,756.73,48.67,2.33,28.0,8.8,2016,5,26,14,3,False
2016-01-22 16:20:00,30,18.26,39.16,17.2,39.59,18.39,39.5,3.0,760.5,89.67,5.33,57.33,1.47,2016,1,22,16,4,False
2016-03-11 03:30:00,60,20.79,36.9,17.43,41.0,20.7,37.53,0.35,763.4,89.5,1.0,44.0,-1.15,2016,3,11,3,4,False
2016-04-01 13:40:00,60,22.29,39.16,22.96,36.5,22.29,38.0,10.47,760.8,64.67,1.67,27.67,3.9,2016,4,1,13,4,False
2016-01-29 14:40:00,50,17.89,44.5,17.1,44.83,19.0,42.26,8.3,762.8,84.33,10.33,40.0,5.77,2016,1,29,14,4,False
2016-04-22 07:20:00,340,22.2,38.4,20.0,39.9,23.0,36.7,8.1,759.7,80.0,3.0,29.0,4.8,2016,4,22,7,4,False
2016-03-26 13:10:00,80,21.76,42.16,20.29,43.53,23.96,38.43,12.93,754.48,67.83,8.83,40.0,6.98,2016,3,26,13,5,False
2016-02-16 13:00:00,70,20.86,36.29,19.29,36.53,21.29,35.43,3.7,771.7,65.0,4.0,40.0,-2.4,2016,2,16,13,1,False
2016-03-13 21:00:00,100,21.79,35.2,19.2,37.5,20.7,36.4,5.1,769.1,76.0,4.0,23.0,1.2,2016,3,13,21,6,False
2016-05-05 23:30:00,50,23.67,35.0,22.0,35.03,23.6,35.5,11.75,757.35,68.5,2.0,40.0,6.0,2016,5,5,23,3,True
2016-04-23 13:40:00,130,22.5,37.12,21.89,34.93,25.13,35.53,9.1,757.0,56.0,4.33,40.0,0.63,2016,4,23,13,5,False
2016-05-16 15:00:00,100,23.5,36.17,22.7,33.36,24.16,34.86,12.8,760.9,53.0,1.0,40.0,3.5,2016,5,16,15,0,True
2016-05-03 07:10:00,50,21.79,40.0,19.6,42.63,22.89,37.79,6.88,761.6,94.17,2.17,25.17,5.95,2016,5,3,7,1,False
2016-05-14 04:50:00,70,24.7,38.56,22.0,40.63,24.5,32.83,8.65,754.38,73.67,4.83,26.67,4.08,2016,5,14,4,5,False
2016-03-31 12:20:00,90,21.23,39.59,19.17,41.93,22.26,37.59,7.6,754.9,83.33,4.0,48.0,4.97,2016,3,31,12,3,False
2016-03-24 23:00:00,50,22.2,39.53,20.23,41.7,22.0,38.2,6.5,755.8,93.0,3.0,55.0,5.5,2016,3,24,23,3,False
2016-04-04 02:10:00,30,21.89,44.5,20.43,46.0,23.1,41.79,13.5,748.58,83.83,2.83,28.5,10.85,2016,4,4,2,0,False
2016-01-27 08:00:00,60,19.82,46.06,19.2,44.86,19.7,44.59,9.6,757.4,89.0,9.0,64.0,7.8,2016,1,27,8,2,False
2016-02-11 06:20:00,50,20.1,42.7,19.6,40.79,21.0,41.79,1.7,748.67,99.0,3.33,61.0,1.5,2016,2,11,6,3,False
2016-03-28 17:20:00,140,23.7,39.93,22.43,38.69,23.89,39.27,9.03,743.33,74.0,8.33,36.33,4.5,2016,3,28,17,0,True
2016-02-02 20:30:00,90,22.39,47.19,22.1,44.53,22.1,46.36,6.55,757.95,81.5,6.0,28.0,3.55,2016,2,2,20,1,False
2016-03-26 12:40:00,130,21.5,41.29,20.0,43.13,24.2,39.89,12.3,754.77,70.0,9.33,40.0,6.87,2016,3,26,12,5,False
2016-01-29 02:10:00,40,18.6,43.29,17.63,44.03,19.43,42.7,3.32,765.0,83.33,5.17,40.0,0.7,2016,1,29,2,4,False
2016-05-09 19:10:00,110,25.6,42.7,25.6,38.79,26.6,38.66,21.93,752.13,46.83,2.83,40.0,9.9,2016,5,9,19,0,False
2016-01-16 19:10:00,390,22.5,43.19,21.56,38.9,21.19,43.72,1.8,765.07,87.83,2.67,40.0,0.03,2016,1,16,19,5,False
2016-01-31 03:10:00,50,20.79,42.0,19.89,41.7,20.79,44.59,4.07,754.82,90.83,4.0,40.0,2.65,2016,1,31,3,6,False
2016-05-04 03:20:00,50,22.2,35.7,19.29,38.13,23.29,37.2,3.17,766.63,90.0,1.0,36.33,1.7,2016,5,4,3,2,False
2016-04-21 12:10:00,50,22.18,37.7,23.7,33.5,22.79,36.06,14.7,762.43,55.67,4.0,40.0,5.72,2016,4,21,12,3,False
2016-05-20 14:10:00,70,23.07,47.0,22.79,45.59,24.5,41.79,15.97,758.38,86.5,4.17,40.0,13.75,2016,5,20,14,4,False
2016-04-24 23:20:00,80,21.6,35.2,18.53,38.36,22.53,34.5,2.13,758.17,90.67,2.33,40.0,0.7,2016,4,24,23,6,False
2016-02-12 02:00:00,50,21.7,41.5,20.89,40.5,21.5,42.5,2.5,747.3,94.0,2.0,25.0,1.6,2016,2,12,2,4,False
2016-04-14 17:40:00,310,22.82,41.23,22.5,38.06,23.2,38.29,15.77,752.83,52.67,4.33,40.0,5.97,2016,4,14,17,3,False
2016-03-12 08:00:00,30,19.86,37.7,16.5,42.4,20.2,37.29,-0.4,767.0,98.0,1.0,7.0,-0.7,2016,3,12,8,5,False
2016-04-04 11:10:00,470,21.89,45.97,21.89,44.49,24.13,42.6,11.4,749.9,80.83,7.0,40.0,8.17,2016,4,4,11,0,False
2016-03-10 02:40:00,50,20.2,36.9,17.36,40.09,20.17,37.09,1.1,752.6,85.33,1.0,20.67,-1.13,2016,3,10,2,3,False
2016-02-25 08:10:00,260,20.29,38.66,18.17,40.2,20.6,39.16,-0.25,756.15,94.17,1.0,60.17,-1.08,2016,2,25,8,3,False
2016-03-24 00:50:00,50,22.2,39.09,19.7,41.4,22.2,38.7,6.32,756.9,84.5,1.83,28.5,3.9,2016,3,24,0,3,False
2016-02-06 04:20:00,30,21.5,45.9,20.96,43.9,22.6,45.09,9.13,754.93,83.33,6.33,40.0,6.43,2016,2,6,4,5,False
2016-02-21 07:40:00,50,20.79,43.59,19.5,44.7,21.86,42.23,10.63,756.2,88.67,8.67,40.0,8.77,2016,2,21,7,6,False
2016-03-04 14:10:00,80,21.04,39.16,20.29,37.56,20.79,38.28,5.67,738.8,88.5,3.83,38.0,3.88,2016,3,4,14,4,False
2016-04-27 08:00:00,50,20.6,36.9,17.5,40.57,21.6,34.93,3.0,750.6,95.0,3.0,65.0,2.2,2016,4,27,8,2,False
2016-05-25 13:50:00,70,23.7,37.83,24.5,34.29,25.1,38.03,14.57,756.53,58.33,1.83,30.0,6.38,2016,5,25,13,2,False
2016-04-04 22:20:00,80,22.89,45.03,20.79,47.0,24.6,40.45,9.9,749.17,90.0,1.67,32.67,8.3,2016,4,4,22,0,False
2016-05-16 02:30:00,60,23.0,39.7,20.57,41.5,25.26,37.59,7.9,761.2,99.0,1.0,23.5,7.7,2016,5,16,2,0,True
2016-03-05 12:10:00,90,19.7,36.29,17.6,38.56,20.26,35.76,4.02,742.13,85.67,1.83,62.17,1.82,2016,3,5,12,5,False
2016-02-13 14:40:00,100,20.76,40.83,19.57,41.36,21.13,39.5,3.53,732.3,95.0,4.67,63.33,2.73,2016,2,13,14,5,False
2016-04-30 18:30:00,70,21.89,40.26,20.5,40.29,24.2,37.06,9.65,760.8,67.0,6.0,40.0,3.7,2016,4,30,18,5,False
2016-05-17 15:10:00,40,23.89,40.03,25.29,34.4,24.39,37.67,16.35,757.96,61.25,4.94,29.31,8.91,2016,5,17,15,1,False
2016-03-25 07:10:00,90,21.0,39.73,18.39,43.4,22.29,39.09,6.15,753.23,97.0,6.0,42.5,5.65,2016,3,25,7,4,False
2016-02-01 13:00:00,80,22.57,45.79,22.13,43.26,23.26,47.06,11.3,760.0,76.0,10.0,40.0,7.2,2016,2,1,13,0,False
2016-04-26 02:50:00,50,21.2,37.59,18.2,39.97,21.86,36.26,2.45,748.63,92.67,3.0,40.0,1.4,2016,4,26,2,1,False
2016-02-20 07:20:00,40,19.1,38.9,17.39,40.83,20.6,38.09,7.02,753.8,95.33,7.67,54.0,6.37,2016,2,20,7,5,False
2016-05-15 01:00:00,50,23.89,35.0,21.04,36.81,24.1,35.34,5.0,760.7,82.0,2.0,40.0,2.1,2016,5,15,1,6,True
2016-04-02 14:10:00,60,21.1,39.7,20.43,39.9,21.89,37.5,9.83,756.77,70.5,2.0,27.0,4.72,2016,4,2,14,5,False
2016-04-08 14:20:00,70,21.43,45.57,21.1,42.93,22.29,40.09,10.4,754.2,71.0,3.0,25.67,5.27,2016,4,8,14,4,False
2016-05-04 02:00:00,50,22.39,35.5,19.6,37.76,23.23,37.13,4.0,766.6,89.0,1.0,40.0,2.4,2016,5,4,2,2,False
2016-05-19 06:20:00,70,23.0,40.83,20.5,43.97,24.0,38.2,7.63,750.2,96.33,1.67,22.0,7.03,2016,5,19,6,3,False
2016-03-10 05:20:00,50,19.79,36.79,16.79,40.7,20.29,37.47,0.27,754.3,88.0,1.0,64.67,-1.57,2016,3,10,5,3,False
2016-01-26 09:00:00,40,20.1,45.2,19.29,44.7,20.5,44.23,9.1,762.9,94.0,4.0,62.0,8.2,2016,1,26,9,1,False
2016-03-27 10:00:00,80,22.57,41.5,21.53,41.97,23.0,39.2,6.5,751.3,88.0,8.0,40.0,4.6,2016,3,27,10,6,True
2016-03-07 05:50:00,20,19.2,36.9,16.89,39.5,19.7,38.59,0.08,747.18,100.0,1.0,28.67,0.08,2016,3,7,5,0,False
2016-03-19 19:50:00,120,22.03,36.93,20.0,38.22,22.2,35.29,6.18,762.2,73.17,2.17,20.67,1.62,2016,3,19,19,5,False
2016-03-22 23:20:00,40,22.79,38.63,20.5,40.93,22.1,37.59,5.77,756.18,93.83,3.67,61.17,4.83,2016,3,22,23,1,False
2016-02-21 16:20:00,100,21.5,46.86,20.74,44.79,21.6,43.2,12.1,755.2,84.0,9.67,40.0,9.47,2016,2,21,16,6,False
2016-03-04 00:50:00,40,22.0,36.58,20.11,37.2,20.76,37.9,3.12,747.17,82.67,3.83,38.17,0.35,2016,3,4,0,4,False
2016-03-03 17:00:00,240,21.6,39.11,20.0,37.42,20.6,37.41,7.0,749.2,66.0,4.0,40.0,1.1,2016,3,3,17,3,False
2016-02-06 16:10:00,70,21.1,50.99,20.5,45.76,21.39,44.07,10.93,748.08,72.5,7.83,40.0,6.05,2016,2,6,16,5,False
2016-02-20 15:00:00,80,22.17,41.36,21.2,40.19,22.66,40.91,10.0,754.8,86.0,7.0,29.0,7.8,2016,2,20,15,5,False
2016-02-11 16:40:00,110,21.36,42.4,20.96,41.2,20.53,41.79,5.2,748.63,89.67,1.33,56.67,3.63,2016,2,11,16,3,False
2016-02-10 06:40:00,60,21.0,41.59,20.39,40.0,22.43,43.03,2.5,739.47,94.0,7.0,40.0,1.6,2016,2,10,6,2,False
2016-05-07 08:10:00,90,23.5,39.36,24.18,37.32,25.0,37.79,15.52,752.22,57.17,2.17,40.0,7.02,2016,5,7,8,5,False
2016-05-22 09:30:00,130,24.45,53.18,23.42,52.72,27.37,46.78,15.65,750.4,93.0,3.5,40.0,14.5,2016,5,22,9,6,False
2016-02-03 23:40:00,60,22.29,43.33,21.46,42.09,22.6,44.0,3.47,765.33,87.33,2.33,40.0,1.47,2016,2,3,23,2,False
2016-02-29 10:10:00,50,19.07,34.9,18.39,34.46,19.29,35.36,2.62,762.97,69.67,6.17,30.83,-2.47,2016,2,29,10,0,False
2016-04-06 08:40:00,80,21.89,42.13,19.39,46.2,23.53,38.47,7.43,754.0,87.67,5.0,28.0,5.53,2016,4,6,8,2,False
2016-04-25 12:40:00,80,20.79,37.7,19.2,39.43,22.0,34.79,7.93,752.2,83.0,4.67,33.67,5.2,2016,4,25,12,0,False
2016-04-16 15:10:00,100,22.5,45.86,21.67,43.59,25.53,40.59,10.43,747.58,68.0,4.17,29.17,4.73,2016,4,16,15,5,False
2016-04-06 03:50:00,50,22.07,40.93,18.79,46.26,24.1,39.26,6.32,754.0,95.0,4.0,20.33,5.6,2016,4,6,3,2,False
2016-05-26 23:50:00,60,24.39,44.56,23.2,43.75,26.73,39.23,14.97,756.1,78.5,3.17,63.17,11.17,2016,5,26,23,3,False
2016-01-18 11:50:00,40,19.6,41.23,18.29,41.59,19.79,40.7,-1.53,758.48,75.0,3.0,40.0,-5.47,2016,1,18,11,0,False
2016-04-17 10:20:00,690,21.39,39.59,20.86,39.56,23.0,37.16,6.9,754.53,79.33,4.0,40.0,3.57,2016,4,17,10,6,False
2016-04-28 16:50:00,120,21.03,34.47,20.1,32.59,21.5,34.86,9.27,756.15,57.67,3.5,38.0,1.27,2016,4,28,16,3,False
2016-04-20 17:20:00,70,22.73,27.73,21.93,25.76,22.39,34.76,15.43,765.37,31.33,6.67,40.0,-1.7,2016,4,20,17,2,False
2016-01-16 05:30:00,30,21.63,39.83,20.73,39.5,20.5,41.97,0.55,762.45,96.0,3.0,20.0,-0.05,2016,1,16,5,5,False
2016-04-20 15:40:00,50,22.89,33.0,22.79,30.29,22.39,35.79,14.77,766.13,39.0,6.67,35.67,0.87,2016,4,20,15,2,False
2016-04-01 22:20:00,40,21.7,38.5,19.5,40.83,22.23,37.33,8.6,759.67,75.33,1.0,35.33,4.4,2016,4,1,22,4,False
2016-05-24 06:30:00,70,24.0,45.06,21.6,47.79,25.39,41.2,10.1,759.6,84.0,3.5,40.0,7.45,2016,5,24,6,1,False
2016-05-10 09:40:00,50,24.7,47.5,23.39,48.2,26.58,41.92,16.2,750.93,90.0,4.0,33.67,14.5,2016,5,10,9,1,False
