row_id,municipio,censal_area,month,mean_temperature_c,household_income_index,building_type,avg_household_size,current_heating_source,distance_to_gas_network_m,competitor_price_delta_pct,marketing_touches,referral_lead,potential_daily_consumption_m3,potential_daily_revenue_eur,signed_contract
20240320_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,15.1,72,detached_house,3.0,electric,900,-8.2,1,0,1.59,1.16,0
20240320_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,15.8,44,terraced_house,3.2,none,1800,2.0,4,0,2.17,1.64,0
20240320_me_casco_historico,miranda_de_ebro,me_casco_historico,3,7.1,48,apartment,2.4,diesel,120,-0.2,1,0,3.97,3.46,0
20240320_me_ircio,miranda_de_ebro,me_ircio,3,4.7,55,apartment,2.7,electric,400,-7.9,3,0,5.28,4.08,0
20240320_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,6.0,40,terraced_house,3.1,diesel,700,7.0,3,0,5.22,4.12,0
20240320_me_bayas,miranda_de_ebro,me_bayas,3,7.6,50,detached_house,3.4,butane_lpg,1600,3.3,2,0,6.07,4.5,0
20240321_rv_centro,rincon_de_la_victoria,rv_centro,3,14.7,58,apartment,2.6,electric,150,-3.4,2,1,2.17,1.73,0
20240321_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,17.0,52,apartment,2.8,butane_lpg,650,14.0,1,0,1.78,1.38,0
20240321_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,13.9,72,detached_house,3.0,electric,900,-7.5,1,0,2.12,1.63,0
20240321_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,13.3,44,terraced_house,3.2,none,1800,14.3,3,0,3.2,2.37,0
20240321_me_casco_historico,miranda_de_ebro,me_casco_historico,3,6.6,48,apartment,2.4,diesel,120,8.5,3,0,3.24,2.46,0
20240321_me_ircio,miranda_de_ebro,me_ircio,3,7.1,55,apartment,2.7,electric,400,13.8,2,1,4.05,3.37,1
20240321_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,5.2,40,terraced_house,3.1,diesel,700,8.6,4,0,5.81,4.51,0
20240321_me_bayas,miranda_de_ebro,me_bayas,3,6.7,50,detached_house,3.4,butane_lpg,1600,6.0,2,0,4.46,3.62,0
20240322_rv_centro,rincon_de_la_victoria,rv_centro,3,15.3,58,apartment,2.6,electric,150,7.4,2,0,2.04,1.54,0
20240322_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,14.3,52,apartment,2.8,butane_lpg,650,-7.4,4,0,1.59,1.25,0
20240322_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,14.9,72,detached_house,3.0,electric,900,-4.9,2,0,2.78,2.11,0
20240322_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,15.5,44,terraced_house,3.2,none,1800,-2.7,2,0,2.12,1.69,0
20240322_me_casco_historico,miranda_de_ebro,me_casco_historico,3,6.1,48,apartment,2.4,diesel,120,-15.7,2,0,4.05,3.13,0
20240322_me_ircio,miranda_de_ebro,me_ircio,3,3.7,55,apartment,2.7,electric,400,1.3,1,0,5.18,4.06,0
20240322_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,4.7,40,terraced_house,3.1,diesel,700,-4.5,2,0,4.29,3.43,0
20240322_me_bayas,miranda_de_ebro,me_bayas,3,5.6,50,detached_house,3.4,butane_lpg,1600,0.1,1,0,7.25,5.99,0
20240323_rv_centro,rincon_de_la_victoria,rv_centro,3,17.2,58,apartment,2.6,electric,150,10.8,3,1,1.85,1.44,0
20240323_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,17.9,52,apartment,2.8,butane_lpg,650,30.1,3,0,1.85,1.46,0
20240323_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,15.1,72,detached_house,3.0,electric,900,4.0,3,0,2.04,1.51,0
20240323_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,16.8,44,terraced_house,3.2,none,1800,-0.4,4,0,1.71,1.34,0
20240323_me_casco_historico,miranda_de_ebro,me_casco_historico,3,7.8,48,apartment,2.4,diesel,120,-7.3,2,0,3.2,2.28,1
20240323_me_ircio,miranda_de_ebro,me_ircio,3,6.9,55,apartment,2.7,electric,400,-10.3,4,0,4.44,3.38,1
20240323_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,8.1,40,terraced_house,3.1,diesel,700,5.5,4,0,3.4,2.66,0
20240323_me_bayas,miranda_de_ebro,me_bayas,3,8.4,50,detached_house,3.4,butane_lpg,1600,10.9,5,0,3.94,3.12,0
20240324_rv_centro,rincon_de_la_victoria,rv_centro,3,13.7,58,apartment,2.6,electric,150,4.6,2,0,1.81,1.46,0
20240324_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,15.3,52,apartment,2.8,butane_lpg,650,2.6,7,0,2.17,1.67,0
20240324_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,15.8,72,detached_house,3.0,electric,900,19.4,0,0,1.53,1.21,0
20240324_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,15.9,44,terraced_house,3.2,none,1800,-6.2,0,0,2.09,1.64,0
20240324_me_casco_historico,miranda_de_ebro,me_casco_historico,3,5.2,48,apartment,2.4,diesel,120,-7.6,1,0,4.24,3.39,0
20240324_me_ircio,miranda_de_ebro,me_ircio,3,6.2,55,apartment,2.7,electric,400,-5.7,3,0,3.61,2.55,0
20240324_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,8.8,40,terraced_house,3.1,diesel,700,-8.0,2,0,4.55,3.47,0
20240324_me_bayas,miranda_de_ebro,me_bayas,3,7.7,50,detached_house,3.4,butane_lpg,1600,-0.9,1,1,5.29,4.14,0
20240325_rv_centro,rincon_de_la_victoria,rv_centro,3,14.2,58,apartment,2.6,electric,150,19.8,0,0,1.33,1.12,0
20240325_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,15.0,52,apartment,2.8,butane_lpg,650,-9.5,2,0,1.51,1.17,0
20240325_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,14.9,72,detached_house,3.0,electric,900,24.2,3,0,2.25,1.79,1
20240325_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,14.5,44,terraced_house,3.2,none,1800,4.9,1,0,2.07,1.61,0
20240325_me_casco_historico,miranda_de_ebro,me_casco_historico,3,5.3,48,apartment,2.4,diesel,120,3.4,1,0,3.3,2.7,1
20240325_me_ircio,miranda_de_ebro,me_ircio,3,7.5,55,apartment,2.7,electric,400,2.1,2,0,3.29,2.62,0
20240325_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,9.6,40,terraced_house,3.1,diesel,700,-7.8,4,0,3.21,2.62,0
20240325_me_bayas,miranda_de_ebro,me_bayas,3,7.6,50,detached_house,3.4,butane_lpg,1600,7.8,1,0,5.15,4.15,0
20240326_rv_centro,rincon_de_la_victoria,rv_centro,3,14.1,58,apartment,2.6,electric,150,13.1,1,0,2.08,1.54,1
20240326_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,13.7,52,apartment,2.8,butane_lpg,650,12.9,0,0,1.83,1.49,0
20240326_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,14.3,72,detached_house,3.0,electric,900,9.9,2,0,1.92,1.44,0
20240326_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,16.2,44,terraced_house,3.2,none,1800,11.0,3,0,2.09,1.57,0
20240326_me_casco_historico,miranda_de_ebro,me_casco_historico,3,9.4,48,apartment,2.4,diesel,120,4.0,0,0,3.14,2.42,0
20240326_me_ircio,miranda_de_ebro,me_ircio,3,7.0,55,apartment,2.7,electric,400,5.8,2,0,3.33,2.6,0
20240326_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,6.9,40,terraced_house,3.1,diesel,700,6.7,0,0,5.38,4.34,0
20240326_me_bayas,miranda_de_ebro,me_bayas,3,8.5,50,detached_house,3.4,butane_lpg,1600,-0.6,0,0,5.9,4.27,0
20240327_rv_centro,rincon_de_la_victoria,rv_centro,3,15.0,58,apartment,2.6,electric,150,-4.3,3,1,1.54,1.21,1
20240327_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,13.8,52,apartment,2.8,butane_lpg,650,-2.0,0,1,2.7,2.09,0
20240327_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,15.3,72,detached_house,3.0,electric,900,-1.2,1,0,1.84,1.45,0
20240327_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,15.7,44,terraced_house,3.2,none,1800,-5.7,3,0,2.2,1.62,0
20240327_me_casco_historico,miranda_de_ebro,me_casco_historico,3,8.6,48,apartment,2.4,diesel,120,-8.2,1,0,3.45,2.71,0
20240327_me_ircio,miranda_de_ebro,me_ircio,3,9.6,55,apartment,2.7,electric,400,-9.7,2,0,2.64,2.05,1
20240327_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,8.6,40,terraced_house,3.1,diesel,700,7.4,3,0,3.39,2.59,0
20240327_me_bayas,miranda_de_ebro,me_bayas,3,6.7,50,detached_house,3.4,butane_lpg,1600,-1.8,3,0,5.5,4.53,0
20240328_rv_centro,rincon_de_la_victoria,rv_centro,3,16.0,58,apartment,2.6,electric,150,4.2,2,0,1.69,1.29,0
20240328_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,13.6,52,apartment,2.8,butane_lpg,650,-1.6,3,0,2.52,1.86,0
20240328_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,16.0,72,detached_house,3.0,electric,900,-2.8,1,0,1.71,1.28,0
20240328_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,15.2,44,terraced_house,3.2,none,1800,0.0,1,0,2.24,1.79,0
20240328_me_casco_historico,miranda_de_ebro,me_casco_historico,3,10.0,48,apartment,2.4,diesel,120,-6.0,0,0,1.96,1.61,1
20240328_me_ircio,miranda_de_ebro,me_ircio,3,7.7,55,apartment,2.7,electric,400,-15.7,2,1,3.22,2.51,1
20240328_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,8.2,40,terraced_house,3.1,diesel,700,-2.0,2,0,3.84,2.84,1
20240328_me_bayas,miranda_de_ebro,me_bayas,3,6.2,50,detached_house,3.4,butane_lpg,1600,8.1,0,0,5.39,4.14,0
20240329_rv_centro,rincon_de_la_victoria,rv_centro,3,16.9,58,apartment,2.6,electric,150,7.3,5,0,1.2,0.98,0
20240329_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,16.0,52,apartment,2.8,butane_lpg,650,-5.9,2,0,1.61,1.25,0
20240329_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,13.4,72,detached_house,3.0,electric,900,5.7,2,0,2.42,1.99,0
20240329_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,17.6,44,terraced_house,3.2,none,1800,13.5,1,0,2.09,1.61,0
20240329_me_casco_historico,miranda_de_ebro,me_casco_historico,3,5.9,48,apartment,2.4,diesel,120,9.4,2,0,4.36,3.21,0
20240329_me_ircio,miranda_de_ebro,me_ircio,3,7.5,55,apartment,2.7,electric,400,7.5,3,0,3.04,2.34,0
20240329_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,6.5,40,terraced_house,3.1,diesel,700,10.8,6,0,5.35,4.22,0
20240329_me_bayas,miranda_de_ebro,me_bayas,3,8.2,50,detached_house,3.4,butane_lpg,1600,-1.7,2,0,5.87,4.54,0
20240330_rv_centro,rincon_de_la_victoria,rv_centro,3,17.3,58,apartment,2.6,electric,150,3.5,5,0,1.27,0.98,0
20240330_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,13.9,52,apartment,2.8,butane_lpg,650,16.5,1,1,1.66,1.31,1
20240330_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,15.0,72,detached_house,3.0,electric,900,-0.6,2,1,1.65,1.29,0
20240330_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,14.3,44,terraced_house,3.2,none,1800,-5.5,1,0,3.21,2.39,0
20240330_me_casco_historico,miranda_de_ebro,me_casco_historico,3,6.5,48,apartment,2.4,diesel,120,8.4,5,0,4.51,3.64,0
20240330_me_ircio,miranda_de_ebro,me_ircio,3,7.3,55,apartment,2.7,electric,400,-4.7,3,0,4.28,3.12,0
20240330_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,6.9,40,terraced_house,3.1,diesel,700,-3.9,1,0,4.34,3.29,0
20240330_me_bayas,miranda_de_ebro,me_bayas,3,6.8,50,detached_house,3.4,butane_lpg,1600,13.8,2,1,4.77,3.82,0
20240331_rv_centro,rincon_de_la_victoria,rv_centro,3,14.0,58,apartment,2.6,electric,150,8.8,2,1,1.78,1.32,1
20240331_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,3,14.5,52,apartment,2.8,butane_lpg,650,2.7,3,0,1.64,1.3,0
20240331_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,3,18.0,72,detached_house,3.0,electric,900,-17.9,2,0,1.66,1.32,0
20240331_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,3,15.1,44,terraced_house,3.2,none,1800,-7.0,1,0,1.9,1.32,0
20240331_me_casco_historico,miranda_de_ebro,me_casco_historico,3,8.9,48,apartment,2.4,diesel,120,16.0,0,0,3.42,2.79,0
20240331_me_ircio,miranda_de_ebro,me_ircio,3,8.1,55,apartment,2.7,electric,400,6.1,4,0,3.52,2.47,0
20240331_me_industrial_norte,miranda_de_ebro,me_industrial_norte,3,6.9,40,terraced_house,3.1,diesel,700,9.2,3,0,4.77,3.9,0
20240331_me_bayas,miranda_de_ebro,me_bayas,3,8.4,50,detached_house,3.4,butane_lpg,1600,-12.4,1,0,4.87,3.88,0
20240401_rv_centro,rincon_de_la_victoria,rv_centro,4,14.0,58,apartment,2.6,electric,150,-6.8,0,0,1.79,1.4,0
20240401_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,15.3,52,apartment,2.8,butane_lpg,650,-4.1,2,0,1.79,1.4,0
20240401_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,16.9,72,detached_house,3.0,electric,900,9.0,1,1,1.64,1.36,0
20240401_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,15.6,44,terraced_house,3.2,none,1800,8.0,2,0,1.88,1.5,0
20240401_me_casco_historico,miranda_de_ebro,me_casco_historico,4,7.5,48,apartment,2.4,diesel,120,-6.7,5,0,3.51,2.73,1
20240401_me_ircio,miranda_de_ebro,me_ircio,4,8.5,55,apartment,2.7,electric,400,-13.6,2,0,3.92,3.0,0
20240401_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,6.7,40,terraced_house,3.1,diesel,700,3.3,2,0,4.86,3.77,0
20240401_me_bayas,miranda_de_ebro,me_bayas,4,7.7,50,detached_house,3.4,butane_lpg,1600,-5.9,2,0,6.21,4.88,0
20240402_rv_centro,rincon_de_la_victoria,rv_centro,4,16.9,58,apartment,2.6,electric,150,6.4,2,0,1.49,1.16,0
20240402_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,16.5,52,apartment,2.8,butane_lpg,650,2.1,0,0,1.52,1.07,0
20240402_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,16.3,72,detached_house,3.0,electric,900,-20.1,4,0,1.66,1.33,0
20240402_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,16.9,44,terraced_house,3.2,none,1800,-7.9,1,0,2.53,1.99,0
20240402_me_casco_historico,miranda_de_ebro,me_casco_historico,4,9.9,48,apartment,2.4,diesel,120,17.9,0,0,2.68,2.02,0
20240402_me_ircio,miranda_de_ebro,me_ircio,4,8.5,55,apartment,2.7,electric,400,-3.8,1,0,3.77,2.89,0
20240402_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,10.2,40,terraced_house,3.1,diesel,700,7.1,1,0,3.46,2.73,0
20240402_me_bayas,miranda_de_ebro,me_bayas,4,7.3,50,detached_house,3.4,butane_lpg,1600,7.6,4,0,4.71,3.86,0
20240403_rv_centro,rincon_de_la_victoria,rv_centro,4,15.8,58,apartment,2.6,electric,150,11.8,1,0,1.3,1.03,0
20240403_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,14.9,52,apartment,2.8,butane_lpg,650,-6.7,2,0,2.06,1.57,1
20240403_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,16.1,72,detached_house,3.0,electric,900,10.1,4,0,2.0,1.54,0
20240403_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,15.9,44,terraced_house,3.2,none,1800,-1.0,4,0,2.42,1.93,0
20240403_me_casco_historico,miranda_de_ebro,me_casco_historico,4,7.6,48,apartment,2.4,diesel,120,7.4,0,0,3.78,3.12,0
20240403_me_ircio,miranda_de_ebro,me_ircio,4,10.0,55,apartment,2.7,electric,400,4.8,5,0,2.55,1.99,1
20240403_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,7.0,40,terraced_house,3.1,diesel,700,2.9,0,0,4.93,3.87,1
20240403_me_bayas,miranda_de_ebro,me_bayas,4,8.2,50,detached_house,3.4,butane_lpg,1600,-2.0,3,1,5.09,3.91,0
20240404_rv_centro,rincon_de_la_victoria,rv_centro,4,17.1,58,apartment,2.6,electric,150,10.4,1,0,1.41,1.07,1
20240404_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,15.5,52,apartment,2.8,butane_lpg,650,5.8,1,0,1.89,1.53,0
20240404_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,15.4,72,detached_house,3.0,electric,900,1.7,0,0,1.44,1.14,1
20240404_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,15.9,44,terraced_house,3.2,none,1800,13.7,1,0,2.0,1.56,1
20240404_me_casco_historico,miranda_de_ebro,me_casco_historico,4,9.6,48,apartment,2.4,diesel,120,-7.6,4,1,2.8,2.19,0
20240404_me_ircio,miranda_de_ebro,me_ircio,4,9.4,55,apartment,2.7,electric,400,-11.9,2,1,3.9,3.06,0
20240404_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,8.4,40,terraced_house,3.1,diesel,700,-1.7,1,0,4.29,3.35,0
20240404_me_bayas,miranda_de_ebro,me_bayas,4,8.1,50,detached_house,3.4,butane_lpg,1600,-20.7,2,1,6.6,5.18,0
20240405_rv_centro,rincon_de_la_victoria,rv_centro,4,15.2,58,apartment,2.6,electric,150,10.5,2,0,1.95,1.52,0
20240405_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,15.4,52,apartment,2.8,butane_lpg,650,-13.9,5,0,1.8,1.31,0
20240405_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,19.2,72,detached_house,3.0,electric,900,11.2,3,1,1.48,1.19,0
20240405_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,16.6,44,terraced_house,3.2,none,1800,24.0,2,0,1.79,1.38,0
20240405_me_casco_historico,miranda_de_ebro,me_casco_historico,4,10.4,48,apartment,2.4,diesel,120,-8.4,1,0,3.03,2.38,0
20240405_me_ircio,miranda_de_ebro,me_ircio,4,11.4,55,apartment,2.7,electric,400,17.0,1,0,2.93,2.29,1
20240405_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,9.3,40,terraced_house,3.1,diesel,700,16.2,0,0,3.81,3.05,0
20240405_me_bayas,miranda_de_ebro,me_bayas,4,9.1,50,detached_house,3.4,butane_lpg,1600,15.5,4,0,5.95,4.88,0
20240406_rv_centro,rincon_de_la_victoria,rv_centro,4,17.7,58,apartment,2.6,electric,150,-3.5,3,0,1.22,0.93,0
20240406_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,17.5,52,apartment,2.8,butane_lpg,650,-12.3,0,0,1.51,1.1,0
20240406_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,18.5,72,detached_house,3.0,electric,900,3.5,2,0,1.29,1.03,0
20240406_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,17.0,44,terraced_house,3.2,none,1800,24.4,0,0,1.61,1.29,0
20240406_me_casco_historico,miranda_de_ebro,me_casco_historico,4,9.6,48,apartment,2.4,diesel,120,-1.8,3,0,2.87,2.14,1
20240406_me_ircio,miranda_de_ebro,me_ircio,4,9.1,55,apartment,2.7,electric,400,2.2,4,0,3.42,2.72,0
20240406_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,8.4,40,terraced_house,3.1,diesel,700,-3.0,1,0,4.85,3.66,0
20240406_me_bayas,miranda_de_ebro,me_bayas,4,10.4,50,detached_house,3.4,butane_lpg,1600,7.1,2,0,3.59,2.77,0
20240407_rv_centro,rincon_de_la_victoria,rv_centro,4,17.9,58,apartment,2.6,electric,150,8.6,2,0,0.99,0.76,1
20240407_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,15.6,52,apartment,2.8,butane_lpg,650,3.9,2,0,1.98,1.54,0
20240407_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,16.9,72,detached_house,3.0,electric,900,5.9,3,0,2.0,1.59,0
20240407_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,16.4,44,terraced_house,3.2,none,1800,-18.0,3,0,2.42,1.79,0
20240407_me_casco_historico,miranda_de_ebro,me_casco_historico,4,9.3,48,apartment,2.4,diesel,120,-9.0,4,0,2.46,1.78,0
20240407_me_ircio,miranda_de_ebro,me_ircio,4,11.9,55,apartment,2.7,electric,400,5.7,3,0,2.3,1.85,0
20240407_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,8.7,40,terraced_house,3.1,diesel,700,-11.1,2,0,3.79,2.68,0
20240407_me_bayas,miranda_de_ebro,me_bayas,4,10.8,50,detached_house,3.4,butane_lpg,1600,11.8,2,0,3.81,3.01,0
20240408_rv_centro,rincon_de_la_victoria,rv_centro,4,16.4,58,apartment,2.6,electric,150,-0.1,2,0,1.88,1.4,1
20240408_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,17.6,52,apartment,2.8,butane_lpg,650,13.8,3,0,1.59,1.22,0
20240408_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,18.8,72,detached_house,3.0,electric,900,-3.8,4,0,1.89,1.39,0
20240408_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,13.1,44,terraced_house,3.2,none,1800,-0.4,3,0,2.65,2.22,0
20240408_me_casco_historico,miranda_de_ebro,me_casco_historico,4,9.6,48,apartment,2.4,diesel,120,9.1,2,0,3.46,2.64,0
20240408_me_ircio,miranda_de_ebro,me_ircio,4,9.6,55,apartment,2.7,electric,400,-2.2,2,0,2.96,2.32,0
20240408_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,9.4,40,terraced_house,3.1,diesel,700,0.8,2,0,3.33,2.65,0
20240408_me_bayas,miranda_de_ebro,me_bayas,4,11.2,50,detached_house,3.4,butane_lpg,1600,19.5,0,0,4.53,3.65,0
20240409_rv_centro,rincon_de_la_victoria,rv_centro,4,18.2,58,apartment,2.6,electric,150,3.8,4,0,1.69,1.37,1
20240409_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,18.4,52,apartment,2.8,butane_lpg,650,-10.6,1,0,1.85,1.54,0
20240409_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,16.6,72,detached_house,3.0,electric,900,12.3,2,1,1.66,1.35,1
20240409_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,17.6,44,terraced_house,3.2,none,1800,10.0,4,0,2.01,1.62,0
20240409_me_casco_historico,miranda_de_ebro,me_casco_historico,4,10.5,48,apartment,2.4,diesel,120,-7.6,2,0,3.69,2.88,1
20240409_me_ircio,miranda_de_ebro,me_ircio,4,9.9,55,apartment,2.7,electric,400,-2.9,2,0,2.49,1.94,1
20240409_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,9.0,40,terraced_house,3.1,diesel,700,-10.2,5,0,4.07,3.11,0
20240409_me_bayas,miranda_de_ebro,me_bayas,4,9.9,50,detached_house,3.4,butane_lpg,1600,-6.1,5,0,3.94,3.03,0
20240410_rv_centro,rincon_de_la_victoria,rv_centro,4,16.6,58,apartment,2.6,electric,150,-13.6,2,0,1.58,1.27,0
20240410_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,17.2,52,apartment,2.8,butane_lpg,650,2.8,0,0,1.73,1.34,0
20240410_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,19.8,72,detached_house,3.0,electric,900,0.1,4,0,1.57,1.21,0
20240410_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,14.4,44,terraced_house,3.2,none,1800,8.3,5,0,2.38,1.84,0
20240410_me_casco_historico,miranda_de_ebro,me_casco_historico,4,11.0,48,apartment,2.4,diesel,120,9.0,1,0,2.38,1.81,1
20240410_me_ircio,miranda_de_ebro,me_ircio,4,10.1,55,apartment,2.7,electric,400,-6.7,3,0,2.81,2.12,0
20240410_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,11.9,40,terraced_house,3.1,diesel,700,12.1,3,0,3.58,2.75,1
20240410_me_bayas,miranda_de_ebro,me_bayas,4,10.8,50,detached_house,3.4,butane_lpg,1600,25.2,1,0,4.09,3.25,0
20240411_rv_centro,rincon_de_la_victoria,rv_centro,4,16.7,58,apartment,2.6,electric,150,28.9,2,0,1.44,1.11,0
20240411_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,18.2,52,apartment,2.8,butane_lpg,650,2.1,2,0,1.66,1.24,0
20240411_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,18.1,72,detached_house,3.0,electric,900,-9.1,1,0,1.47,1.12,0
20240411_rv_benagalbon_pueblo,rincon_de_la_victoria,rv_benagalbon_pueblo,4,20.1,44,terraced_house,3.2,none,1800,0.7,4,0,1.95,1.53,0
20240411_me_casco_historico,miranda_de_ebro,me_casco_historico,4,11.5,48,apartment,2.4,diesel,120,-8.2,1,0,2.22,1.58,0
20240411_me_ircio,miranda_de_ebro,me_ircio,4,11.5,55,apartment,2.7,electric,400,-10.9,1,0,2.84,2.22,0
20240411_me_industrial_norte,miranda_de_ebro,me_industrial_norte,4,9.6,40,terraced_house,3.1,diesel,700,16.3,1,0,4.23,3.4,1
20240411_me_bayas,miranda_de_ebro,me_bayas,4,12.9,50,detached_house,3.4,butane_lpg,1600,-2.9,1,0,3.13,2.44,0
20240412_rv_centro,rincon_de_la_victoria,rv_centro,4,16.8,58,apartment,2.6,electric,150,-1.0,0,0,1.7,1.24,1
20240412_rv_torre_benagalbon,rincon_de_la_victoria,rv_torre_benagalbon,4,17.0,52,apartment,2.8,butane_lpg,650,1.7,5,1,1.74,1.43,0
20240412_rv_cala_del_moral,rincon_de_la_victoria,rv_cala_del_moral,4,18.1,72,detached_house,3.0,electric,900,10.4,3,1,1.6,1.3,0
