u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
41.892,19.052,65.429,-123.427,45.986,4749.958,-188.177,77.603,39.453,32.633,20.509,74.903,31
29.103,64.984,77.006,-11.173,72.122,600.004,-9.129,50.766,66.185,68.909,27.418,35.323,20
20.185,20.225,29.422,-129.65,22.94,3499.965,-215.001,119.455,24.462,19.876,19.99,116.529,23
30.112,18.816,26.457,-3.923,25.685,599.987,-2.98,15.774,35.405,23.585,19.851,10.895,36
20.788,18.109,101.113,-129.583,72.122,3999.952,-205.588,99.365,60.734,50.191,24.534,96.074,15
129.971,19.173,59.109,-8.233,51.238,5499.944,-105.624,0.7,70.254,38.064,22.288,-0.326,24
56.77,54.862,110.408,118.364,88.081,3606.029,-140.16,-110.738,78.546,71.395,27.373,-100.919,65
17.947,18.222,84.349,50.71,60.616,836.268,-95.141,-222.186,66.459,43.043,26.633,-181.293,61
42.502,18.784,100.528,-123.55,76.739,5119.955,-178.325,67.939,88.224,52.573,23.508,64.933,31
66.263,85.341,104.548,-112.535,92.239,1977.289,-82.776,192.26,63.614,86.357,26.133,154.027,57
31.119,40.909,83.46,102.404,70.669,2369.878,-165.963,-192.56,72.157,58.821,27.401,-174.406,54
73.458,18.71,23.708,-0.224,23.784,1499.983,-2.0,1.099,31.388,22.268,23.716,-0.039,8
131.712,23.223,36.119,-2.951,35.584,3499.963,-45.854,1.172,43.067,31.318,23.595,-0.582,23
68.796,75.548,95.261,-111.665,87.53,3680.59,-132.436,88.998,84.71,81.111,26.481,80.199,56
48.896,19.31,24.596,13.679,23.835,1064.989,-4.251,-34.264,34.219,22.309,23.062,-25.385,10
119.471,18.155,26.408,-0.748,27.914,2499.973,-2.002,1.097,36.574,24.845,25.868,-0.829,9
131.01,19.217,49.544,-6.472,43.2,4999.945,-97.746,0.872,52.164,33.547,24.587,-0.464,17
39.34,92.63,103.786,-123.912,90.416,2469.319,-166.893,168.359,62.333,85.982,26.381,153.476,52
95.005,18.361,33.735,-1.206,33.637,1999.981,-2.001,1.096,63.163,28.523,23.99,-0.39,4
97.947,19.302,37.809,-79.627,32.726,2249.99,-33.044,108.243,32.25,26.394,19.575,81.572,32
47.726,19.612,45.986,-39.349,39.573,1075.37,-31.733,106.97,55.373,33.521,26.384,78.982,53
63.486,19.316,91.977,-112.005,68.922,5999.946,-168.74,51.733,69.595,45.986,22.934,48.524,19
67.318,18.654,68.107,113.654,54.304,2499.969,-91.751,-149.373,60.128,39.455,26.16,-127.576,6
49.952,18.498,22.315,-0.322,22.102,999.999,-2.001,1.097,29.709,19.851,23.345,0.175,5
83.147,18.603,49.527,-85.271,42.087,1999.977,-43.512,132.617,46.615,33.347,23.239,101.838,12
69.064,26.655,56.523,-111.938,45.986,2151.175,-90.866,169.6,47.935,38.839,24.204,139.397,73
129.225,91.045,96.858,-6.781,91.448,4999.955,-92.165,0.406,69.813,88.615,24.331,0.0,44
58.613,19.665,100.219,-115.657,77.08,5999.94,-167.784,52.409,90.855,52.572,23.94,49.151,19
21.611,45.278,93.873,-128.983,76.909,3982.973,-200.524,98.022,75.331,61.51,25.584,98.392,79
55.341,27.537,70.885,-117.536,56.101,4669.735,-168.375,73.148,56.958,42.678,25.988,69.568,67
45.003,19.307,95.573,-122.55,72.119,5119.954,-178.103,67.776,79.042,49.656,23.167,64.824,31
83.791,81.49,85.657,42.65,83.653,1979.193,-12.03,-61.883,75.372,81.345,26.385,-45.252,79
51.366,50.22,101.985,121.019,84.03,2449.354,-116.862,-170.528,72.022,68.97,25.585,-147.09,49
8.158,18.455,63.957,-7.611,45.986,99.981,-79.94,188.412,37.471,37.056,22.6,155.089,18
81.485,93.689,80.333,101.74,77.109,4657.639,-134.051,-74.561,53.207,79.545,23.361,-68.779,71
43.422,18.935,43.074,-42.987,35.536,999.985,-43.512,132.618,39.461,29.286,22.858,103.057,5
43.469,92.343,96.16,-122.478,87.474,4286.157,-175.51,86.547,67.267,85.091,26.17,85.666,55
21.823,86.781,90.735,-26.364,84.207,500.01,-58.921,161.745,79.622,82.248,23.711,125.0,41
93.88,64.265,80.418,-81.464,71.952,5354.212,-136.136,41.384,64.757,67.157,24.235,38.993,71
119.452,18.553,27.209,-0.888,28.067,2499.971,-2.0,1.098,38.232,25.044,25.571,-0.833,9
41.447,28.532,73.482,-121.856,65.364,4831.203,-183.694,73.34,64.095,54.967,25.641,71.829,65
33.878,35.041,84.14,-126.405,66.943,2742.48,-180.362,148.706,62.532,52.574,24.369,138.464,55
110.162,28.653,75.625,-70.674,64.934,4722.406,-107.987,39.449,73.213,50.943,26.384,34.393,66
83.243,18.84,49.288,-85.134,40.98,1999.974,-43.512,132.618,44.844,32.946,23.194,101.875,12
68.123,18.749,60.729,113.207,49.077,2499.973,-91.574,-149.418,50.973,37.238,25.716,-127.875,6
31.01,18.612,58.923,-40.851,45.281,749.992,-65.978,172.999,46.743,35.544,23.539,139.127,16
119.52,19.331,26.438,-0.802,27.986,2499.97,-2.001,1.097,36.419,24.965,25.863,-0.83,9
21.207,39.531,99.913,129.269,78.707,3064.5,-188.226,-151.658,68.131,61.629,25.977,-143.018,50
30.991,18.568,59.55,-27.089,49.3,675.001,-39.042,120.304,35.134,39.445,21.276,93.039,30
52.581,23.649,57.991,95.338,49.629,1737.881,-70.784,-186.389,64.39,39.452,26.383,-148.617,52
23.715,18.197,37.772,-21.992,30.261,499.979,-43.511,132.619,27.864,25.802,21.858,103.589,7
128.783,68.82,98.111,-17.662,86.607,4995.605,-91.95,6.587,74.847,77.2,25.863,4.895,79
40.773,29.431,60.839,-50.979,50.929,999.99,-58.918,161.745,46.334,42.767,26.385,125.0,42
58.687,19.397,99.407,-115.268,77.02,5999.948,-167.772,52.272,90.45,52.573,22.994,48.987,19
83.142,18.423,49.653,-85.273,41.953,1999.976,-43.511,132.618,46.567,33.29,23.539,101.898,12
37.292,18.278,22.456,-0.126,22.055,749.988,-2.001,1.096,34.758,19.851,23.811,0.339,16
118.549,18.083,36.03,-0.977,35.278,2499.971,-2.002,1.098,53.109,29.738,25.693,-0.908,6
36.565,18.559,27.355,-18.695,25.312,749.992,-15.495,70.795,31.123,23.176,22.684,52.045,27
22.066,66.51,80.337,129.152,71.643,3269.466,-188.311,-142.708,70.821,65.658,26.567,-134.938,68
131.241,18.697,42.851,-5.187,38.769,4499.955,-84.659,1.044,46.682,31.321,21.513,-0.645,21
131.039,87.962,104.334,0.772,95.03,4544.893,-76.777,-3.54,75.568,88.252,26.244,-3.844,79
91.681,18.56,31.675,-44.293,30.09,1959.982,-13.556,64.154,40.494,26.183,21.14,46.59,30
73.484,81.49,104.792,-108.899,94.958,2692.797,-101.569,125.987,66.796,86.971,26.097,106.901,70
129.799,18.644,56.326,-8.072,46.605,5499.946,-107.795,0.659,58.667,35.932,23.173,-0.359,24
131.788,18.365,37.192,-3.805,34.75,3999.956,-68.03,1.104,42.442,28.832,24.716,-0.596,15
93.206,18.759,49.041,-92.499,39.452,3499.965,-104.884,77.165,38.417,31.919,22.099,66.891,20
124.475,29.609,44.442,-42.337,42.229,3499.965,-56.881,32.293,42.538,36.829,26.339,25.0,42
13.107,61.222,88.518,12.249,79.897,400.922,-26.468,-98.759,73.356,71.352,23.455,-74.07,62
34.851,29.769,88.643,-33.696,65.588,785.476,-42.629,130.354,52.436,49.785,24.961,98.19,79
131.993,18.801,28.258,-2.035,29.263,2999.967,-17.602,1.34,36.728,25.725,23.508,-0.566,14
13.703,18.213,38.977,-11.59,31.424,249.99,-43.512,132.619,26.565,26.384,22.542,103.835,13
40.721,24.09,93.621,-124.576,72.124,3499.963,-172.618,107.1,76.943,53.799,24.618,100.0,41
56.631,49.766,110.745,-95.16,91.234,1652.643,-80.72,189.287,76.052,75.29,25.174,150.845,48
120.708,18.662,48.557,-52.586,45.199,3103.973,-42.891,46.207,65.629,36.184,22.715,34.887,32
44.481,18.53,23.274,-5.676,23.151,899.993,-2.98,15.773,34.151,21.358,19.838,10.792,36
20.398,40.918,82.238,-128.466,69.815,3314.072,-203.76,121.372,72.079,58.772,27.185,117.557,54
8.759,18.527,102.914,-9.813,72.1,100.009,-122.971,242.424,41.76,52.571,22.395,206.438,2
83.11,18.754,49.703,-85.296,41.993,1999.973,-43.512,132.618,47.373,33.444,23.372,101.812,12
121.813,68.773,96.242,42.767,84.818,5062.375,-100.316,-28.969,72.248,76.749,25.799,-26.262,79
3.477,22.555,124.384,-130.72,91.538,3499.966,-222.629,114.739,90.773,63.33,22.4,112.026,23
29.542,18.701,97.022,-127.973,72.122,4229.956,-191.239,89.168,77.933,50.243,21.703,85.993,29
37.232,18.777,109.256,-124.172,82.11,5999.937,-184.597,56.538,92.249,54.752,23.93,54.447,31
63.144,18.917,45.809,-64.075,38.043,1499.984,-43.511,132.619,40.596,31.317,19.865,102.93,8
69.293,19.459,66.592,-111.7,52.905,2999.965,-124.336,113.154,57.99,39.452,22.786,99.923,14
130.899,18.321,28.693,-0.939,29.791,2749.969,-1.993,1.075,40.328,25.972,24.327,-0.78,20
8.195,18.171,63.422,-7.615,45.986,100.004,-79.94,188.412,31.967,36.614,22.805,155.448,18
4.157,18.21,19.792,1.498,19.278,100.009,-2.002,1.095,28.948,19.039,22.406,0.24,2
31.386,19.203,88.972,-127.516,67.142,4229.953,-189.836,89.232,75.102,45.986,23.172,85.716,29
131.802,18.994,104.897,-3.467,85.322,3499.966,-36.97,1.171,93.241,59.838,23.59,-0.4,26
4.011,18.961,49.748,-0.522,42.712,59.982,-2.982,15.774,28.379,36.668,19.53,10.88,36
4.12,18.327,19.847,1.474,19.467,100.026,-2.0,1.098,31.301,19.294,22.574,0.475,18
112.523,65.211,85.634,61.702,78.705,5162.428,-110.615,-40.668,77.745,71.137,26.092,-37.137,69
47.313,85.775,85.204,-0.883,84.42,999.994,-1.999,1.096,80.897,83.613,25.581,0.0,45
58.559,79.553,80.175,7.443,78.734,1315.121,-3.562,-15.47,67.867,78.706,26.385,-11.802,58
91.28,42.698,104.791,-87.265,91.76,4691.638,-121.619,48.192,73.817,75.474,27.091,43.945,74
115.224,28.925,74.686,62.274,60.792,4629.543,-100.621,-43.38,62.033,46.005,26.385,-38.954,53
76.678,49.94,79.177,-106.903,69.086,2257.604,-75.621,149.699,67.323,60.085,27.37,120.589,58
101.546,61.284,45.949,43.159,46.105,2307.604,-10.39,-52.689,54.763,49.253,26.187,-38.543,57
40.63,34.962,100.298,-123.733,72.653,2171.158,-159.197,189.811,63.549,56.091,24.787,169.983,55
23.316,91.053,122.188,-128.136,104.791,4595.598,-194.601,82.932,88.185,95.911,23.547,82.308,46
12.098,18.3,19.77,0.855,19.108,249.982,-2.001,1.097,24.226,18.877,22.653,0.114,13
38.474,18.976,78.831,-124.684,56.207,4499.957,-189.656,83.804,44.521,39.097,19.757,79.935,21
12.026,18.4,19.557,0.836,19.075,249.979,-2.001,1.098,23.415,18.801,22.562,0.087,13
50.009,18.69,21.966,-0.35,21.509,999.993,-2.003,1.096,29.397,19.851,23.255,0.184,5
129.44,50.287,77.161,-7.126,68.061,4663.501,-86.785,1.42,61.634,59.876,25.629,0.299,65
125.155,27.223,59.161,-39.971,52.576,4227.77,-80.102,23.773,61.61,42.777,26.385,18.973,58
5.852,54.881,76.452,-129.522,67.619,2656.717,-230.357,161.507,67.877,62.05,27.865,156.633,74
131.442,19.225,49.597,-5.427,45.268,4499.959,-81.753,1.042,63.144,35.447,22.251,-0.501,21
27.887,19.292,104.791,-128.116,79.464,4749.958,-192.182,77.798,86.342,53.931,23.173,75.132,27
15.341,18.72,113.904,-130.066,84.339,3999.955,-204.927,97.206,90.723,57.5,25.443,93.995,15
69.541,49.656,113.313,-109.608,93.024,1972.887,-73.39,182.412,73.531,76.201,25.155,144.295,48
104.873,35.798,74.817,76.195,61.992,5189.907,-122.911,-49.425,53.717,50.989,25.576,-45.727,78
21.297,18.697,27.573,-2.876,26.292,420.003,-2.979,15.775,45.747,24.209,22.394,10.751,30
52.541,32.121,82.528,-92.851,68.905,1548.592,-87.184,198.892,63.985,55.832,26.257,159.51,54
84.018,18.149,38.794,-84.268,32.967,1999.979,-43.513,132.617,29.979,26.385,23.31,102.454,12
119.673,33.917,61.164,-49.736,51.249,5096.828,-111.081,25.027,44.274,42.608,23.684,21.661,81
37.276,61.222,92.843,121.587,80.277,1983.842,-124.869,-228.753,68.553,70.9,23.19,-193.761,62
42.362,18.571,100.112,-123.591,77.069,5119.95,-178.281,67.943,88.586,52.574,23.521,64.952,31
108.617,81.483,89.302,-50.913,86.92,2426.724,-11.771,58.796,83.486,83.958,28.437,41.006,58
56.324,18.565,28.844,-76.785,23.589,1449.984,-65.982,172.999,28.4,21.192,21.244,139.963,30
75.725,91.331,110.814,-101.657,98.349,4700.163,-140.582,61.793,76.367,93.025,27.044,56.9,76
124.435,29.601,44.906,-42.255,42.716,3499.969,-56.931,32.284,42.508,36.911,26.336,25.0,42
131.802,18.822,37.677,-3.847,35.227,3999.957,-67.855,1.104,43.72,29.162,24.264,-0.597,15
69.431,19.147,65.704,-111.63,52.587,2999.982,-124.35,113.248,56.028,39.449,22.423,100.023,14
131.182,19.297,56.781,-6.533,49.306,4999.947,-95.671,0.994,63.214,37.856,23.537,-0.423,17
122.605,49.901,62.689,-47.149,58.904,3999.964,-76.165,31.177,54.109,54.147,24.057,25.0,44
93.246,18.438,46.515,-92.479,39.4,3499.963,-104.95,77.181,37.126,31.339,21.78,66.961,20
11.215,15.658,47.271,-130.541,32.284,3499.984,-226.64,120.207,29.263,23.326,19.851,118.173,26
12.465,18.767,76.121,-130.851,45.891,1799.979,-241.101,268.836,37.971,31.32,20.042,253.391,36
40.766,24.492,93.448,-124.598,72.122,3499.968,-172.682,107.145,76.422,53.808,24.08,100.0,41
53.885,65.01,112.837,-120.174,95.08,3299.958,-147.605,109.838,87.421,81.155,27.898,97.946,20
32.214,81.487,104.812,-43.739,97.18,819.148,-62.919,167.77,87.147,90.074,28.007,130.4,58
17.33,18.947,113.211,-129.915,84.23,4499.956,-201.691,84.426,89.608,56.484,23.311,81.846,20
90.98,77.703,90.085,94.094,84.267,4266.001,-114.344,-72.592,68.092,80.282,23.495,-65.245,71
7.668,18.786,38.762,-5.404,31.336,99.986,-43.512,132.618,28.235,26.38,21.46,103.502,3
119.542,65.115,80.257,8.156,76.661,2636.329,-3.115,-7.816,79.64,71.8,26.004,-6.361,69
88.379,56.105,75.14,97.456,68.829,4168.027,-116.707,-76.521,63.984,62.101,27.999,-68.822,58
28.288,24.881,38.56,-90.019,27.238,1163.237,-161.375,295.244,26.939,24.704,23.15,244.851,71
100.185,19.008,60.531,-84.834,49.277,3334.043,-84.594,71.974,62.12,37.271,27.44,59.933,61
111.01,18.646,52.636,-68.991,43.606,4749.95,-113.384,39.528,46.807,33.46,24.595,34.584,20
24.221,50.962,85.19,-7.261,75.544,499.97,-6.371,36.936,89.219,63.953,23.525,25.0,41
23.607,24.031,113.643,-55.141,82.503,755.655,-130.828,252.746,64.236,60.516,25.962,209.153,50
29.137,64.742,71.072,-11.149,68.228,599.984,-9.126,50.766,64.846,65.588,26.359,35.318,20
84.262,18.059,29.02,-84.046,25.265,1999.981,-43.511,132.617,26.104,21.875,23.43,102.604,12
4.094,18.167,19.846,1.52,19.46,100.005,-2.0,1.096,30.861,19.179,21.781,0.249,2
49.838,19.22,22.527,-0.305,22.286,999.995,-2.002,1.097,32.316,19.862,23.338,0.133,5
11.351,20.566,94.899,-130.659,65.586,3499.971,-222.3,118.935,43.506,45.796,21.504,116.013,23
96.736,18.96,27.009,-0.767,27.705,1999.979,-2.002,1.098,40.017,24.81,23.351,-0.133,12
57.84,58.26,96.287,-116.256,84.756,4861.964,-163.682,68.057,75.294,72.122,26.385,64.803,76
7.663,18.819,38.839,-5.409,31.339,99.985,-43.511,132.618,28.692,26.384,22.016,103.499,3
4.732,18.57,27.791,-1.518,25.993,59.933,-8.773,49.414,67.457,23.588,21.856,35.273,29
123.594,66.377,93.303,44.789,87.077,3942.783,-65.638,-35.145,86.283,78.848,29.548,-29.861,58
12.082,18.457,19.663,0.813,19.091,249.977,-2.0,1.099,23.784,18.983,22.626,0.103,13
19.575,23.671,88.588,-49.086,65.541,634.691,-144.768,272.021,60.903,49.38,26.336,225.547,50
4.168,18.667,19.24,1.432,18.627,100.0,-2.0,1.097,22.781,18.612,22.382,0.173,3
6.493,64.554,63.037,1.346,62.17,149.952,-2.0,1.099,58.487,62.267,26.389,0.433,20
29.136,18.575,104.554,-127.837,78.707,4749.959,-191.59,77.847,83.406,53.28,22.547,75.213,31
108.464,72.587,102.028,72.724,90.633,5010.123,-110.793,-48.404,75.735,82.09,26.384,-43.991,74
4.109,18.681,19.849,1.494,19.501,100.012,-2.001,1.097,29.59,19.294,22.26,0.257,2
49.696,19.28,23.324,-0.253,23.168,999.99,-2.002,1.097,34.525,21.476,23.207,0.078,5
116.814,50.285,78.724,59.252,69.456,5355.832,-112.652,-37.229,67.366,60.04,25.592,-34.108,49
76.072,18.493,90.38,-104.564,70.538,5999.938,-155.995,46.928,81.759,48.331,23.929,43.341,4
58.716,18.759,26.384,-7.585,26.19,1199.994,-2.981,15.773,38.23,23.613,19.851,10.877,36
78.815,27.323,58.053,-105.457,48.66,2377.681,-79.662,138.811,58.873,39.452,26.104,112.75,67
100.238,18.636,34.086,-80.608,29.973,5969.941,-141.844,35.49,61.456,23.462,22.16,32.828,29
101.725,65.597,95.027,-82.664,85.007,2605.546,-42.683,95.337,77.723,76.711,26.264,72.662,51
55.973,49.833,79.299,-3.754,70.583,1181.777,-3.033,8.219,70.03,61.976,27.751,4.879,53
43.506,18.998,42.793,-43.008,34.996,1000.0,-43.512,132.617,36.373,29.179,21.06,103.121,5
74.21,18.741,53.096,-105.191,39.449,5749.946,-164.622,51.514,39.917,28.323,21.468,48.635,27
6.427,64.739,63.981,1.351,62.684,149.921,-2.0,1.1,60.269,62.68,26.383,0.454,20
18.759,34.508,91.543,-129.383,71.122,4499.968,-205.948,86.27,67.803,54.159,23.326,88.402,43
28.623,19.885,97.166,-128.139,71.909,4149.96,-193.792,92.2,70.884,49.857,22.003,88.717,29
15.676,18.865,19.851,-2.118,19.851,299.983,-2.979,15.773,29.542,19.658,19.851,10.765,36
94.714,28.212,50.747,-22.139,45.996,2004.647,-4.714,29.086,64.501,39.485,25.298,19.36,75
102.925,29.772,41.852,-81.818,38.916,2499.988,-41.459,99.179,37.238,34.512,23.587,75.0,44
15.666,18.874,22.468,-2.104,19.986,299.992,-2.98,15.775,30.857,19.851,19.806,10.741,36
111.363,18.629,37.269,-68.234,32.915,4749.948,-114.661,39.419,38.95,26.308,23.652,34.52,20
126.118,34.605,72.138,35.644,64.008,4287.976,-79.072,-26.408,66.07,52.571,25.468,-23.324,55
12.064,18.762,19.732,0.835,19.124,250.004,-1.999,1.099,23.491,19.093,22.407,0.084,13
105.5,65.714,116.995,-71.025,97.285,5426.225,-122.987,34.723,78.625,82.203,26.696,31.708,51
87.707,18.951,71.897,-95.995,56.635,4999.938,-138.313,53.378,62.58,39.461,21.837,48.335,6
58.847,18.534,23.623,-7.569,23.359,1199.994,-2.98,15.773,33.642,21.941,19.852,10.875,36
113.326,19.67,59.893,50.318,49.631,3991.327,-86.08,-41.064,55.97,37.799,26.377,-35.78,53
19.919,64.139,74.827,-22.312,66.476,433.453,-55.944,155.502,63.706,64.474,23.904,119.73,71
24.427,18.215,26.489,0.235,26.034,499.986,-2.002,1.096,51.731,23.527,25.228,-0.045,4
58.377,19.268,100.293,-115.531,78.451,5999.938,-167.588,52.28,92.204,52.59,24.627,49.041,19
92.085,49.834,71.531,-91.951,64.974,4713.946,-128.142,54.09,64.97,57.513,24.814,49.513,48
84.068,49.816,89.604,101.256,79.188,2348.902,-42.477,-136.498,78.622,67.499,26.242,-104.792,49
108.418,17.204,64.248,-74.349,56.111,3637.69,-81.845,55.399,71.167,42.833,26.384,45.863,59
10.029,18.343,79.36,-11.731,57.498,149.998,-99.216,216.05,30.504,43.324,20.314,181.584,30
119.372,61.396,87.934,48.522,75.406,4885.22,-100.676,-33.802,63.009,65.606,23.229,-30.618,62
93.908,86.005,108.343,-91.075,98.257,4499.964,-116.081,55.951,85.261,90.998,24.902,50.0,45
118.255,72.58,110.002,52.26,95.636,2779.208,-12.49,-53.122,73.913,84.665,26.377,-39.247,74
83.125,18.083,49.711,-85.308,42.065,1999.979,-43.513,132.617,46.832,33.422,23.246,101.898,12
107.377,86.192,92.337,-75.629,87.899,3499.975,-75.37,61.14,71.386,85.106,24.817,50.0,45
118.403,91.069,112.153,-55.787,102.882,5040.174,-99.26,28.174,93.533,95.119,26.384,23.799,56
131.499,91.062,97.933,-4.665,95.02,3999.966,-57.317,1.113,83.194,91.286,24.942,0.0,44
67.537,18.457,65.987,113.532,52.941,2499.97,-91.726,-149.38,55.749,39.452,25.9,-127.699,6
9.98,19.178,122.485,-130.021,91.623,5499.945,-203.064,65.665,107.506,60.631,22.108,64.121,24
115.543,70.324,70.5,-57.731,67.267,5120.447,-112.469,29.753,59.293,65.707,26.384,26.2,79
39.887,81.49,117.429,-124.112,98.174,3779.674,-176.643,101.044,68.858,88.894,26.105,95.446,70
73.443,18.888,25.772,-0.573,25.779,1499.984,-1.999,1.098,38.006,23.476,23.216,0.081,8
130.264,49.82,70.994,18.718,67.23,3159.817,-24.754,-17.511,75.314,60.0,25.755,-14.058,48
131.782,18.184,37.869,-3.904,35.454,3999.957,-67.773,1.104,44.168,29.495,24.544,-0.553,15
85.064,30.64,104.791,-99.728,90.559,4999.939,-134.32,54.126,93.441,70.574,26.366,48.28,6
39.324,49.899,84.329,-123.648,74.368,2694.124,-166.672,145.376,77.485,63.47,23.509,133.5,47
8.744,18.429,103.059,-9.812,72.12,99.988,-122.973,242.424,44.34,52.58,23.065,206.305,2
11.959,18.446,26.865,0.822,26.114,249.953,-2.001,1.099,62.269,23.729,25.353,0.143,6
97.35,73.87,98.272,-66.752,89.218,2259.059,-22.266,86.461,80.204,81.344,26.233,62.617,69
93.08,48.875,69.233,-27.156,65.571,1999.987,-6.374,36.937,66.041,59.432,25.661,25.0,42
22.654,54.966,120.828,-129.373,96.157,3890.895,-196.467,100.049,82.989,77.011,27.997,98.751,74
94.656,52.157,56.852,77.127,48.807,2405.182,-31.624,-98.763,39.496,45.78,25.183,-75.247,65
103.951,80.132,97.051,-64.067,88.583,2402.979,-20.918,77.754,71.435,81.976,27.103,56.132,74
12.065,18.255,19.727,0.811,19.128,249.997,-2.0,1.098,23.681,18.995,23.153,0.096,13
29.183,64.832,67.119,-11.165,65.232,599.985,-9.125,50.765,62.318,64.191,27.445,35.428,20
12.864,32.811,65.607,5.173,52.57,276.735,-4.475,-9.391,43.456,43.142,23.157,-7.767,71
107.611,70.538,82.91,-75.31,78.707,3499.965,-76.789,60.987,65.574,72.122,25.41,50.0,42
97.226,18.877,25.142,-0.423,25.647,1999.978,-2.0,1.098,33.256,23.279,23.18,-0.088,12
25.008,18.42,27.984,-12.815,25.873,499.997,-15.496,70.795,49.033,23.289,25.817,51.647,6
33.981,19.175,112.758,-125.535,85.629,5999.939,-184.462,56.507,101.727,57.365,23.545,54.588,31
129.743,18.388,56.703,-8.081,48.437,5499.947,-107.527,0.64,60.286,36.208,24.13,-0.228,24
12.12,18.12,19.831,0.765,19.288,249.984,-2.0,1.099,25.147,19.074,23.179,0.096,13
128.732,81.489,89.304,26.602,86.415,3423.208,-37.723,-23.628,80.246,82.905,29.018,-19.172,58
119.107,19.692,64.305,-52.24,52.571,5749.951,-122.207,22.513,57.676,38.109,19.851,19.892,29
86.164,65.014,104.791,-98.768,92.538,4999.943,-132.281,54.213,92.927,79.395,27.992,47.538,6
93.24,19.151,52.571,-92.809,45.465,2249.973,-40.162,126.115,62.705,35.786,24.82,95.369,27
2.865,19.073,123.368,-130.992,90.134,3499.974,-224.701,114.967,86.354,60.824,21.511,112.668,26
131.192,18.15,54.691,-6.519,45.986,4999.948,-95.241,0.985,61.671,36.288,24.565,-0.339,17
31.361,18.381,41.825,-40.383,31.421,749.992,-65.981,173.0,26.515,25.862,24.267,140.015,16
93.058,18.35,78.728,-1.344,67.119,1999.982,-2.001,1.098,92.307,50.346,24.268,-0.333,4
67.686,18.579,65.361,113.49,52.571,2499.975,-91.714,-149.383,54.367,39.401,25.831,-127.726,6
128.511,22.524,79.298,-9.849,65.647,4600.446,-85.699,3.11,67.457,49.524,25.698,1.607,65
131.393,19.186,56.426,-5.348,50.923,4499.957,-80.374,1.035,70.945,39.097,22.302,-0.498,21
75.207,34.369,75.842,-27.757,65.468,1608.748,-8.627,46.64,65.544,53.973,25.779,32.067,55
4.787,18.49,26.324,-1.523,24.798,60.007,-9.126,50.765,53.335,23.081,22.426,36.566,27
32.435,18.847,101.086,-126.999,75.444,4749.962,-190.142,77.912,74.834,52.145,22.089,75.11,31
64.105,68.831,103.36,112.922,90.244,5038.306,-152.241,-77.834,81.091,78.875,26.253,-73.204,79
