meter_id,tariff_type,monthly_consumption_m3,baseline_consumption_m3,heating_degree_days,building_age_years,meter_age_years,is_anomaly
LZ-GAS-001401,residential,146.9,135.6,192.0,22.5,13.3,0
LZ-GAS-001402,commercial,825.7,827.1,264.0,16.3,11.2,0
LZ-GAS-001403,commercial,1022.1,1041.1,355.0,3.4,13.9,0
LZ-GAS-001404,industrial,2490.5,2530.9,241.0,57.3,24.4,0
LZ-GAS-001405,commercial,1079.5,1098.7,375.0,64.5,21.7,0
LZ-GAS-001406,residential,189.1,185.1,286.0,3.8,0.0,0
LZ-GAS-001407,residential,96.9,99.9,138.0,39.3,8.7,0
LZ-GAS-001408,commercial,534.2,541.9,153.0,66.5,20.2,0
LZ-GAS-001409,commercial,566.3,626.2,184.0,51.2,16.9,0
LZ-GAS-001410,commercial,525.3,511.9,129.0,33.3,8.0,0
LZ-GAS-001411,residential,250.9,237.0,382.0,76.0,23.1,0
LZ-GAS-001412,commercial,784.4,788.6,256.0,33.8,14.9,0
LZ-GAS-001413,residential,124.8,131.3,191.0,25.0,9.1,0
LZ-GAS-001414,residential,200.9,201.1,318.0,39.8,15.2,0
LZ-GAS-001415,residential,161.7,148.0,225.0,27.7,12.4,0
LZ-GAS-001416,residential,209.5,215.2,348.0,31.4,10.4,0
LZ-GAS-001417,residential,243.8,253.0,421.0,39.8,11.7,0
LZ-GAS-001418,residential,153.1,152.5,237.0,6.2,6.8,0
LZ-GAS-001419,residential,107.4,100.6,141.0,48.3,19.3,0
LZ-GAS-001420,residential,66.4,64.2,65.0,46.6,12.6,0
LZ-GAS-001421,residential,265.7,267.4,440.0,56.9,10.4,0
LZ-GAS-001422,commercial,773.8,829.1,264.0,19.4,6.2,0
LZ-GAS-001423,residential,108.6,102.0,139.0,3.3,9.1,0
LZ-GAS-001424,residential,140.5,136.4,203.0,56.6,12.3,0
LZ-GAS-001425,industrial,1302.0,1483.5,72.0,29.5,17.7,0
LZ-GAS-001426,residential,266.7,237.1,386.0,47.8,15.0,0
LZ-GAS-001427,residential,180.3,166.4,254.0,21.7,11.9,0
LZ-GAS-001428,residential,125.2,118.6,169.0,27.9,9.2,0
LZ-GAS-001429,residential,41.0,39.1,28.0,21.0,13.9,0
LZ-GAS-001430,industrial,3815.5,3986.5,480.0,39.4,15.9,0
LZ-GAS-001431,residential,164.9,153.3,231.0,51.8,20.6,0
LZ-GAS-001432,commercial,189.2,174.9,0.0,18.8,1.3,0
LZ-GAS-001433,commercial,599.0,539.3,142.0,25.3,15.6,0
LZ-GAS-001434,residential,137.7,140.9,212.0,37.0,7.1,0
LZ-GAS-001435,commercial,724.8,751.3,234.0,55.7,18.2,0
LZ-GAS-001436,residential,78.2,67.5,77.0,29.5,15.7,0
LZ-GAS-001437,residential,227.4,223.9,362.0,5.0,6.2,0
LZ-GAS-001438,residential,163.8,184.9,289.0,41.5,18.6,0
LZ-GAS-001439,residential,70.4,146.0,221.0,36.3,15.7,1
LZ-GAS-001440,residential,231.4,95.8,131.0,79.8,26.2,1
LZ-GAS-001441,residential,23.4,23.8,0.0,46.4,13.6,0
LZ-GAS-001442,industrial,1845.8,1936.8,157.0,3.7,11.5,0
LZ-GAS-001443,residential,127.8,128.8,188.0,51.5,24.1,0
LZ-GAS-001444,residential,58.7,62.6,64.0,6.6,4.9,0
LZ-GAS-001445,industrial,2720.3,2563.8,252.0,29.8,9.0,0
LZ-GAS-001446,residential,189.6,200.5,316.0,2.8,7.5,0
LZ-GAS-001447,industrial,1946.1,1975.0,155.0,48.1,14.3,0
LZ-GAS-001448,commercial,590.7,569.3,163.0,13.8,9.9,0
LZ-GAS-001449,residential,139.2,143.8,212.0,75.5,28.6,0
LZ-GAS-001450,residential,260.1,258.2,426.0,15.5,12.9,0
LZ-GAS-001451,residential,232.8,239.2,396.0,77.4,30.0,0
LZ-GAS-001452,residential,23.7,21.2,4.0,73.1,26.3,0
LZ-GAS-001453,residential,102.8,108.2,152.0,41.4,11.2,0
LZ-GAS-001454,residential,298.5,291.2,480.0,37.1,11.1,0
LZ-GAS-001455,residential,116.1,119.3,173.0,31.1,16.1,0
LZ-GAS-001456,industrial,3311.2,3422.8,438.0,59.9,29.9,0
LZ-GAS-001457,residential,164.7,181.2,279.0,15.0,7.9,0
LZ-GAS-001458,industrial,3448.1,3442.1,376.0,28.4,8.6,0
LZ-GAS-001459,commercial,566.5,576.4,170.0,4.7,13.6,0
LZ-GAS-001460,residential,152.7,150.1,226.0,34.2,13.8,0
LZ-GAS-001461,residential,184.2,184.5,285.0,15.3,12.9,0
LZ-GAS-001462,residential,133.0,140.8,213.0,73.6,29.3,0
LZ-GAS-001463,residential,132.7,138.0,208.0,36.0,10.2,0
LZ-GAS-001464,industrial,3165.2,3502.0,397.0,17.8,8.6,0
LZ-GAS-001465,residential,138.3,133.9,195.0,21.9,8.7,0
LZ-GAS-001466,residential,249.9,236.1,384.0,14.3,11.9,0
LZ-GAS-001467,residential,100.8,102.8,140.0,7.1,10.7,0
LZ-GAS-001468,residential,117.5,122.5,176.0,4.3,4.5,0
LZ-GAS-001469,residential,226.3,195.3,308.0,57.3,22.8,0
LZ-GAS-001470,residential,176.6,180.4,281.0,8.4,0.0,0
LZ-GAS-001471,commercial,2358.4,980.6,339.0,67.3,24.3,1
LZ-GAS-001472,residential,140.3,142.7,221.0,77.4,26.8,0
LZ-GAS-001473,commercial,1328.3,681.8,212.0,73.1,24.1,1
LZ-GAS-001474,residential,106.1,109.2,156.0,14.1,2.5,0
LZ-GAS-001475,residential,29.9,29.6,16.0,63.4,21.2,0
LZ-GAS-001476,residential,119.9,117.4,163.0,47.8,12.7,0
LZ-GAS-001477,residential,200.1,215.0,348.0,75.7,30.0,0
LZ-GAS-001478,industrial,2648.3,2311.0,207.0,23.5,10.3,0
LZ-GAS-001479,commercial,711.3,749.3,242.0,48.4,16.9,0
LZ-GAS-001480,residential,237.3,231.8,375.0,49.3,17.6,0
LZ-GAS-001481,residential,85.9,80.1,99.0,15.2,12.2,0
LZ-GAS-001482,residential,176.1,169.2,261.0,48.0,18.2,0
LZ-GAS-001483,residential,100.5,104.4,145.0,58.0,22.8,0
LZ-GAS-001484,residential,213.0,222.4,360.0,64.5,17.6,0
LZ-GAS-001485,residential,40.3,41.4,30.0,68.5,28.1,0
LZ-GAS-001486,industrial,1843.4,2216.1,172.0,2.1,4.0,0
LZ-GAS-001487,commercial,597.1,564.2,152.0,60.7,24.6,0
LZ-GAS-001488,commercial,651.6,586.5,174.0,26.0,13.4,0
LZ-GAS-001489,residential,113.7,104.9,146.0,61.2,26.2,0
LZ-GAS-001490,residential,313.6,272.3,454.0,12.1,8.5,0
LZ-GAS-001491,residential,126.3,132.3,189.0,30.1,6.4,0
LZ-GAS-001492,residential,136.0,135.5,198.0,32.5,8.5,0
LZ-GAS-001493,residential,43.6,43.3,34.0,55.6,18.6,0
LZ-GAS-001494,residential,51.4,49.1,48.0,49.3,24.6,0
LZ-GAS-001495,commercial,443.5,453.5,120.0,65.1,20.1,0
LZ-GAS-001496,residential,51.0,58.8,63.0,0.5,6.2,0
LZ-GAS-001497,residential,184.6,178.6,281.0,22.8,17.4,0
LZ-GAS-001498,residential,115.5,102.4,142.0,58.9,17.9,0
LZ-GAS-001499,residential,102.0,112.0,159.0,19.2,12.1,0
LZ-GAS-001500,residential,115.3,131.5,198.0,67.5,24.0,0
LZ-GAS-001501,commercial,437.4,425.1,101.0,24.8,9.2,0
LZ-GAS-001502,residential,51.1,55.6,56.0,53.4,20.2,0
LZ-GAS-001503,residential,99.7,98.3,131.0,4.4,11.8,0
LZ-GAS-001504,residential,159.5,155.4,242.0,73.3,29.1,0
LZ-GAS-001505,residential,131.0,137.6,202.0,9.0,6.5,0
LZ-GAS-001506,commercial,421.9,456.5,109.0,32.9,27.7,0
LZ-GAS-001507,industrial,3667.4,3634.7,417.0,31.1,15.2,0
LZ-GAS-001508,residential,160.0,168.0,263.0,24.3,10.6,0
LZ-GAS-001509,residential,194.1,188.9,301.0,42.9,13.1,0
LZ-GAS-001510,residential,255.6,250.3,410.0,42.0,11.7,0
LZ-GAS-001511,commercial,455.9,424.3,100.0,63.5,25.5,0
LZ-GAS-001512,industrial,3249.3,3124.3,337.0,77.8,11.7,0
LZ-GAS-001513,residential,168.7,161.5,248.0,64.1,21.1,0
LZ-GAS-001514,residential,139.4,160.8,253.0,57.9,13.8,0
LZ-GAS-001515,residential,35.8,37.6,24.0,15.8,9.0,0
LZ-GAS-001516,residential,103.0,87.6,114.0,17.0,9.9,0
LZ-GAS-001517,commercial,716.6,692.7,217.0,1.0,0.0,0
LZ-GAS-001518,residential,135.0,141.8,211.0,7.4,3.0,0
LZ-GAS-001519,residential,247.6,253.2,411.0,62.6,27.4,0
LZ-GAS-001520,residential,131.6,115.5,169.0,4.5,4.3,0
LZ-GAS-001521,residential,169.4,162.3,248.0,21.6,11.2,0
LZ-GAS-001522,commercial,602.7,592.4,177.0,30.7,12.0,0
LZ-GAS-001523,residential,50.7,51.7,52.0,12.6,12.9,0
LZ-GAS-001524,industrial,1983.2,2002.0,173.0,27.2,18.3,0
LZ-GAS-001525,residential,177.4,154.6,229.0,20.2,15.2,0
LZ-GAS-001526,residential,242.7,265.9,436.0,32.7,16.6,0
LZ-GAS-001527,commercial,1097.2,1071.7,373.0,14.3,12.0,0
LZ-GAS-001528,residential,95.0,109.2,149.0,2.0,0.7,0
LZ-GAS-001529,residential,90.5,82.3,104.0,72.7,30.0,0
LZ-GAS-001530,residential,148.8,143.6,214.0,59.4,18.0,0
LZ-GAS-001531,residential,108.2,103.2,146.0,61.6,17.0,0
LZ-GAS-001532,residential,265.8,286.9,480.0,20.4,9.1,0
LZ-GAS-001533,residential,187.1,200.2,324.0,75.2,20.9,0
LZ-GAS-001534,residential,148.1,142.8,211.0,66.7,24.4,0
LZ-GAS-001535,industrial,1773.8,1771.1,150.0,32.7,17.4,0
LZ-GAS-001536,residential,74.8,73.4,83.0,23.2,17.6,0
LZ-GAS-001537,commercial,638.0,653.9,206.0,63.4,21.2,0
LZ-GAS-001538,residential,24.3,24.9,0.0,1.7,3.4,0
LZ-GAS-001539,residential,113.2,118.3,169.0,45.8,15.9,0
LZ-GAS-001540,residential,101.2,110.6,160.0,69.4,17.7,0
LZ-GAS-001541,residential,236.5,246.4,410.0,73.0,20.6,0
LZ-GAS-001542,residential,20.7,23.8,0.0,74.0,30.0,0
LZ-GAS-001543,residential,221.3,210.7,332.0,34.3,10.8,0
LZ-GAS-001544,residential,124.6,124.0,175.0,1.3,4.0,0
LZ-GAS-001545,residential,206.7,196.1,316.0,28.0,15.8,0
LZ-GAS-001546,residential,93.6,93.7,125.0,21.6,12.4,0
LZ-GAS-001547,commercial,704.6,821.6,269.0,46.3,21.0,0
LZ-GAS-001548,residential,216.9,205.4,324.0,58.0,16.2,0
LZ-GAS-001549,residential,314.7,289.6,480.0,78.4,20.4,0
LZ-GAS-001550,commercial,412.9,447.3,117.0,25.5,18.4,0
LZ-GAS-001551,residential,128.1,140.6,202.0,29.0,9.9,0
LZ-GAS-001552,residential,153.6,139.3,205.0,6.9,7.1,0
LZ-GAS-001553,residential,97.6,102.5,144.0,66.6,23.5,0
LZ-GAS-001554,residential,141.1,141.2,207.0,39.9,7.1,0
LZ-GAS-001555,residential,136.9,148.7,222.0,18.7,9.6,0
LZ-GAS-001556,commercial,629.8,620.0,176.0,40.2,12.8,0
LZ-GAS-001557,commercial,162.3,167.7,2.0,38.8,18.0,0
LZ-GAS-001558,residential,181.0,163.9,252.0,65.4,20.7,0
LZ-GAS-001559,residential,44.4,43.4,36.0,18.4,0.0,0
LZ-GAS-001560,commercial,567.1,676.4,208.0,40.6,19.7,0
LZ-GAS-001561,residential,195.4,214.3,345.0,35.6,2.7,0
LZ-GAS-001562,residential,58.8,57.7,58.0,8.0,5.9,0
LZ-GAS-001563,commercial,659.7,649.9,202.0,11.0,5.3,0
LZ-GAS-001564,commercial,703.4,780.2,244.0,19.3,7.8,0
LZ-GAS-001565,commercial,680.2,684.6,213.0,34.8,14.4,0
LZ-GAS-001566,residential,122.1,113.8,160.0,44.4,21.4,0
LZ-GAS-001567,commercial,733.7,708.6,221.0,59.6,16.6,0
LZ-GAS-001568,residential,177.1,192.8,304.0,72.8,21.1,0
LZ-GAS-001569,residential,79.6,77.1,92.0,7.3,11.1,0
LZ-GAS-001570,residential,143.3,133.1,198.0,77.9,27.7,0
LZ-GAS-001571,residential,188.8,196.7,309.0,33.0,17.4,0
LZ-GAS-001572,commercial,471.5,519.2,144.0,62.5,23.0,0
LZ-GAS-001573,commercial,377.5,348.7,68.0,26.6,11.3,0
LZ-GAS-001574,residential,63.1,198.0,315.0,58.4,18.1,1
LZ-GAS-001575,residential,183.6,191.9,306.0,54.8,17.3,0
LZ-GAS-001576,residential,220.6,206.9,339.0,1.5,10.4,0
LZ-GAS-001577,residential,145.8,142.6,217.0,69.7,30.0,0
LZ-GAS-001578,industrial,1869.3,1746.7,138.0,3.5,16.0,0
LZ-GAS-001579,industrial,3517.3,3527.4,410.0,39.4,10.8,0
LZ-GAS-001580,industrial,3184.3,3427.7,375.0,17.4,9.0,0
LZ-GAS-001581,commercial,910.0,933.3,320.0,47.3,17.7,0
LZ-GAS-001582,residential,119.7,112.5,157.0,14.6,8.7,0
LZ-GAS-001583,residential,158.9,158.9,234.0,48.7,12.7,0
LZ-GAS-001584,residential,79.8,83.1,109.0,61.6,30.0,0
LZ-GAS-001585,residential,71.6,74.2,88.0,47.5,24.8,0
LZ-GAS-001586,commercial,815.7,744.8,231.0,67.0,21.8,0
LZ-GAS-001587,residential,176.7,168.0,260.0,30.5,11.3,0
LZ-GAS-001588,residential,189.8,184.8,290.0,53.5,19.1,0
LZ-GAS-001589,residential,148.6,153.9,232.0,35.8,9.1,0
LZ-GAS-001590,residential,254.7,291.7,476.0,73.2,22.5,0
LZ-GAS-001591,commercial,416.1,402.6,97.0,7.6,11.4,0
LZ-GAS-001592,residential,202.7,237.2,384.0,69.6,30.0,0
LZ-GAS-001593,residential,128.2,118.3,169.0,1.1,10.3,0
LZ-GAS-001594,commercial,1132.9,1019.3,337.0,68.4,29.0,0
LZ-GAS-001595,commercial,482.6,454.2,105.0,6.8,2.5,0
LZ-GAS-001596,residential,282.1,292.9,480.0,55.8,4.5,0
LZ-GAS-001597,residential,254.3,246.1,400.0,8.1,14.3,0
LZ-GAS-001598,residential,35.1,36.8,20.0,62.4,22.3,0
LZ-GAS-001599,commercial,1038.2,1102.4,384.0,17.8,9.9,0
LZ-GAS-001600,commercial,746.9,760.4,244.0,5.6,15.1,0
LZ-GAS-001601,residential,213.1,207.1,334.0,69.6,18.7,0
LZ-GAS-001602,residential,180.9,147.3,221.0,46.1,12.8,0
LZ-GAS-001603,residential,141.7,138.8,204.0,67.8,19.3,0
LZ-GAS-001604,residential,54.1,52.1,48.0,63.4,29.3,0
LZ-GAS-001605,residential,103.2,111.5,163.0,7.5,12.2,0
LZ-GAS-001606,residential,150.1,146.5,219.0,7.7,0.0,0
LZ-GAS-001607,residential,20.1,37.1,12.0,57.2,27.9,1
LZ-GAS-001608,residential,81.1,78.8,98.0,67.7,22.8,0
LZ-GAS-001609,residential,138.6,145.5,223.0,14.4,11.4,0
LZ-GAS-001610,residential,205.1,180.5,278.0,71.0,19.9,0
LZ-GAS-001611,residential,118.0,113.8,165.0,2.1,15.2,0
LZ-GAS-001612,residential,278.0,244.2,398.0,61.5,23.3,0
LZ-GAS-001613,residential,118.0,112.5,158.0,50.2,24.6,0
LZ-GAS-001614,residential,207.5,188.9,300.0,30.8,8.8,0
LZ-GAS-001615,residential,211.7,236.0,387.0,30.6,16.8,0
LZ-GAS-001616,commercial,457.5,484.2,125.0,24.6,12.4,0
LZ-GAS-001617,residential,232.3,225.1,368.0,38.0,14.3,0
LZ-GAS-001618,residential,147.9,139.1,206.0,40.0,12.0,0
LZ-GAS-001619,commercial,443.5,467.9,117.0,13.2,5.8,0
LZ-GAS-001620,commercial,1051.1,1183.9,425.0,1.1,0.6,0
LZ-GAS-001621,commercial,1361.1,1222.5,430.0,42.2,13.2,0
LZ-GAS-001622,commercial,570.1,605.8,185.0,15.2,9.5,0
LZ-GAS-001623,residential,241.4,222.9,359.0,7.9,10.6,0
LZ-GAS-001624,commercial,1165.5,1004.7,348.0,20.2,3.5,0
LZ-GAS-001625,residential,141.1,144.7,222.0,11.6,3.8,0
LZ-GAS-001626,residential,267.8,288.0,480.0,69.2,20.2,0
LZ-GAS-001627,residential,139.9,140.8,210.0,23.2,3.8,0
LZ-GAS-001628,residential,113.4,104.5,142.0,51.8,17.4,0
LZ-GAS-001629,residential,137.9,152.2,229.0,0.8,4.8,0
LZ-GAS-001630,residential,143.5,139.9,212.0,52.9,18.1,0
LZ-GAS-001631,residential,65.4,118.8,171.0,76.3,26.8,1
LZ-GAS-001632,residential,114.1,124.2,190.0,60.4,25.4,0
LZ-GAS-001633,commercial,323.7,330.9,58.0,61.1,24.9,0
LZ-GAS-001634,commercial,826.0,907.1,303.0,33.4,15.5,0
LZ-GAS-001635,residential,55.3,54.9,55.0,38.2,18.2,0
LZ-GAS-001636,residential,207.3,225.2,365.0,72.1,20.1,0
LZ-GAS-001637,commercial,837.7,906.1,314.0,18.9,6.1,0
LZ-GAS-001638,residential,110.0,123.0,177.0,40.4,19.0,0
LZ-GAS-001639,residential,127.6,123.2,178.0,58.3,23.1,0
LZ-GAS-001640,residential,98.4,104.0,144.0,27.0,23.0,0
LZ-GAS-001641,residential,152.2,151.9,227.0,37.8,14.2,0
LZ-GAS-001642,residential,285.1,270.5,447.0,2.8,1.8,0
LZ-GAS-001643,residential,172.8,171.3,268.0,54.6,20.8,0
LZ-GAS-001644,residential,120.6,122.4,173.0,13.4,7.0,0
LZ-GAS-001645,residential,260.4,270.4,447.0,20.7,6.8,0
LZ-GAS-001646,residential,110.7,120.6,177.0,18.0,16.8,0
LZ-GAS-001647,residential,125.8,120.7,182.0,57.5,29.3,0
LZ-GAS-001648,residential,286.8,288.1,480.0,31.9,15.6,0
LZ-GAS-001649,commercial,802.3,920.2,311.0,79.5,22.6,0
LZ-GAS-001650,commercial,1016.6,1071.3,378.0,63.9,23.0,0
LZ-GAS-001651,commercial,999.8,918.4,305.0,73.9,24.0,0
LZ-GAS-001652,residential,189.4,183.9,295.0,55.0,13.0,0
LZ-GAS-001653,industrial,950.4,2926.4,313.0,18.4,14.4,1
LZ-GAS-001654,residential,179.2,203.3,324.0,25.9,13.9,0
LZ-GAS-001655,residential,282.6,291.0,480.0,29.1,19.1,0
LZ-GAS-001656,residential,67.4,69.5,81.0,16.2,7.2,0
LZ-GAS-001657,residential,24.2,24.4,0.0,37.3,15.1,0
LZ-GAS-001658,residential,231.2,132.6,192.0,63.3,21.1,1
LZ-GAS-001659,residential,45.6,50.3,41.0,41.7,8.0,0
LZ-GAS-001660,residential,155.8,161.3,247.0,13.3,21.1,0
LZ-GAS-001661,residential,63.6,66.2,78.0,58.6,10.5,0
LZ-GAS-001662,commercial,873.2,743.7,232.0,77.2,19.7,0
LZ-GAS-001663,residential,242.2,224.0,366.0,38.0,13.6,0
LZ-GAS-001664,residential,127.9,117.2,163.0,11.3,1.2,0
LZ-GAS-001665,residential,111.8,99.2,134.0,58.4,22.4,0
LZ-GAS-001666,residential,206.9,203.0,327.0,43.1,14.4,0
LZ-GAS-001667,residential,109.8,101.8,133.0,64.7,22.4,0
LZ-GAS-001668,industrial,2333.5,2207.9,217.0,48.5,19.1,0
LZ-GAS-001669,residential,147.0,142.0,209.0,69.8,23.7,0
LZ-GAS-001670,residential,55.8,60.0,65.0,1.1,6.6,0
LZ-GAS-001671,residential,246.2,214.3,346.0,52.0,18.1,0
LZ-GAS-001672,residential,72.4,71.4,90.0,48.1,19.9,0
LZ-GAS-001673,industrial,1236.7,2977.2,341.0,62.3,25.3,1
LZ-GAS-001674,industrial,2803.0,2703.4,275.0,17.5,9.0,0
LZ-GAS-001675,residential,80.7,73.6,92.0,46.8,15.4,0
LZ-GAS-001676,residential,123.0,127.7,183.0,21.4,9.3,0
LZ-GAS-001677,residential,179.5,209.1,335.0,60.4,22.4,0
LZ-GAS-001678,residential,118.1,130.7,191.0,6.4,5.7,0
LZ-GAS-001679,residential,292.4,292.8,480.0,12.6,7.2,0
LZ-GAS-001680,commercial,415.3,400.5,102.0,75.6,17.6,0
LZ-GAS-001681,commercial,1242.7,1088.8,378.0,59.0,29.9,0
LZ-GAS-001682,residential,32.7,34.0,18.0,20.2,5.1,0
LZ-GAS-001683,residential,134.3,133.0,194.0,25.0,20.2,0
LZ-GAS-001684,residential,205.6,218.8,353.0,34.7,18.4,0
LZ-GAS-001685,residential,24.9,23.9,0.0,18.7,15.5,0
LZ-GAS-001686,commercial,868.1,794.6,261.0,11.2,10.0,0
LZ-GAS-001687,residential,78.5,72.4,87.0,77.6,27.7,0
LZ-GAS-001688,residential,52.2,54.5,59.0,16.9,11.5,0
LZ-GAS-001689,commercial,473.7,508.1,133.0,59.8,23.7,0
LZ-GAS-001690,residential,98.9,105.7,157.0,57.5,24.3,0
LZ-GAS-001691,residential,118.0,115.6,163.0,58.9,28.0,0
LZ-GAS-001692,residential,96.6,108.5,150.0,24.2,7.2,0
LZ-GAS-001693,industrial,1855.9,1664.1,117.0,17.8,12.7,0
LZ-GAS-001694,residential,26.1,24.3,0.0,49.3,26.0,0
LZ-GAS-001695,residential,262.7,244.6,396.0,79.6,30.0,0
LZ-GAS-001696,residential,281.8,290.5,480.0,31.1,8.8,0
LZ-GAS-001697,residential,188.4,182.2,283.0,17.5,11.8,0
LZ-GAS-001698,residential,145.4,128.1,189.0,40.7,17.5,0
LZ-GAS-001699,commercial,434.7,426.1,100.0,15.2,11.0,0
LZ-GAS-001700,residential,180.2,167.8,260.0,27.8,2.1,0
LZ-GAS-001701,commercial,828.3,799.0,261.0,58.8,24.8,0
LZ-GAS-001702,residential,100.7,88.2,111.0,19.4,3.1,0
LZ-GAS-001703,commercial,635.4,645.1,202.0,35.9,25.5,0
LZ-GAS-001704,residential,167.1,199.9,319.0,51.5,22.0,0
LZ-GAS-001705,commercial,821.7,790.0,262.0,12.7,8.7,0
LZ-GAS-001706,commercial,659.1,676.3,218.0,11.6,12.0,0
LZ-GAS-001707,residential,144.9,160.0,241.0,77.2,26.0,0
LZ-GAS-001708,residential,95.4,98.9,132.0,69.4,20.8,0
LZ-GAS-001709,residential,63.3,145.4,218.0,70.8,23.3,1
LZ-GAS-001710,residential,157.7,151.3,234.0,45.8,19.1,0
LZ-GAS-001711,residential,90.6,97.0,131.0,40.4,12.3,0
LZ-GAS-001712,commercial,648.9,693.9,210.0,8.7,11.6,0
LZ-GAS-001713,residential,225.4,208.0,340.0,19.2,16.2,0
LZ-GAS-001714,residential,206.1,222.1,356.0,9.0,13.5,0
LZ-GAS-001715,residential,27.4,25.8,0.0,42.6,22.4,0
LZ-GAS-001716,residential,51.2,52.2,43.0,34.9,21.0,0
LZ-GAS-001717,residential,201.9,216.1,351.0,13.8,12.9,0
LZ-GAS-001718,residential,185.7,181.5,278.0,7.9,14.3,0
LZ-GAS-001719,residential,176.0,179.1,280.0,45.9,17.8,0
LZ-GAS-001720,residential,42.8,52.1,48.0,11.3,10.9,0
LZ-GAS-001721,residential,154.8,154.8,233.0,1.0,13.2,0
LZ-GAS-001722,commercial,841.8,928.1,298.0,18.0,19.9,0
LZ-GAS-001723,residential,167.7,180.4,279.0,64.2,20.4,0
LZ-GAS-001724,residential,83.1,101.8,133.0,52.6,12.2,0
LZ-GAS-001725,residential,119.6,108.7,152.0,41.4,26.8,0
LZ-GAS-001726,residential,173.3,171.6,264.0,18.0,16.2,0
LZ-GAS-001727,residential,154.1,163.2,248.0,37.4,24.3,0
LZ-GAS-001728,residential,245.9,236.3,389.0,0.8,10.7,0
LZ-GAS-001729,residential,25.7,25.5,0.0,26.0,13.8,0
LZ-GAS-001730,residential,105.0,107.4,149.0,38.4,12.6,0
LZ-GAS-001731,industrial,3220.3,3418.3,381.0,7.3,3.3,0
LZ-GAS-001732,commercial,387.6,392.9,79.0,46.4,24.7,0
LZ-GAS-001733,residential,161.2,157.3,238.0,35.4,19.7,0
LZ-GAS-001734,residential,264.6,248.9,406.0,4.3,8.7,0
LZ-GAS-001735,residential,76.1,78.0,96.0,11.8,3.7,0
LZ-GAS-001736,residential,171.9,171.5,266.0,39.1,13.3,0
LZ-GAS-001737,industrial,4012.3,3844.0,468.0,71.8,21.0,0
LZ-GAS-001738,residential,63.1,59.2,63.0,4.6,5.8,0
LZ-GAS-001739,residential,24.0,23.2,0.0,45.0,3.4,0
LZ-GAS-001740,residential,212.8,219.2,358.0,22.8,12.9,0
LZ-GAS-001741,residential,118.3,116.1,162.0,31.1,21.5,0
LZ-GAS-001742,residential,143.1,143.0,218.0,73.8,21.9,0
LZ-GAS-001743,industrial,2554.6,2340.3,233.0,50.4,18.8,0
LZ-GAS-001744,residential,217.9,231.2,381.0,22.7,13.1,0
LZ-GAS-001745,residential,135.8,130.1,187.0,36.1,10.3,0
LZ-GAS-001746,residential,224.7,220.3,350.0,78.5,27.8,0
LZ-GAS-001747,commercial,947.0,956.0,321.0,69.4,19.5,0
LZ-GAS-001748,residential,150.3,147.0,223.0,34.1,12.5,0
LZ-GAS-001749,residential,215.2,222.9,358.0,42.4,17.9,0
LZ-GAS-001750,commercial,746.4,816.2,262.0,36.7,15.0,0
LZ-GAS-001751,industrial,2585.5,2284.3,212.0,12.0,9.6,0
LZ-GAS-001752,industrial,4412.3,4038.8,480.0,77.4,21.0,0
LZ-GAS-001753,commercial,154.9,155.9,0.0,18.3,14.2,0
LZ-GAS-001754,residential,75.7,67.6,77.0,17.5,5.2,0
LZ-GAS-001755,residential,81.4,75.8,94.0,8.8,12.4,0
LZ-GAS-001756,residential,112.0,118.1,170.0,75.3,22.6,0
LZ-GAS-001757,residential,167.2,160.1,246.0,73.2,18.6,0
LZ-GAS-001758,industrial,2074.7,2067.2,195.0,51.0,18.4,0
LZ-GAS-001759,residential,280.1,289.5,480.0,42.3,11.5,0
LZ-GAS-001760,residential,111.1,113.1,158.0,46.5,15.1,0
LZ-GAS-001761,residential,68.9,67.4,85.0,29.6,12.8,0
LZ-GAS-001762,residential,152.6,145.7,225.0,71.2,27.7,0
LZ-GAS-001763,residential,123.1,120.3,168.0,44.6,21.1,0
LZ-GAS-001764,residential,109.4,110.5,161.0,68.5,25.6,0
LZ-GAS-001765,commercial,1901.3,1008.6,341.0,55.6,18.6,1
LZ-GAS-001766,residential,179.0,171.4,263.0,54.3,12.3,0
LZ-GAS-001767,residential,228.3,230.0,366.0,53.7,18.4,0
LZ-GAS-001768,commercial,377.8,384.2,87.0,62.1,20.1,0
LZ-GAS-001769,commercial,266.2,888.9,300.0,65.1,21.7,1
LZ-GAS-001770,residential,136.7,147.3,225.0,54.7,17.2,0
LZ-GAS-001771,commercial,499.1,514.7,144.0,25.7,10.0,0
LZ-GAS-001772,industrial,833.0,922.5,22.0,21.1,15.3,0
LZ-GAS-001773,residential,157.8,139.3,212.0,15.7,3.5,0
LZ-GAS-001774,residential,66.3,64.6,74.0,68.5,23.3,0
LZ-GAS-001775,industrial,2781.0,2906.0,314.0,38.9,22.0,0
LZ-GAS-001776,industrial,2798.8,2777.7,281.0,0.0,2.3,0
LZ-GAS-001777,residential,192.4,182.1,283.0,47.9,13.3,0
LZ-GAS-001778,residential,334.9,289.0,480.0,69.1,22.3,0
LZ-GAS-001779,commercial,1150.9,1075.3,384.0,73.5,22.8,0
LZ-GAS-001780,residential,24.1,26.1,0.0,75.1,26.2,0
LZ-GAS-001781,residential,194.7,188.3,298.0,69.5,30.0,0
