RecordID,weekly_sales,size,cpi,unemployment,temperature,fuel_price,dept,store,type,month
2282,4380.38,57197,189.45,6.84,52.08,2.74,79,16,B,5
2283,73308.03,126512,129.13,8.26,86.01,3.78,95,10,B,7
2284,9681.5,34875,223.97,5.42,66.24,3.6,4,5,B,10
2285,52503.37,205863,130.89,4.08,76.47,3.65,9,4,A,8
2286,4311.79,158114,127.44,10.4,39.57,3.02,21,34,A,1
2287,1184.35,34875,211.66,6.5,83.98,2.62,44,5,B,7
2288,3.92,93638,132.52,10.41,72.88,2.82,94,29,B,7
2289,2316.67,158114,130.45,9.65,37.25,3.49,30,34,A,2
2290,3131.86,123737,132.92,8.07,44.1,3.14,85,15,B,11
2291,5242.17,123737,134.28,7.66,48.63,3.98,24,15,B,4
2292,7302.12,200898,185.36,8.52,48.71,3.72,33,14,A,4
2293,23835.6,112238,126.67,14.31,47.66,3.16,24,12,B,11
2294,79686.53,204184,142.16,8.25,73.23,3.72,94,27,A,6
2295,36267.45,202505,212.91,7.01,49.14,2.94,93,6,A,12
2296,240.0,204184,135.67,8.24,49.04,2.96,54,27,A,3
2297,1329.56,39910,127.86,7.22,30.83,3.03,67,44,C,2
2298,7.97,39690,130.72,10.93,93.47,3.77,27,38,C,7
2299,1319.07,120653,136.05,8.89,74.58,3.9,56,18,B,8
2300,4920.07,196321,195.64,6.76,32.87,3.5,42,41,A,11
2301,3.1,204184,142.11,8.25,73.4,3.92,18,27,A,6
2302,4369.3,152513,131.78,8.49,31.1,2.8,26,26,A,3
2303,2077.48,103681,142.17,8.84,78.44,3.72,93,35,B,8
2304,29026.9,207499,226.52,6.33,77.67,3.67,93,11,A,9
2305,3834.27,203819,138.28,8.95,68.13,4.0,31,24,A,8
2306,4355.49,93638,138.14,9.42,76.74,3.77,29,29,B,8
2307,364.8,128107,214.75,7.28,71.93,3.72,36,25,B,8
2308,2600.99,151315,211.91,7.84,69.64,2.72,19,1,A,10
2309,704.0,42988,217.49,7.44,56.01,3.33,60,30,C,11
2310,5685.41,196321,198.1,6.43,67.41,3.6,71,41,A,9
2311,6182.82,140167,221.4,6.89,81.51,3.39,67,21,B,6
2312,2935.02,39690,126.23,9.27,91.45,3.0,8,33,A,10
2313,43411.77,206302,126.53,13.98,54.83,2.92,13,28,A,2
2314,20269.91,204184,136.67,8.02,29.59,3.34,1,27,A,12
2315,36224.8,155078,214.88,6.32,75.32,2.58,91,8,A,9
2316,12511.7,93188,129.04,6.77,45.66,3.74,87,17,B,5
2317,27293.09,120653,136.86,8.08,24.2,3.54,91,18,B,1
2318,100235.49,152513,138.11,7.49,58.2,3.85,38,26,A,5
2319,1157.01,57197,189.49,6.84,41.26,2.79,91,16,B,5
2320,16343.27,155083,138.23,4.16,70.45,3.61,7,40,A,7
2321,6995.16,93188,129.11,6.74,70.6,3.56,26,17,B,7
2322,23642.34,152513,134.68,7.82,48.86,4.1,4,26,A,5
2323,19750.81,128107,210.4,7.08,58.95,3.54,4,25,B,10
2324,9449.27,200898,183.18,8.55,24.05,3.24,83,14,A,1
2325,10714.45,207499,214.42,7.35,84.9,2.62,20,11,A,7
2326,1192.08,34875,213.12,6.63,41.67,2.99,21,5,B,2
2327,703.75,184109,210.21,8.46,81.78,2.67,59,39,A,6
2328,6607.5,206302,131.14,11.63,76.03,4.17,42,28,A,5
2329,14888.35,119557,137.96,8.25,36.04,3.64,17,22,B,4
2330,12446.93,151315,211.41,7.84,52.33,2.89,21,1,A,12
2331,1245.6,155083,136.96,4.26,22.91,3.57,33,40,A,1
2332,31330.1,196321,195.82,6.76,34.53,3.38,93,41,A,12
2333,13768.78,118221,191.16,8.68,78.65,3.72,7,45,B,8
2334,2338.81,205863,131.14,4.31,80.14,3.75,31,4,A,5
2335,31926.14,114533,132.88,5.11,27.81,3.19,91,23,B,1
2336,17284.46,207499,213.67,7.34,71.13,2.78,82,11,A,4
2337,72556.4,203742,204.82,7.53,75.34,2.78,91,20,A,8
2338,75752.76,203007,198.82,7.56,55.34,3.78,38,32,A,10
2339,3473.47,155078,225.49,5.4,79.94,3.31,21,8,A,7
2340,8321.04,203750,219.18,7.44,45.16,3.13,3,31,A,12
2341,42.68,34875,223.03,5.6,86.3,3.73,94,5,B,9
2342,4511.43,70713,197.79,8.09,68.84,3.69,32,7,B,6
2343,8692.52,152513,136.27,7.77,60.98,3.81,98,26,A,9
2344,33563.43,184109,218.05,7.72,54.62,3.11,11,39,A,12
2345,4625.48,155083,137.66,4.26,52.27,3.89,12,40,A,3
2346,150.41,118221,190.87,8.57,53.2,4.0,59,45,B,4
2347,91.73,41062,203.82,10.21,65.88,2.72,9,43,C,10
2348,45803.72,202307,222.22,6.56,75.88,3.72,13,2,A,9
2349,100.14,42988,211.01,8.32,48.61,2.62,85,30,C,3
2350,11755.74,42988,210.68,8.32,51.66,2.73,13,30,C,3
2351,6862.08,93638,132.5,10.16,74.37,2.81,17,29,B,6
2352,21025.64,120653,137.8,8.3,43.8,3.96,34,18,B,4
2353,3461.95,123737,131.86,8.35,39.53,2.96,12,15,B,3
2354,1170.0,34875,211.93,6.5,82.46,2.64,58,5,B,7
2355,535.0,34875,222.9,5.6,84.25,3.64,58,5,B,8
2356,38380.68,103681,142.31,8.84,72.93,3.83,40,35,B,8
2357,12671.81,202505,217.08,6.92,91.46,3.68,49,6,A,8
2358,30993.03,57197,192.2,6.61,32.61,3.41,72,16,B,3
2359,48.04,203819,136.46,8.45,46.78,3.72,54,24,A,11
2360,8529.29,204184,140.44,7.91,46.28,3.63,21,27,A,12
2361,474.5,207499,216.27,7.55,44.61,3.02,36,11,A,2
2362,527.33,128107,204.69,7.48,22.65,3.11,94,25,B,12
2363,329.75,39690,129.11,13.5,89.9,3.7,3,38,C,7
2364,495.0,126512,130.45,7.54,54.12,3.78,60,10,B,2
2365,5329.71,203742,208.11,7.29,47.09,3.72,56,20,A,4
2366,124.74,39690,131.01,7.15,86.53,4.12,10,33,A,9
2367,866.46,93188,129.52,6.74,56.96,3.65,80,17,B,9
2368,3383.78,203750,221.48,6.89,88.05,3.29,30,31,A,6
2369,18439.86,41062,213.17,9.58,80.89,3.5,97,43,C,6
2370,11094.22,151315,221.93,6.91,80.42,3.31,34,1,A,7
2371,11271.59,125833,221.15,6.05,65.46,3.35,23,9,B,10
2372,7658.07,202505,213.71,6.86,44.98,3.01,25,6,A,1
2373,3216.98,151315,221.74,7.14,70.33,3.63,52,1,A,5
2374,553.2,112238,130.55,12.19,53.13,3.95,59,12,B,2
2375,20.71,39690,129.2,13.5,91.04,3.7,23,38,C,8
2376,94163.4,219622,130.7,5.76,75.69,3.56,94,13,A,7
2377,46321.18,155078,214.6,6.32,78.29,2.61,38,8,A,7
2378,40712.85,203742,208.66,7.27,77.47,3.83,87,20,A,7
2379,92.0,203750,210.28,8.2,74.24,2.83,54,31,A,5
2380,123.2,103681,136.69,8.76,52.82,2.92,60,35,B,10
2381,2534.97,203819,136.52,8.45,60.21,3.74,58,24,A,10
2382,40.92,120653,138.83,8.24,51.96,4.0,54,18,B,10
2383,123.2,125833,223.43,5.67,47.54,3.16,60,9,B,1
2384,18583.06,41062,203.82,10.21,54.96,2.77,2,43,C,11
2385,1752.0,158114,126.67,10.21,41.13,2.75,48,34,A,11
2386,53388.87,200898,182.03,8.99,31.27,2.74,4,14,A,2
2387,3108.66,203819,137.8,8.98,45.25,4.14,6,24,A,4
2388,11927.95,207499,214.43,7.35,83.01,2.64,55,11,A,7
2389,20672.91,202307,211.04,8.32,57.56,2.67,11,2,A,3
2390,27291.8,114533,138.23,4.16,71.13,3.61,79,23,B,7
2391,2280.29,37392,214.83,7.35,85.13,2.63,17,3,B,8
2392,35804.26,155078,224.84,5.82,52.9,3.79,2,8,A,3
2393,10134.79,128107,212.93,6.96,32.24,3.57,3,25,B,1
2394,452.57,203007,191.14,9.14,30.72,2.78,54,32,A,12
2395,2738.72,34875,220.3,5.94,50.21,3.16,16,5,B,1
2396,11804.36,123737,137.51,7.94,36.97,4.02,46,15,B,3
2397,8768.57,128107,207.88,7.29,28.5,3.64,11,25,B,4
2398,12159.36,203742,214.73,7.28,78.27,3.52,22,20,A,7
2399,4085.0,155083,136.05,4.58,68.1,3.9,58,40,A,8
2400,76.0,114533,137.73,4.26,36.71,3.92,54,23,B,3
2401,25881.17,203007,191.01,9.14,29.97,2.74,8,32,A,11
2402,18.8,39690,131.03,7.4,88.89,4.13,20,33,A,5
2403,66892.71,158114,126.29,9.59,57.39,2.84,95,34,A,5
2404,610.7,155083,137.87,4.12,40.65,4.02,52,40,A,4
2405,4843.67,206302,126.47,14.1,64.55,3.05,6,28,A,4
2406,1572.3,151315,214.11,7.74,53.56,3.46,19,1,A,3
2407,31893.42,202505,225.01,5.33,65.43,3.6,23,6,A,10
2408,48237.2,41062,208.16,10.64,78.98,3.47,94,43,C,9
2409,6442.13,158114,131.15,8.84,58.47,3.61,55,34,A,10
2410,58559.47,203819,133.37,8.25,34.04,3.42,38,24,A,2
2411,17975.92,120653,138.38,8.54,70.09,3.88,34,18,B,8
2412,45531.17,103681,136.4,8.86,82.69,2.79,7,35,B,7
2413,85856.74,207499,226.72,6.03,73.37,3.62,72,11,A,10
2414,1826.04,57197,192.73,6.34,38.64,3.74,33,16,B,5
2415,5274.44,70713,189.4,8.96,63.59,2.68,34,7,B,6
2416,2500.0,112238,131.08,10.2,81.61,3.97,58,12,B,10
2417,10550.8,93638,132.61,10.41,74.37,2.79,87,29,B,8
2418,71736.01,158114,129.52,10.64,66.23,3.47,95,34,A,9
2419,2109.17,93638,138.2,9.42,73.52,3.7,55,29,B,7
2420,12490.89,155083,132.92,5.29,40.52,3.03,96,40,A,11
2421,37049.43,207499,222.16,7.2,56.89,3.17,23,11,A,12
2422,4942.86,203819,132.6,8.12,75.91,2.93,6,24,A,7
2423,13496.34,128107,212.57,6.96,30.23,3.42,90,25,B,1
2424,2466.68,203819,135.78,7.81,73.7,3.92,37,19,A,7
2425,59267.83,207499,215.06,7.56,69.9,2.74,38,11,A,11
2426,11.0,126512,126.58,9.77,55.92,2.88,98,10,B,3
2427,155704.45,219622,130.74,5.76,81.99,3.51,95,13,A,8
2428,10348.22,34875,221.01,5.94,48.25,3.51,13,5,B,2
2429,4146.8,123737,136.5,7.87,38.53,3.63,6,15,B,12
2430,52946.64,126512,126.21,9.52,73.88,3.14,46,10,B,5
2431,49904.56,203819,132.52,8.12,71.12,2.96,16,24,A,7
2432,32.39,39690,129.78,8.01,81.74,3.84,20,33,A,10
2433,19762.63,34875,222.15,5.8,67.33,3.88,95,5,B,4
2434,53159.15,196321,191.96,7.24,26.1,3.1,40,41,A,2
2435,1390.86,37392,218.84,7.57,88.07,3.68,81,3,B,7
2436,10334.34,128107,212.74,6.96,34.6,3.51,11,25,B,1
2437,14.96,39910,126.67,7.61,28.22,2.83,23,44,C,11
2438,86607.58,202307,219.36,7.06,46.75,3.16,40,2,A,1
2439,8880.81,219622,130.72,5.76,79.23,3.63,49,13,A,7
2440,14224.79,219622,131.14,5.96,54.41,3.83,22,13,A,5
2441,2498.46,203750,215.11,7.93,70.79,3.81,44,31,A,4
2442,15767.49,114533,132.63,5.33,67.43,2.81,33,23,B,8
2443,5109.56,123737,132.22,8.19,59.09,3.1,90,15,B,5
2444,4871.0,103681,135.63,9.26,45.98,2.82,35,35,B,3
2445,9816.35,39690,126.13,9.85,93.66,3.08,96,33,A,6
2446,8437.61,202505,224.2,5.67,76.41,3.72,55,6,A,9
2447,572.0,203742,204.25,8.19,25.92,2.78,60,20,A,2
2448,11479.55,118221,189.52,8.42,37.93,3.57,5,45,B,1
2449,36286.62,200898,188.8,8.52,39.93,3.41,80,14,A,12
2450,1602.85,39910,218.68,7.24,58.9,3.27,3,37,C,1
2451,34701.17,119557,136.08,8.35,59.99,2.96,13,22,B,5
2452,106108.25,203742,213.47,6.96,39.79,3.74,72,20,A,2
2453,114178.37,152513,136.14,7.77,62.99,3.88,38,26,A,8
2454,10126.62,207499,214.5,7.34,79.66,2.7,29,11,A,6
2455,46433.13,39910,218.96,7.24,54.49,3.41,90,37,C,2
2456,3399.97,119557,136.63,8.57,56.32,2.78,85,22,B,10
2457,59.76,57197,197.83,6.06,70.49,3.65,99,16,B,7
2458,28034.96,203819,132.36,8.21,71.99,3.01,81,24,A,6
2459,16940.06,158114,128.96,10.58,63.83,3.78,11,34,A,4
2460,30138.56,114533,132.55,5.33,77.16,2.81,79,23,B,7
2461,36484.52,120653,132.52,9.34,71.22,2.82,8,18,B,7
2462,23.0,151315,211.57,7.79,85.22,2.62,18,1,A,8
2463,2049.44,158114,129.2,10.64,80.23,3.62,30,34,A,8
2464,16973.35,39910,210.39,8.36,86.06,2.69,13,37,C,8
2465,3348.6,103681,136.97,8.55,23.64,3.24,30,35,B,1
2466,56339.61,200898,182.44,8.74,79.78,2.78,8,14,A,7
2467,4341.15,112238,128.62,14.02,54.4,3.91,21,12,B,3
2468,333.32,42988,210.9,8.32,37.77,2.55,7,30,C,2
2469,950.0,125833,222.4,6.05,46.84,3.17,48,9,B,12
2470,28950.35,118221,182.43,8.9,69.71,2.81,13,45,B,6
2471,28348.0,200898,182.62,8.74,78.44,2.8,5,14,A,8
2472,14337.45,202307,211.26,8.1,88.7,2.66,17,2,A,8
2473,5284.28,93638,133.18,10.26,26.39,3.24,55,29,B,2
2474,4717.04,93638,137.17,8.99,35.68,3.66,25,29,B,2
2475,20843.09,155078,224.99,5.68,62.18,3.89,7,8,A,4
2476,535.53,200898,186.62,8.62,70.63,3.7,28,14,A,9
2477,9118.26,204184,140.7,8.01,41.3,3.67,98,27,A,1
2478,35064.84,206302,126.29,14.1,70.15,3.13,97,28,A,5
2479,60808.76,184109,209.94,8.46,79.83,2.7,91,39,A,6
2480,19915.89,219622,129.04,7.19,63.35,3.7,80,13,A,6
2481,31582.36,128107,204.48,7.53,75.37,2.77,72,25,B,7
2482,2207.75,205863,129.06,5.95,73.65,3.77,19,4,A,5
2483,705.0,70713,189.62,8.96,43.07,2.78,35,7,B,4
2484,14438.9,203750,211.19,8.1,82.57,2.58,82,31,A,9
2485,85833.13,200898,190.81,8.57,63.13,4.03,91,14,A,4
2486,4272.61,155078,222.87,6.12,38.16,3.11,59,8,A,12
2487,46.61,39690,131.15,6.94,72.71,4.45,28,42,C,10
2488,1972.47,39910,218.58,7.24,56.28,3.25,46,36,A,1
2489,30129.42,203819,136.46,8.45,46.78,3.72,13,24,A,11
2490,998.42,39910,130.89,5.62,68.4,3.78,83,44,C,6
2491,11120.76,184109,220.72,6.62,84.72,3.57,20,39,A,8
2492,10053.22,123737,136.48,7.87,41.1,3.69,24,15,B,11
2493,2806.54,39910,210.18,8.48,59.1,2.86,46,36,A,12
2494,47244.25,196321,191.01,7.51,25.3,2.74,40,41,A,11
2495,211.0,93188,126.58,6.55,31.58,2.68,54,17,B,3
2496,70.92,123737,138.28,8.19,66.98,4.0,80,15,B,8
2497,3344.98,202307,221.2,6.89,65.69,3.88,85,2,A,4
2498,231.84,151315,217.52,7.87,63.71,3.35,59,1,A,10
2499,3994.23,123737,132.88,7.77,30.53,3.35,81,15,B,1
2500,16794.46,202307,215.51,7.85,77.97,3.55,16,2,A,9
2501,10331.13,151315,211.41,7.84,49.84,2.87,74,1,A,12
2502,57.84,42988,222.62,6.56,80.38,3.67,74,30,C,9
2503,19929.69,103681,136.47,8.86,77.45,2.78,46,35,B,8
2504,56692.11,204184,140.47,7.91,40.68,3.61,94,27,A,12
2505,3459.92,206302,131.11,11.63,64.28,4.25,6,28,A,4
2506,2722.02,119557,136.47,8.43,74.37,2.79,93,22,B,8
2507,2721.66,118221,186.67,8.62,71.48,3.74,35,45,B,9
2508,11125.16,204184,140.44,7.91,51.81,3.76,24,27,A,10
2509,18742.0,120653,132.76,9.34,67.09,2.72,17,18,B,9
2510,153.12,39910,213.84,8.3,83.95,3.59,56,37,C,6
2511,4670.69,70713,190.57,9.02,47.55,2.79,25,7,B,9
2512,572.0,203742,204.79,7.53,70.51,2.76,36,20,A,8
2513,420.3,140167,210.87,8.32,54.68,2.72,83,21,B,3
2514,4348.0,120653,131.53,9.2,21.33,2.79,35,18,B,2
2515,1554.7,57197,190.86,6.99,45.0,2.76,97,16,B,10
2516,111548.54,203750,215.28,7.93,70.19,3.81,92,31,A,4
2517,13325.77,93188,131.11,6.24,46.94,3.83,10,17,B,4
2518,44695.18,205863,131.15,4.31,67.64,3.68,7,4,A,5
2519,12187.74,203819,134.86,8.21,73.12,4.07,22,24,A,6
2520,4349.97,206302,130.89,11.63,84.83,4.1,58,28,A,6
2521,384.0,155083,132.06,5.44,46.5,2.94,48,40,A,4
2522,10385.73,93638,138.65,9.42,63.38,4.06,5,29,B,9
2523,2818.5,203742,208.11,7.29,47.09,3.72,36,20,A,4
2524,59.0,219622,127.3,7.47,20.6,2.9,56,13,A,1
2525,2233.92,57197,195.03,6.23,39.97,3.49,33,16,B,10
2526,48096.9,206302,129.86,12.89,42.17,3.64,40,28,A,12
2527,13245.5,114533,138.47,4.16,66.74,3.92,67,23,B,9
2528,167.0,196321,193.91,6.9,72.19,3.55,48,41,A,8
2529,1794.64,219622,126.6,8.11,42.15,2.84,28,13,A,4
2530,3538.36,203819,137.06,7.94,36.22,3.8,6,19,A,2
2531,46004.99,202505,217.21,6.92,89.26,3.55,9,6,A,8
2532,3789.33,202307,213.76,8.03,52.7,3.46,31,2,A,3
2533,1422.77,37392,218.46,7.57,72.55,3.62,90,3,B,4
2534,7950.62,202505,212.91,6.86,47.78,2.98,42,6,A,1
2535,5461.3,42988,219.72,7.06,50.79,3.29,46,30,C,1
2536,12784.65,37392,225.26,6.66,84.66,3.39,16,3,B,6
2537,17084.63,158114,128.62,10.4,53.11,3.48,46,34,A,3
2538,1785.91,103681,142.13,8.88,69.52,3.62,41,35,B,6
2539,14868.17,128107,214.42,7.14,44.2,4.0,16,25,B,4
2540,39311.93,151315,223.18,6.57,68.55,3.62,4,1,A,10
2541,10167.81,200898,191.01,8.57,74.48,3.74,55,14,A,6
2542,1944.89,204184,140.2,7.85,71.44,3.88,52,27,A,9
2543,1515.16,70713,197.66,8.09,63.07,3.74,33,7,B,6
2544,5659.45,57197,191.92,6.61,27.18,3.05,22,16,B,2
2545,359.05,155083,132.29,5.44,67.88,2.91,59,40,A,5
2546,379.33,39690,126.13,14.18,99.22,3.11,10,38,C,7
2547,3204.08,118221,184.16,8.55,35.78,3.27,29,45,B,2
2548,13439.21,123737,132.22,8.19,59.09,3.1,4,15,B,5
2549,26289.94,206302,129.09,13.5,89.85,3.84,97,28,A,7
2550,229.53,39910,218.68,7.24,58.9,3.28,18,36,A,1
2551,5815.93,93638,136.47,9.36,56.44,3.63,24,29,B,10
2552,186.97,158114,126.21,9.59,60.74,2.84,54,34,A,5
2553,10498.14,158114,127.19,10.4,24.5,2.98,74,34,A,1
2554,911.1,39910,130.72,5.41,80.42,3.54,7,44,C,7
2555,69242.31,158114,130.55,9.65,39.89,3.54,95,34,A,2
2556,4422.98,125833,218.68,6.38,86.74,3.59,3,9,B,6
2557,20412.76,204184,136.79,8.02,45.91,3.05,9,27,A,11
2558,2728.95,93188,129.79,6.62,41.89,3.57,94,17,B,10
2559,9.94,155078,219.13,6.42,84.69,3.52,18,8,A,8
2560,541.26,41062,211.5,9.65,52.72,3.27,74,43,C,1
2561,789.92,39690,130.9,7.54,56.54,4.29,87,42,C,3
2562,2092.66,120653,136.64,8.47,32.36,3.4,35,18,B,12
2563,157.41,93188,129.69,6.62,54.4,3.59,49,17,B,10
2564,57960.52,203007,190.33,9.02,74.95,2.73,38,32,A,8
2565,660.32,93638,133.74,10.26,41.42,3.6,28,29,B,3
2566,1263.25,202505,217.01,6.86,74.24,3.81,27,6,A,4
2567,93956.62,202505,217.05,6.86,80.83,3.79,95,6,A,5
2568,1112.0,37392,214.7,7.56,52.2,2.87,36,3,B,12
2569,2373.48,70713,192.85,8.6,53.3,3.74,44,7,B,6
2570,59361.85,184109,217.88,7.72,58.58,3.16,5,39,A,12
2571,38666.51,119557,135.83,8.35,51.14,2.88,16,22,B,4
2572,5940.46,155078,215.11,6.43,62.94,2.63,42,8,A,10
2573,6001.58,128107,204.79,7.53,67.15,2.76,67,25,B,8
2574,7227.7,125833,214.9,6.38,85.02,2.65,12,9,B,6
2575,8571.12,158114,129.13,10.64,78.09,3.56,3,34,A,7
2576,772.46,39690,129.37,8.44,96.22,3.77,14,33,A,9
2577,23421.81,112238,130.97,12.19,64.36,4.29,9,12,B,3
2578,668.8,205863,129.9,5.14,36.44,3.15,60,4,A,12
2579,19856.77,207499,213.62,7.34,75.57,2.84,96,11,A,5
2580,385.98,125833,219.36,6.38,70.49,3.91,27,9,B,5
2581,2504.68,125833,214.66,6.42,38.01,2.57,42,9,B,2
2582,1614.45,119557,136.63,8.43,62.49,2.72,52,22,B,9
2583,3144.59,206302,130.38,12.19,52.27,3.72,52,28,A,2
2584,88.55,39910,129.04,6.91,63.35,3.7,72,44,C,6
2585,8781.28,120653,131.69,9.2,35.42,2.75,29,18,B,2
2586,0.02,120653,132.55,9.34,79.75,2.81,18,18,B,7
2587,22912.55,114533,137.66,4.26,57.82,3.89,4,23,B,3
2588,868.61,140167,211.52,8.16,70.72,2.72,28,21,B,10
2589,30152.27,155078,218.4,6.3,84.73,3.64,7,8,A,6
2590,3931.46,202505,218.26,6.92,82.51,3.36,37,6,A,9
2591,4347.25,112238,131.01,10.93,82.97,4.12,6,12,B,9
2592,2193.78,196321,196.94,6.59,22.52,3.11,27,41,A,2
2593,64343.46,203819,133.18,7.77,21.02,3.4,91,19,A,2
2594,358.67,203007,197.72,8.09,49.15,3.94,59,32,A,4
2595,8845.4,206302,129.07,13.74,88.95,3.9,98,28,A,6
2596,5269.02,203007,199.15,7.56,53.57,3.75,71,32,A,10
2597,472.18,34875,222.33,5.8,79.72,3.5,31,5,B,6
2598,4889.47,34875,216.53,6.49,77.38,3.9,23,5,B,5
2599,50508.87,39910,210.58,8.48,71.57,2.72,95,37,C,10
2600,19939.16,219622,126.11,8.11,58.41,2.82,34,13,A,6
2601,14642.65,103681,136.46,8.86,79.78,2.78,25,35,B,7
2602,1151.5,184109,209.12,8.46,74.86,2.84,36,39,A,5
2603,4179.99,202307,219.36,7.06,46.75,3.16,26,2,A,1
2604,2823.99,39910,126.38,7.97,48.33,2.94,82,44,C,4
2605,18820.14,41062,210.31,10.15,47.49,3.17,2,43,C,12
2606,18139.0,202505,223.37,5.96,82.1,3.39,67,6,A,6
2607,5170.67,196321,195.87,6.76,17.05,3.33,6,41,A,12
2608,390.95,39910,212.29,8.4,67.73,3.06,10,37,C,2
2609,8130.95,206302,131.14,11.63,76.03,4.17,32,28,A,5
2610,38687.52,126512,126.21,9.52,73.88,3.14,74,10,B,5
2611,40472.76,128107,213.87,6.96,37.44,3.85,95,25,B,3
2612,54889.5,203819,136.86,7.94,23.44,3.7,40,19,A,1
2613,2332.42,114533,135.78,4.58,69.8,3.83,27,23,B,7
2614,42831.51,184109,214.03,8.3,73.19,3.74,72,39,A,4
2615,10790.1,39690,130.89,10.93,89.78,4.09,8,38,C,8
2616,8591.97,155083,132.69,5.33,62.57,2.77,98,40,A,8
2617,59934.73,155078,218.69,6.42,83.57,3.48,92,8,A,7
2618,10026.17,103681,135.41,9.26,29.81,2.77,81,35,B,2
2619,25.0,151315,221.94,6.91,82.66,3.41,47,1,A,7
2620,19937.54,155078,226.57,5.4,71.1,3.67,79,8,A,9
2621,39.66,39910,128.62,7.22,42.38,3.44,52,44,C,3
2622,34.0,125833,214.93,6.56,45.92,2.94,47,9,B,12
2623,2363.75,204184,141.77,8.25,48.73,4.14,27,27,A,4
2624,16381.71,70713,196.96,8.26,30.1,3.29,46,7,B,3
2625,22143.61,114533,138.74,4.16,53.71,4.02,82,23,B,9
2626,5074.89,39690,126.38,9.27,74.2,3.01,40,33,A,10
2627,17798.54,118221,182.26,8.74,77.84,2.78,7,45,B,7
2628,37882.86,184109,214.55,8.18,88.65,3.53,8,39,A,9
2629,1432.95,93638,132.76,10.41,65.14,2.72,52,29,B,9
2630,12901.98,126512,131.01,7.17,81.93,4.12,55,10,B,9
2631,48.25,39910,209.12,8.46,75.56,2.79,20,36,A,5
2632,10344.47,204184,136.32,8.06,70.0,2.94,32,27,A,6
2633,1788.6,151315,219.71,7.35,49.01,3.16,27,1,A,1
2634,948.29,93188,126.28,6.88,58.06,2.84,56,17,B,10
2635,29824.06,219622,126.15,7.95,77.79,2.79,97,13,A,7
2636,1466.39,114533,136.21,4.58,67.04,3.8,19,23,B,8
2637,5661.0,103681,136.53,8.76,31.62,3.14,36,35,B,12
2638,3411.24,37392,214.68,7.37,53.04,2.62,56,3,B,3
2639,16374.5,39910,209.12,8.46,75.56,2.84,2,37,C,5
2640,5052.24,93638,136.37,9.86,62.36,3.76,81,29,B,9
2641,1645.22,120653,137.92,8.3,60.88,4.05,85,18,B,4
2642,15972.17,118221,186.07,8.52,60.38,4.07,34,45,B,5
2643,7946.35,41062,210.54,10.15,34.23,3.16,1,43,C,12
2644,6258.57,34875,216.2,6.49,74.75,3.81,96,5,B,4
2645,5854.41,151315,223.43,6.57,67.97,3.59,83,1,A,10
2646,1972.54,34875,222.34,5.8,81.02,3.45,20,5,B,6
2647,2088.41,118221,190.98,8.57,61.24,3.89,35,45,B,5
2648,25091.01,206302,129.18,13.5,90.61,3.8,80,28,A,8
2649,5180.98,158114,128.26,10.4,46.21,3.3,67,34,A,3
2650,4838.08,152513,136.48,7.6,31.7,3.59,49,26,A,11
2651,15596.68,120653,133.49,9.13,26.15,3.28,82,18,B,2
2652,6775.46,203750,219.53,7.06,45.0,3.26,17,31,A,1
2653,9983.27,152513,138.73,7.14,46.95,3.92,14,26,A,10
2654,33028.37,112238,127.09,14.31,45.64,3.15,79,12,B,12
2655,60936.44,204184,136.37,7.98,76.25,2.96,72,27,A,7
2656,21946.36,206302,129.28,13.5,94.61,3.74,10,28,A,8
2657,125396.47,205863,126.53,8.62,36.45,2.54,95,4,A,2
2658,7736.89,155083,136.21,4.58,65.01,3.8,34,40,A,8
2659,2429.22,158114,128.82,10.58,58.59,3.6,30,34,A,4
2660,5036.44,202307,215.14,7.85,90.07,3.68,6,2,A,7
2661,19314.11,207499,214.7,7.35,83.26,2.64,11,11,A,7
2662,7585.87,119557,140.43,7.71,56.44,3.63,33,22,B,10
2663,185.85,125833,221.32,6.05,63.96,3.37,28,9,B,10
2664,10.0,39690,130.84,7.15,89.62,4.05,41,33,A,8
2665,3359.66,70713,191.48,8.82,11.32,2.91,16,7,B,1
2666,7978.08,93638,132.6,10.41,76.35,2.79,79,29,B,7
2667,1439.64,207499,214.53,7.37,61.51,2.72,41,11,A,3
2668,20589.9,204184,136.6,8.02,31.34,3.31,98,27,A,12
2669,5943.02,196321,190.99,7.51,33.0,2.71,25,41,A,12
2670,4689.91,118221,185.67,8.52,69.32,3.84,33,45,B,6
2671,7622.34,57197,194.74,6.34,53.68,3.6,14,16,B,9
2672,97.62,93188,131.03,6.24,55.69,3.8,94,17,B,5
2673,3573.79,93188,126.6,6.55,29.71,2.73,24,17,B,3
2674,18610.17,128107,208.96,7.29,60.1,4.07,10,25,B,5
2675,436.37,204184,139.7,7.85,77.83,3.92,59,27,A,7
2676,1484.0,93638,132.75,10.52,56.32,2.78,36,29,B,10
2677,10315.7,204184,136.47,7.98,77.45,2.94,32,27,A,8
2678,317.81,119557,142.08,7.67,56.72,3.95,59,22,B,5
2679,47545.12,202505,221.49,6.13,48.33,3.26,91,6,A,1
2680,195.57,39910,210.51,8.48,66.34,2.6,10,36,A,10
2681,4989.05,42988,211.52,8.16,70.72,2.72,79,30,C,10
2682,5919.76,151315,211.96,7.84,58.74,2.69,67,1,A,11
